country,province,name,index,initial_jewish_settlement,formal_community_foundation,year,jewish_population,total_population
UKR,Vinnitsa,SHPIKOV,752,,,1897,1875,
UKR,Vinnitsa,SHPIKOV,752,,,1939,895,
UKR,Vinnitsa,SITKOVCY,753,17MX,,1765,10,
UKR,Vinnitsa,SITKOVCY,753,17MX,,1939,217,
UKR,Vinnitsa,SNYTHKOV,754,,,1765,281,
UKR,Vinnitsa,SNYTHKOV,754,,,1897,1126,
UKR,Vinnitsa,SNYTHKOV,754,,,1927,1181,
UKR,Vinnitsa,SPITHENCY,755,,,1897,937,
UKR,Vinnitsa,SPITHENCY,755,,,1926,774,
UKR,Vinnitsa,STANISLAVCHIK,756,,,1765,22,
UKR,Vinnitsa,STANISLAVCHIK,756,,,1897,1207,
UKR,Vinnitsa,STANISLAVCHIK,756,,,1939,301,
UKR,Vinnitsa,STRYZHAVKA,757,,,1765,272,
UKR,Vinnitsa,STRYZHAVKA,757,,,1897,795,
UKR,Vinnitsa,STRYZHAVKA,757,,,1926,413,
UKR,Vinnitsa,TEPLIK,758,17EX,,1765,289,
UKR,Vinnitsa,TEPLIK,758,17EX,,1897,3725,
UKR,Vinnitsa,TEPLIK,758,17EX,,1939,1233,
UKR,Vinnitsa,TERLICA,759,,,1765,8,
UKR,Vinnitsa,TERLICA,759,,,1897,1191,
UKR,Vinnitsa,TERLICA,759,,,1926,1054,
UKR,Vinnitsa,TERNOVKA,760,1765,,1765,4,
UKR,Vinnitsa,TERNOVKA,760,1765,,1897,2823,
UKR,Vinnitsa,TERNOVKA,760,1765,,1926,3081,
UKR,Vinnitsa,TIVROV,761,1765,,1765,353,
UKR,Vinnitsa,TIVROV,761,1765,,1897,1051,
UKR,Vinnitsa,TIVROV,761,1765,,1939,397,
UKR,Vinnitsa,TOMASHPOL,762,1765,,1765,531,
UKR,Vinnitsa,TOMASHPOL,762,1765,,1897,4515,
UKR,Vinnitsa,TOMASHPOL,762,1765,,1939,1863,
UKR,Vinnitsa,TROSTYANETS,763,1765,,1765,119,
UKR,Vinnitsa,TROSTYANETS,763,1765,,1897,2421,
UKR,Vinnitsa,TROSTYANETS,763,1765,,1939,878,
UKR,Vinnitsa,TULCHIN,764,1649,,,,
UKR,Vinnitsa,TURBOV,765,1863,,1939,217,
UKR,Vinnitsa,TURBOV,765,1863,,1863,18,
UKR,Vinnitsa,ULANOV,766,17EX,,1784,201,
UKR,Vinnitsa,ULANOV,766,17EX,,1897,2000,
UKR,Vinnitsa,ULANOV,766,17EX,,1939,1188,
UKR,Vinnitsa,UZVIN,767,,,1765,40,
UKR,Vinnitsa,UZVIN,767,,,1897,445,
UKR,Vinnitsa,UZVIN,767,,,1926,395,
UKR,Vinnitsa,VACHNOVKA,768,,,1897,2404,
UKR,Vinnitsa,VACHNOVKA,768,,,1926,2091,
UKR,Vinnitsa,VAPNYARKA,769,,,1784,8,
UKR,Vinnitsa,VAPNYARKA,769,,,1897,370,
UKR,Vinnitsa,VAPNYARKA,769,,,1939,711,
UKR,Vinnitsa,VINNITSA,770,1532,,1765,348,
UKR,Vinnitsa,VINNITSA,770,1532,,1897,11689,
UKR,Vinnitsa,VINNITSA,770,1532,,1939,33150,
UKR,Vinnitsa,VORONOVITSA,771,17MX,,1765,115,
UKR,Vinnitsa,VORONOVITSA,771,17MX,,1897,1411,
UKR,Vinnitsa,VOROSHILOVKA,772,16LX,,1765,116,
UKR,Vinnitsa,VOROSHILOVKA,772,16LX,,1897,1592,
UKR,Vinnitsa,VOROSHILOVKA,772,16LX,,1926,1079,
UKR,Vinnitsa,YALTUSHKOV,773,,,1784,192,
UKR,Vinnitsa,YALTUSHKOV,773,,,1897,1238,
UKR,Vinnitsa,YALTUSHKOV,773,,,1926,1392,
UKR,Vinnitsa,YAMPOL,774,16LX,1740,1790,664,
UKR,Vinnitsa,YAMPOL,774,16LX,1740,1897,2823,
UKR,Vinnitsa,YAMPOL,774,16LX,1740,1939,1495,
UKR,Vinnitsa,YARUGHA,775,1765,,1765,63,
UKR,Vinnitsa,YARUGHA,775,1765,,18973,91271,
UKR,Vinnitsa,YARUGHA,775,1765,,1926,1833,
UKR,Vinnitsa,YARUGHA,775,1765,,1897,91271,
UKR,Vinnitsa,YARYSHEV,776,1765,,1765,438,
UKR,Vinnitsa,YARYSHEV,776,1765,,1897,1499,
UKR,Vinnitsa,YARYSHEV,776,1765,,1939,509,
UKR,Vinnitsa,ZAGNITKOV,777,1765,,1765,14,
UKR,Vinnitsa,ZAGNITKOV,777,1765,,1897,560,
UKR,Vinnitsa,ZAGNITKOV,777,1765,,1939,251,
UKR,Vinnitsa,ZHABOKRICH,778,1765,,1765,41,
UKR,Vinnitsa,ZHABOKRICH,778,1765,,1897,1307,
UKR,Vinnitsa,ZHABOKRICH,778,1765,,1926,924,
UKR,Vinnitsa,ZHMERINKA,779,,,1897,2396,
UKR,Vinnitsa,ZHMERINKA,779,,,1939,4630,
UKR,Kharkov,ZHMIEV,780,1897,,1897,21,
UKR,Kharkov,ZHMIEV,780,1897,,1939,91,
UKR,Vinnitsa,ZORNISCHE,781,,,1765,174,
UKR,Vinnitsa,ZORNISCHE,781,,,1897,1040,
UKR,Vinnitsa,ZORNISCHE,781,,,1926,996,
UKR,Vinnitsa,ZOZHEV,782,,,1765,9,
UKR,Vinnitsa,ZOZHEV,782,,,1897,414,
UKR,Vinnitsa,ZOZHEV,782,,,1926,225,
UKR,Vinnitsa,ZYVOTOV,783,,,1765,156,
UKR,Vinnitsa,ZYVOTOV,783,,,1897,1935,
UKR,Vinnitsa,ZYVOTOV,783,,,1926,405,
UKR,Vinnitsa,BALABANOVKA,784,17LX,,1897,493,
UKR,Vinnitsa,BALABANOVKA,784,17LX,,1926,124,
UKR,Vinnitsa,BELOPOLYE,785,1721,,1897,1141,
UKR,Vinnitsa,BELOPOLYE,785,1721,,1926,1255,
UKR,Vinnitsa,BERSHAD,786,16XX,,1765,438,
UKR,Vinnitsa,BERSHAD,786,16XX,,1896,6603,
UKR,Vinnitsa,BERSHAD,786,16XX,,1939,4271,
UKR,Vinnitsa,CHECHELNIK,787,,,1765,485,
UKR,Vinnitsa,CHECHELNIK,787,,,1897,3388,
UKR,Vinnitsa,CHECHELNIK,787,,,1939,1327,
UKR,Vinnitsa,CHERNEVTSY,788,,,1784,53,
UKR,Vinnitsa,CHERNEVTSY,788,,,1897,2274,
UKR,Vinnitsa,CHERNEVTSY,788,,,1939,1455,
UKR,Vinnitsa,CYBULEV,789,,,1776,10,
UKR,Vinnitsa,CYBULEV,789,,,1897,463,
UKR,Vinnitsa,CYBULEV,789,,,1939,434,
UKR,Vinnitsa,DZIULINKA,790,1770,,1784,10,
UKR,Vinnitsa,DZIULINKA,790,1770,,1939,212,
UKR,Vinnitsa,GRANOV,791,,,1765,662,
UKR,Vinnitsa,GRANOV,791,,,1897,753,
UKR,Vinnitsa,GRANOV,791,,,1926,161,
UKR,Vinnitsa,BRAILOW,792,,,1765,638,
UKR,Vinnitsa,BRAILOW,792,,,1897,3721,
UKR,Vinnitsa,BRAILOW,792,,,1926,2393,
UKR,Vinnitsa,BRATSLAW,793,16XX,,1765,101,
UKR,Vinnitsa,BRATSLAW,793,16XX,,1897,3920,
UKR,Vinnitsa,BRATSLAW,793,16XX,,1939,1010,
UKR,Vinnitsa,NOVAYA PRILUKA,794,17EX,,1765,203,
UKR,Vinnitsa,NOVAYA PRILUKA,794,17EX,,1897,2011,
UKR,Vinnitsa,NOVAYA PRILUKA,794,17EX,,1926,2151,
POL,Vilna,SOLECZNIKI WIELKIE,795,17XX,,1866,134,
POL,Vilna,SOLECZNIKI WIELKIE,795,17XX,,1922,570,
POL,Vilna,VILNA,796,15XX,1590,1765,4000,
POL,Vilna,VILNA,796,15XX,1590,1876,2752,
POL,Vilna,VILNA,796,15XX,1590,1897,63841,
POL,Vilna,BYSTRZYCA,797,18LX,,1919,154,
POL,Vilna,CEJKINIE,798,19EX,,,,
POL,Vilna,DAUGIELISZKI,799,17LX,,1907,300,
POL,Vilna,DAUGIELISZKI,799,17LX,,1930,175,
POL,Vilna,DOKSZYCE,800,1766,,1766,210,
POL,Vilna,DOKSZYCE,800,1766,,1897,2762,
POL,Vilna,DOKSZYCE,800,1766,,1925,3000,
POL,Vilna,DRUJA,801,15LX,,1766,1306,
POL,Vilna,DRUJA,801,15LX,,1897,3006,
POL,Vilna,DRUJA,801,15LX,,1925,1800,
POL,Vilna,DRUJSK,802,1870,,1897,515,
POL,Vilna,DRUJSK,802,1870,,1931,412,
POL,Vilna,DUBINOVO,803,1848,,,,
POL,Vilna,DUKSZTY,804,1863,,1897,600,
POL,Vilna,DUKSZTY,804,1863,,1925,643,
POL,Vilna,DUNILOWICZE,805,18XX,,1897,1553,
POL,Vilna,DUNILOWICZE,805,18XX,,1924,685,
POL,Vilna,DZIEWIENISZKI,806,17XX,,1897,1225,
POL,Vilna,DZISNA,807,17LX,,1797,412,
POL,Vilna,DZISNA,807,17LX,,1897,4716,
POL,Vilna,HODUCISZKI,808,1882,,1897,1373,
POL,Vilna,HODUCISZKI,808,1882,,1925,875,
POL,Vilna,HOLUBICZE,809,1882,,1931,90,
POL,Vilna,IGNALIN,810,19EX,19EX,1925,593,
POL,Vilna,ILJA,811,16XX,17XX,1897,829,
POL,Vilna,JEJSE,812,18MX,,1921,119,
POL,Vilna,JODY,813,1903,,1921,238,
POL,Vilna,KRZYWICZE,814,16XX,,1897,457,
POL,Vilna,KRZYWICZE,814,16XX,,1925,1200,
POL,Vilna,KURZENIEC,815,,,1897,1613,
POL,Vilna,KIEMIELISZKI,816,18LX,,1897,101,
POL,Vilna,KIEMIELISZKI,816,18LX,,1931,,140
POL,Vilna,KOBYLNIK,817,1820,,1897,591,
POL,Vilna,KOBYLNIK,817,1820,,1931,300,
POL,Vilna,KOLTYNIANY,818,18LX,,,,
POL,Vilna,KOZIANY,819,18XX,,,,
POL,Vilna,KRASNE,820,18EX,,1897,573,
POL,Vilna,KRASNE,820,18EX,,1921,319,
POL,Vilna,KREWO,821,18XX,,1847,438,
POL,Vilna,KREWO,821,18XX,,1897,809,
POL,Vilna,LEBEDZIOW,822,18XX,,1847,470,
POL,Vilna,LEBEDZIOW,822,18XX,,1897,1232,
POL,Vilna,LEBEDZIOW,822,18XX,,1921,740,
POL,Vilna,LEONOPOL,823,18EX,,1866,65,
POL,Vilna,LEPJUNY,824,18XX,1847,1919,99,
POL,Vilna,LYNGMIANY,825,185X,185X,1925,540,
POL,Vilna,LYNGMIANY,825,185X,185X,1939,359,
POL,Vilna,LYNTOPY,826,18EX,18EX,1866,50,
POL,Vilna,MEJSZAGOLA,827,1865,1865,1865,354,
POL,Vilna,MIADZIOL-NOVY,828,18EX,18EX,1895,436,
POL,Vilna,MICHALISZKI,829,1765,1765,1765,396,
POL,Vilna,MICHALISZKI,829,1765,1765,1897,951,
POL,Vilna,MIELIGIANY,830,1903,,1931,,25
POL,Vilna,MIORY,831,1903,,1921,371,
POL,Vilna,MOLODECZNO,832,17XX,,1897,1105,
POL,Vilna,MOLODECZNO,832,17XX,,1925,950,
POL,Vilna,NIEMENCZYN,833,18LX,,1885,340,
POL,Vilna,NIWKI,834,1848,,1921,76,
POL,Vilna,NOWO-SWIENCIANY,835,185X,,1897,540,
POL,Vilna,NOWO-SWIENCIANY,835,185X,,1925,900,
POL,Vilna,NOWY POHOST,836,1859,,1921,157,
POL,Vilna,OLKIENIKI,837,15LX,,1899,1126,
POL,Vilna,OLKIENIKI,837,15LX,,1925,798,
POL,Vilna,OPSA,838,1790,,1921,334,
HUN,Szabolcs,OR,839,1770,,1880,158,
HUN,Szabolcs,OR,839,1770,,1930,70,
POL,Vilna,ORZECHOVNO,840,,,1921,101,
POL,Vilna,OSTROWIEC-LOSZY,841,1886,,,,
POL,Vilna,OSZMIANA,842,1765,,1847,1460,
POL,Vilna,OSZMIANA,842,1765,,1897,3803,
POL,Vilna,OSZMIANA,842,1765,,1925,3300,
POL,Vilna,PARAFIANOW,843,,,1931,230,
POL,Vilna,PLISSA,844,18XX,,1925,578,
POL,Vilna,PLUSY,845,18XX,,,,
POL,Vilna,PODBRODZIE,846,18EX,1903,1939,850,
POL,Lwow,PODBUZ,847,18XX,,,,
POL,Vilna,POROZORKI,848,1882,,1921,134,
POL,Vilna,POSTAWY,849,18EX,,1897,1310,
POL,Vilna,POSTAWY,849,18EX,,1925,850,
POL,Vilna,RADOSZKOWICZE,850,17LX,,1897,1519,
POL,Vilna,RADOSZKOWICZE,850,17LX,,1925,1215,
POL,Vilna,RYMSZANY,851,,,1921,151,
POL,Vilna,SLOBODKA,852,18LX,,1925,40,
POL,Vilna,SMORGONIE,853,16XX,1651,1765,649,
POL,Vilna,SMORGONIE,853,16XX,1651,1897,6743,
POL,Vilna,SMORGONIE,853,16XX,1651,1939,2500,
POL,Vilna,SOLY,854,18XX,,1847,245,
POL,Vilna,SOLY,854,18XX,,1897,530,
POL,Vilna,STOICISZKI,855,1865,,1898,262,
POL,Vilna,SWIR,856,1882,,1766,300,
POL,Vilna,SWIR,856,1882,,1897,1114,
POL,Vilna,SWIR,856,1882,,1925,820,
POL,Vilna,TROKI,857,13LX,,1897,425,
POL,Vilna,WIAZYN,858,16XX,,1897,234,
POL,Vilna,WIDZE,859,15XX,17LX,1897,3480,
POL,Vilna,WILEJKA,860,17LX,17LX,1797,926,
POL,Vilna,WILEJKA,860,17LX,17LX,1847,257,
POL,Vilna,WILEJKA,860,17LX,17LX,1897,1328,
POL,Vilna,WILEJKA,860,17LX,17LX,1921,1100,
POL,Vilna,WORNIANY,861,17MX,17MX,1921,240,
POL,Vilna,ZABRZEZ,862,,,1921,97,
POL,Vilna,ZASKIEWICZE,863,18LX,18LX,1925,200,
POL,Vilna,BUDSLAW,864,17LX,17LX,1847,175,
POL,Vilna,DEKSZNIE,865,1847,,1898,165,
POL,Vilna,DEKSZNIE,865,1847,,1919,232,
POL,Vilna,DOLHINOW,866,15XX,16XX,1667,485,
POL,Vilna,DOLHINOW,866,15XX,16XX,1897,2259,
POL,Vilna,DOLHINOW,866,15XX,16XX,1925,2500,
POL,Vilna,DOWGIELISZKI,867,,,1898,48,
POL,Vilna,GLEMBOKIE,868,17XX,,1776,755,
POL,Vilna,GLEMBOKIE,868,17XX,,1897,3917,
POL,Vilna,GLEMBOKIE,868,17XX,,1925,4000,
POL,Vilna,GRODEK WILENSKI,869,18EX,,1897,1230,
POL,Vilna,GRODEK WILENSKI,869,18EX,,1921,990,
POL,Vilna,HERMANOVICZE,870,18LX,,1921,209,
POL,Vilna,HOLSZANY,871,17XX,,,,
POL,Vilna,LUZHKI,872,17MX,,1897,761,
POL,Vilna,LUZHKI,872,17MX,,1921,442,
POL,Vilna,RAKOW,873,16XX,1771,1897,2168,
POL,Vilna,RAKOW,873,16XX,1771,1925,2400,
POL,Vilna,BRASLAW,874,15MX,,1897,1234,
POL,Vilna,BRASLAW,874,15MX,,1925,1900,
LIT,Vilkaviskis,VISTYTIS,875,1758,1758,1897,799,
LIT,Vilkaviskis,VISTYTIS,875,1758,1758,1940,150,
LIT,Vilkaviskis,KYBARTAI,876,186X,,1897,533,
LIT,Vilkaviskis,KYBARTAI,876,186X,,1941,350,
LIT,Vilkaviskis,BARTININKAI,877,,,1923,93,
LIT,Vilkaviskis,PILVISKIAI,878,17LX,,1897,1242,
LIT,Vilkaviskis,PILVISKIAI,878,17LX,,1939,700,
LIT,Vilkaviskis,VILKAVISKIS,879,15EX,15XX,1897,3480,
LIT,Vilkaviskis,VILKAVISKIS,879,15EX,15XX,1939,3609,
LIT,Vilkaviskis,VIRBALIS,880,16XX,16XX,1897,1219,
LIT,Vilkaviskis,VIRBALIS,880,16XX,16XX,1939,600,
FRA,Vilkaviskis,DAMBACH LA,881,15XX,15XX,1784,120,
FRA,Vilkaviskis,DAMBACH LA,881,15XX,15XX,1865,315,
FRA,Vilkaviskis,DAMBACH LA,881,15XX,15XX,1936,65,
HUN,Veszprem,DEVECSER,882,17EX,17EX,1840,180,
HUN,Veszprem,DEVECSER,882,17EX,17EX,1900,352,
HUN,Veszprem,DEVECSER,882,17EX,17EX,1941,203,
HUN,Veszprem,ENYING,883,18EX,18EX,1930,178,
HUN,Veszprem,MEZOSZILAS,884,18XX,18XX,1880,151,
HUN,Veszprem,NAGYVAZSONY,885,1722,,1840,178,
HUN,Veszprem,NAGYVAZSONY,885,1722,,1941,42,
HUN,Veszprem,NEMESSZALOK,886,17EX,1885,1930,73,
HUN,Veszprem,PAPA,887,1698,1736,1880,3550,
HUN,Veszprem,PAPA,887,1698,1736,1941,2613,
HUN,Veszprem,SIOFOK,888,18EX,,1886,578,
HUN,Veszprem,SIOFOK,888,18EX,,1930,287,
HUN,Veszprem,SZENTGAL,889,1735,,1930,88,
HUN,Veszprem,VARPALOTA,890,17EX,,1869,695,
HUN,Veszprem,VARPALOTA,890,17EX,,1941,211,
HUN,Veszprem,VESZPREM,891,1723,,1880,1689,
HUN,Veszprem,VESZPREM,891,1723,,1941,887,
ITL,Veneto,VENICE,892,11XX,,1655,4800,
ITL,Veneto,VENICE,892,11XX,,1797,1626,
ITL,Veneto,VENICE,892,11XX,,1869,2430,
ITL,Veneto,VENICE,892,11XX,,1900,2800,
ITL,Veneto,VENICE,892,11XX,,1936,2000,
ITL,Veneto,VENICE,892,11XX,,1945,1050,
ITL,Veneto,VENICE,892,11XX,,1965,844,
ITL,Veneto,VENICE,892,11XX,,1987,600,
ITL,Veneto,VERONA,893,11XX,,1600,400,
ITL,Veneto,VERONA,893,11XX,,1873,1240,
ITL,Veneto,VERONA,893,11XX,,1886,975,
ITL,Veneto,VERONA,893,11XX,,1936,500,
ITL,Veneto,VERONA,893,11XX,,1941,340,
ITL,Veneto,VERONA,893,11XX,,1948,119,
FRA,Vaucluse,AVIGNON,894,11XX,1243,1941,300,
FRA,Vaucluse,AVIGNON,894,11XX,1243,1960,500,
FRA,Vaucluse,AVIGNON,894,11XX,1243,1968,2000,
FRA,Vaucluse,CARPENTRAS,895,12XX,1276,1473,298,
FRA,Vaucluse,CARPENTRAS,895,12XX,1276,1760,1200,
FRA,Vaucluse,CARPENTRAS,895,12XX,1276,1789,2000,
FRA,Vaucluse,CARPENTRAS,895,12XX,1276,1811,360,
FRA,Vaucluse,CARPENTRAS,895,12XX,1276,1964,140,
HUN,Vas,ALSOSAG,896,18LX,18LX,1930,109,
HUN,Vas,CELLDOMOLK,897,1840,1840,1880,196,
HUN,Vas,CELLDOMOLK,897,1840,1840,1930,451,
HUN,Vas,JANOSHAZA,898,17EX,17EX,1880,531,
HUN,Vas,JANOSHAZA,898,17EX,17EX,1941,380,
HUN,Vas,JANOSHAZA,898,17EX,17EX,1956,26,
HUN,Vas,KORMEND,899,1300,1799,1799,237,
HUN,Vas,KORMEND,899,1300,1799,1869,740,
HUN,Vas,KOSZEG,900,18XX,,1910,266,
HUN,Vas,KOSZEG,900,18XX,,1941,109,
HUN,Vas,NAGYSIMONYI,901,17EX,,1930,101,
HUN,Vas,SARVAR,902,16XX,1805,1880,560,
HUN,Vas,SARVAR,902,16XX,1805,1941,780,
HUN,Vas,SZENTGOTTHARD,903,17XX,,1930,178,
HUN,Vas,SZOMBATHELY,904,1840,,1880,1678,
HUN,Vas,SZOMBATHELY,904,1840,,1900,3482,
HUN,Vas,SZOMBATHELY,904,1840,,1941,3088,
HUN,Vas,SZOMBATHELY,904,1840,,1948,342,
HUN,Vas,VASVAR,905,16LX,,1930,223,
FRA,Var,DRAGUIGNAN,906,12LX,,1350,225,
FRA,Var,DRAGUIGNAN,906,12LX,,1968,100,
FRA,Var,TOULON,907,12XX,,1964,1280,
FRA,Val-de-Marne,VINCENNES,908,20EX,,1941,778,
FRA,Val-doise,ENGHIEN LES BAINS,909,,,1941,289,
GER,Lower Franconia,NORDHEIM V.D. RHOEN,910,18LX,,1890,86,
GER,Lower Franconia,NORDHEIM V.D. RHOEN,910,18LX,,1933,25,
HOL,Utrecht,AMERSFOORT,911,1655,17XX,1860,446,
HOL,Utrecht,AMERSFOORT,911,1655,17XX,1940,650,
HOL,Utrecht,UTRECHT,912,1736,1788,,,
HOL,Utrecht,VEENENDAAL,913,16MX,1740,1860,109,
HOL,Utrecht,VEENENDAAL,913,16MX,1740,1941,22,
LIT,Utena,KUKTISKES,914,,,1923,172,
LIT,Utena,LINKMENYS,915,18MX,,1940,40,
LIT,Utena,SKIEMONYS,916,,,1886,160,
LIT,Utena,SKIEMONYS,916,,,1923,128,
LIT,Utena,SVEDASAI,917,17XX,,1897,528,
LIT,Utena,SVEDASAI,917,17XX,,1940,400,
LIT,Utena,ALUNTA,918,18XX,,1923,222,
LIT,Utena,ANYKSCIAI,919,16XX,,1897,2754,
LIT,Utena,ANYKSCIAI,919,16XX,,1940,2000,
LIT,Utena,DABEIKIAI,920,16XX,,1923,175,
LIT,Utena,INTURKE,921,17XX,,1939,80,
LIT,Utena,JONISKIS (I),922,17XX,,1923,159,
LIT,Utena,JONISKIS (I),922,17XX,,1940,90,
LIT,Utena,LELIUNAI,923,,,1897,140,
LIT,Utena,LELIUNAI,923,,,1940,63,
LIT,Utena,MOLETAI,924,17XX,,1897,1948,
LIT,Utena,TAURAGENAI,925,17XX,,1897,596,
LIT,Utena,TAURAGENAI,925,17XX,,1940,200,
LIT,Utena,UTENA,926,1765,,1765,565,
LIT,Utena,UTENA,926,1765,,1897,2405,
LIT,Utena,UZPALIAI,927,17XX,,1897,691,
LIT,Utena,UZPALIAI,927,17XX,,1923,551,
LIT,Utena,VYZUONOS,928,16XX,,1897,445,
GER,Upper Silesia,BEUTHEN,929,12XX,,1792,131,
GER,Upper Silesia,BEUTHEN,929,12XX,,1855,1100,
GER,Upper Silesia,BEUTHEN,929,12XX,,1895,2638,
GER,Upper Silesia,BEUTHEN,929,12XX,,1925,3263,
GER,Upper Silesia,BEUTHEN,929,12XX,,1933,3500,
GER,Upper Silesia,BEUTHEN,929,12XX,,1936,2930,
GER,Upper Silesia,BEUTHEN,929,12XX,,1939,1326,
GER,Upper Silesia,BEUTHEN,929,12XX,,1722,37,
GER,Upper Silesia,CARLSRUHE,930,1842,1842,1842,96,
GER,Upper Silesia,CARLSRUHE,930,1842,1842,1861,128,
GER,Upper Silesia,CARLSRUHE,930,1842,1842,1933,42,
GER,Upper Silesia,COSEL,931,17XX,,1750,2,
GER,Upper Silesia,COSEL,931,17XX,,1782,112,
GER,Upper Silesia,COSEL,931,17XX,,1880,236,
GER,Upper Silesia,COSEL,931,17XX,,1910,119,
GER,Upper Silesia,COSEL,931,17XX,,1930,84,
GER,Upper Silesia,COSEL,931,17XX,,1939,24,
GER,Upper Silesia,GLEIWITZ,932,1715,1715,1793,62,
GER,Upper Silesia,GLEIWITZ,932,1715,1715,1812,180,
GER,Upper Silesia,GLEIWITZ,932,1715,1715,1867,2009,
GER,Upper Silesia,GLEIWITZ,932,1715,1715,1932,1845,
GER,Upper Silesia,GLEIWITZ,932,1715,1715,1937,1443,
GER,Upper Silesia,GROSS STREHLITZ,933,1812,,1832,112,
GER,Upper Silesia,GROSS STREHLITZ,933,1812,,1840,140,
GER,Upper Silesia,GROSS STREHLITZ,933,1812,,1880,509,
GER,Upper Silesia,GROSS STREHLITZ,933,1812,,1933,114,
GER,Upper Silesia,GROSS STREHLITZ,933,1812,,1939,70,
GER,Upper Silesia,GUTTENTAG,934,16XX,,1787,120,
GER,Upper Silesia,GUTTENTAG,934,16XX,,1861,280,
GER,Upper Silesia,GUTTENTAG,934,16XX,,1925,47,
GER,Upper Silesia,GUTTENTAG,934,16XX,,1939,14,
GER,Upper Silesia,HINDENBURG,935,18EX,1872,1871,143,
GER,Upper Silesia,HINDENBURG,935,18EX,1872,1895,789,
GER,Upper Silesia,HINDENBURG,935,18EX,1872,1925,1027,
GER,Upper Silesia,HINDENBURG,935,18EX,1872,1931,1200,
GER,Upper Silesia,KATSCHER,936,,,1787,36,
GER,Upper Silesia,KATSCHER,936,,,1840,108,
GER,Upper Silesia,KATSCHER,936,,,1871,186,
GER,Upper Silesia,KATSCHER,936,,,1910,52,
GER,Upper Silesia,KATSCHER,936,,,1933,42,
GER,Upper Silesia,KONSTADT,937,,,1787,86,
GER,Upper Silesia,KONSTADT,937,,,1867,216,
GER,Upper Silesia,KONSTADT,937,,,1925,103,
GER,Upper Silesia,KONSTADT,937,,,1932,80,
GER,Upper Silesia,KREUZBURG,938,17MX,,1772,24,
GER,Upper Silesia,KREUZBURG,938,17MX,,1830,48,
GER,Upper Silesia,KREUZBURG,938,17MX,,1869,406,
GER,Upper Silesia,KREUZBURG,938,17MX,,1926,174,
GER,Upper Silesia,KREUZBURG,938,17MX,,1933,160,
GER,Upper Silesia,KREUZBURG,938,17MX,,1935,102,
GER,Upper Silesia,KREUZBURG,938,17MX,,1937,81,
GER,Upper Silesia,LANGENDORF,939,,,1900,75,
GER,Upper Silesia,LANGENDORF,939,,,1906,35,
GER,Upper Silesia,LANGENDORF,939,,,1933,30,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1818,62,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1862,301,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1910,174,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1933,111,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1936,92,
GER,Upper Silesia,LEOBSCHUETZ,940,1812,,1939,44,
GER,Upper Silesia,NEISSE,941,18EX,,1840,278,
GER,Upper Silesia,NEISSE,941,18EX,,1861,464,
GER,Upper Silesia,NEISSE,941,18EX,,1933,220,
GER,Upper Silesia,NEUSTADT,942,18XX,1854,1534,25,
GER,Upper Silesia,NEUSTADT,942,18XX,1854,1840,147,
GER,Upper Silesia,NEUSTADT,942,18XX,1854,1880,184,
GER,Upper Silesia,NEUSTADT,942,18XX,1854,1925,110,
GER,Upper Silesia,NEUSTADT,942,18XX,1854,1939,31,
GER,Upper Silesia,OBERGLOGAU,943,18EX,,1840,133,
GER,Upper Silesia,OBERGLOGAU,943,18EX,,1880,170,
GER,Upper Silesia,OBERGLOGAU,943,18EX,,1933,63,
GER,Upper Silesia,GLOGAU,944,18EX,18EX,1840,133,
GER,Upper Silesia,GLOGAU,944,18EX,18EX,1880,170,
GER,Upper Silesia,GLOGAU,944,18EX,18EX,1933,63,
GER,Upper Silesia,OPPELN,945,1746,1746,1532,70,
GER,Upper Silesia,OPPELN,945,1746,1746,1812,48,
GER,Upper Silesia,OPPELN,945,1746,1746,1895,718,
GER,Upper Silesia,OPPELN,945,1746,1746,1930,607,
GER,Upper Silesia,OPPELN,945,1746,1746,1936,453,
GER,Upper Silesia,OPPELN,945,1746,1746,1939,280,
GER,Upper Silesia,PITSCHEN,946,1787,1787,1787,13,
GER,Upper Silesia,PITSCHEN,946,1787,1787,1852,105,
GER,Upper Silesia,PITSCHEN,946,1787,1787,1932,31,
GER,Upper Silesia,PITSCHEN,946,1787,1787,1936,18,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1787,112,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1832,213,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1880,244,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1925,180,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1933,112,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1936,83,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1938,58,
GER,Upper Silesia,ROSENBERG,947,1787,1787,1939,34,
GER,Upper Silesia,TRACHENBERG,948,18XX,18XX,1880,90,
GER,Upper Silesia,TRACHENBERG,948,18XX,18XX,1875,117,
GER,Upper Silesia,TRACHENBERG,948,18XX,18XX,1900,85,
