line_id,code,jg_id,ejl_line,name,dist,prov,area,region,prov1900,prov1930,jg_dist,jg_dist1930,country1900,country1930
2252,POD_BLT_KRTY,-1952547,6486,Zembin,Borisov,Minsk,Pale,Minsk,Minsk,Belarus SSR,Borisov,Minsk,Russian Empire,Soviet Union
2253,POD_GSN_KN,-539594,6496,Zgierz,Lodz,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Lodz',Łódź,Russian Empire,Poland
2598,POD_VNN_MZKV,-2277670,6497,Zgurita,Soroki,Bessarabia,,Bessarabia,Bessarabia,Basarabia,Soroki,Soroca,Russian Empire,Soviet Union
2254,POD_NVU_OLKH,-537811,6498,Żabno,Tarnow,Galicia,Galicia,Cracow,Galicia,Kraków,Tarnów,Dąbrowa,,Poland
2255,POD_BLT_VYKH,-1060603,6499,Zhabokrich,Olgopol,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Ol'gopol',Vinnitsa,Russian Empire,Soviet Union
2256,PLT_PRS_BRZN,-538715,6500,Żarnów,Opoczno,Radom,Congress Poland,Lodz,Radom,Kielce,Opochno,Opoczno,Russian Empire,Poland
2257,PLT_KHR_BLTS,-527025,6502,Rzgów,Lodz,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Lodz',Łódź,Russian Empire,Poland
2258,PLT_GDC_GDCH,-1952659,6503,Zhitkovichi,Mozyr,Minsk,Pale,Polesie,Minsk,Belarus SSR,Mozyr',Polesie,Russian Empire,Soviet Union
2259,PLT_ZLT_GLMZ,-1060903,6504,Zhitomir,Zhitomir,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Zhitomir,Zhitomir,Russian Empire,Soviet Union
2260,PLT_LBN_IBLN,-1952668,6506,Zhlobin,Rogachev,Mogilev,Pale,Gomel,Mogilev,Belarus SSR,Rogachev,Gomel,Russian Empire,Soviet Union
2261,PLT_KBL_KBLK,-1060754,6507,Zhmerinka,Vinnitsa,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Vinnitsa,Vinnitsa,Russian Empire,Soviet Union
2262,PLT_KNS_PRSH,-519166,6509,Żmigród Nowy,Krosno,Galicia,Galicia,Cracow,Galicia,Kraków,Jasło,Jasło,,Poland
2263,PLT_PRS_VRNK,,6510,Zhnin,Znin,Preussen,Prussia,Poznan,,,,,,
2264,RDM_RDM_ISTR,-540005,6511,Żółkiewka,Krasnystaw,Lublin,Congress Poland,Lublin,Lublin,Lublin,Krasnostav,Krasnystaw,Russian Empire,Poland
2265,RDM_OPC_MLNT,-540028,6512,Żołynia,Lancut,Galicia,Galicia,Lwow,Galicia,Lwów,Łańcut,Łańcut,,Poland
2266,RDM_SND_OSK,-1952720,6515,Starye Zhuravichi,Staro-Bykhov,Mogilev,Pale,Gomel,Mogilev,Belarus SSR,Staro-Bykhov,Gomel,Russian Empire,Soviet Union
2267,RDM_RDM_VRZH,-1060900,6516,Zhvanets,Kamenets-Podolsk,Podolia,Pale,Kamenets-Podolski,Podolia,Ukraine SSR,Kamenets-Podol'sk,Kamenets-Podolski,Russian Empire,Soviet Union
2268,RZN_RZN_RZN,-540339,6517,Żyrardów,Blonie,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Blony,Błonie,Russian Empire,Poland
2269,SMR_SMR_SMR,-540364,6518,Żywiec,Zywiec,Galicia,Galicia,Cracow,Galicia,Kraków,Żywiec,Żywiec,,Poland
2270,SRT_SRT_SRTV,-2620996,6520,Zhidyki,Telshi,Kovno,Pale,Mazeikiai,Kovno,,Tel'shi,Mažeikiai,Russian Empire,Soviet Union
2271,SDL_VLD_OSSV,,6523,Zielona,Nadworna,Galicia,Galicia,Stanislawow,,,,,,
2272,SDL_VLD_SBBR,-539759,6524,Zieluń,Mlawa,Plock,Congress Poland,Warsaw,Płock,Warszawa,Tsiekhanov,Mława,Russian Empire,Poland
2273,SMB_ALT_ALTY,-2621005,6527,Zhizhmore,Troki,Vilna,Pale,Troki,Vilna,,Troki,Trakai,,Soviet Union
2274,SMB_SMB_SMBR,-1060918,6531,Zinkov,Letichev,Podolia,Pale,Kamenets-Podolski,Podolia,Ukraine SSR,Letichev,Kamenets-Podolski,Russian Empire,Soviet Union
2275,SNP_PTR_KRNS,-1060577,6532,Zenkov,Zienkov,Poltava,Pale,Poltava,Poltava,Ukraine SSR,Zien'kov,Poltava,Russian Empire,Soviet Union
2276,SNP_PTR_ORNN,,6533,Zinten,Swieta Siekierka,Preussen,Prussia,East Prussia,,,,,,
2277,SWL_MRM_ALKS,-1060929,6537,Zlatopol,Chigirin,Kiev,Pale,Kirovograd,Kiev,Ukraine SSR,Chigirin,Kirovograd,Russian Empire,Soviet Union
2278,SWL_SNY_BRZH,-539844,6540,Złoczew,Sieradz,Kalisz,Congress Poland,Lodz,Kalisz,Łódż,Sieradz',Sieradz,Russian Empire,Poland
2279,SWL_VLK_BDVT,-1060974,6541,Złoczów,Zloczow,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Złoczów,Złoczów,,Soviet Union
2280,SWL_MRM_GV,-1060993,6542,Złotniki,Trembowla,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Podhajce,Podhajce,Austrian Empire,Soviet Union
2281,SWL_AVG_GLYN,-3047995,6543,Zlynka,Novozybkov,Chernigov,Pale,Oriol,Chernigov,Russian SSR,Novozybkov,Oriol,Russian Empire,Soviet Union
2282,SWL_SVL_KLTN,-1060951,6545,Znamenka,Aleksandriia,Kherson,Pale,Kirovograd,Kherson,Ukraine SSR,Aleksandriia,Kirovograd,Russian Empire,Soviet Union
2283,SWL_SNY_KRSN,-1060970,6547,Sofievka,Lutsk,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Lutsk,Łuck,Russian Empire,Soviet Union
2284,SWL_AVG_LPSK,-1060777,6548,Żółkiew,Zolkiew,Galicia,Galicia,Lwow,Galicia,Lwów,Żółkiew,Żółkiew,,Soviet Union
2285,SWL_SNY_LSHK,-1060995,6549,Zolotonosha,Zolotonosha,Poltava,Pale,Poltava,Poltava,Ukraine SSR,Zolotonosha,Poltava,Russian Empire,Soviet Union
2286,SWL_KLV_LBV,-1060779,6550,Żołtańce,Zolkiew,Galicia,Galicia,Stanislawow,Galicia,Lwów,Żółkiew,Żółkiew,,Soviet Union
2287,SWL_MRM_PKN,-1952611,6551,Zheludok,Disna,Vilna,Pale,Nowogrodek,Vilna,Nowogródek,Disna,Lida,,Soviet Union
2288,SWL_AVG_SHTB,-1036071,6552,Bolshoi Zheludsk,Lutsk,Volhynia,Pale,Volhynia,Volhynia,Polesie,Lutsk,Sarny,Russian Empire,Soviet Union
2289,SWL_VLD_SDRG,-537776,6553,Ząbkowice,Bedzin,Piotrkow,Congress Poland,Kielce,Piotrków,Kielce,Bendin,Będzin,Russian Empire,Poland
2729,SWL_MRM_VVRY,-493258,6563,Biala Prudnicka,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
2290,TRD_MLT_PRSH,-540192,6570,Żuromin,Sierpc,Plock,Congress Poland,Warsaw,Płock,Warszawa,Serpets,Sierpc,Russian Empire,Poland
2291,TLA_TLA_TL,-1060886,6571,Żurów,Rohatyn,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Rohatyn,Rohatyn,Austrian Empire,Soviet Union
2292,UFA_UFA_UF,-1061067,6573,Zvenigorodka,Zvenigorodka,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Zvenigorodka,Kiev,Russian Empire,Soviet Union
2293,VLN_VLN_ANTK,-540262,6581,Zwoleń,Kozienice,Radom,Congress Poland,Kielce,Radom,Kielce,Kozenitsy,Kozienice,Russian Empire,Poland
2294,VLN_LDA_BNKN,-1952639,6583,Żydaczów,Zydaczow,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Żydaczów,Żydaczów,,Soviet Union
2295,VLN_VLN_BZDN,-540274,6584,Żychlin,Kutno,Warszawa,Congress Poland,Lodz,Warszawa,Warszawa,Kutno,Kutno,Russian Empire,Poland
2296,VLN_TRK_BRSH,-1048981,6585,Staryi Zhivotov,Tarashcha,Kiev,Pale,Vinnitsa,Kiev,Ukraine SSR,Tarashcha,Vinnitsa,Russian Empire,Soviet Union
2574,VLN_VLN_CHBS,-529478,,Sosnovitse,Bendin,Piotrkow,Congress Poland,,Piotrków,Kielce,Bendin,Będzin,Russian Empire,Poland
2327,VLN_OSH_GV,-1044147,,Kupichev,Vladimir-Volynskii,Volhynia,Pale,,Volhynia,Wołyń,Vladimir-Volynskii,Kowel,Russian Empire,Soviet Union
2297,VLN_VLN_ISHN,-507997,,Klodava,Kolo,Kalisz,Congress Poland,,Kalisz,Łódż,Kolo,Koło,Russian Empire,Poland
2298,VLN_VLN_KRNV,-508184,,Knyshin,Bielostok,Grodno,Pale,,Grodno,Białystok,Bielostok,Białystok,Russian Empire,Poland
2299,VLN_VLN_LBSH,-1044418,,Lapovtsy,Kremenets,Volhynia,Pale,,Volhynia,Wołyń,Kremenets,Krzemieniec,Russian Empire,Soviet Union
2310,VLN_TRK_LNDV,-1039243,,Golta,Ananev,Kherson,Pale,,Kherson,Ukraine SSR,Anan'ev,Odessa,Russian Empire,Soviet Union
2317,VLN_SVN_LYNT,-1944313,,Kniazhitsy,Mogilev,Mogilev,Pale,,Mogilev,Belarus SSR,Mogilev,Mogilev,Russian Empire,Soviet Union
2318,VLN_TRK_NMNN,-2886141,,Bezhitsa,Briansk,Orel,Mainland Russia,,Orel,Russian SSR,Briansk,Oriol,Russian Empire,Soviet Union
2326,VLN_SVN_NVSV,-1947528,,Ostrovets,Vilnius,Vilna,Pale,,Vilna,Wilno,Vilnius,Wilno-Troki,,Soviet Union
2509,VLN_VLN_NVVL,-496725,,Kholm,Kholm,Lublin,Congress Poland,,Lublin,Lublin,Kholm,Chełm,Russian Empire,Poland
2510,VLN_TRK_PN,-535957,,Vlotslavek,Vlotslavsk,Warszawa,Congress Poland,,Warszawa,Warszawa,Vlotslavsk,Włocławek,Russian Empire,Poland
2300,VLN_VLN_TSKH,-2620954,,Kalvariia,Telshi,Kovno,Pale,,Kovno,,Tel'shi,Telšiai,Russian Empire,Soviet Union
2301,VLN_OSH_YSVC,-1949759,,Smorgon,Oshmiany,Vilna,Pale,,Vilna,Wilno,Oshmiany,Oszmiana,,Soviet Union
2511,VLN_OSH_ZHPR,-2983519,,Pochep,Mglin,Chernigov,Pale,,Chernigov,Russian SSR,Mglin,Oriol,Russian Empire,Soviet Union
2512,VLH_KRM_BRZH,-500435,,Dzialoshin,Veliun,Kalisz,Congress Poland,,Kalisz,Łódż,Veliun',Wieluń,Russian Empire,Poland
2513,VLH_KVL_DTYN,-533699,,Tushin,Lodz,Piotrkow,Congress Poland,,Piotrków,Łódż,Lodz',Łódź,Russian Empire,Poland
2302,VLH_KVL_DLSK,-529368,,Solets,Ilza,Radom,Congress Poland,,Radom,Kielce,Iłża,Iłża,,Poland
2303,VLH_LTS_DRDY,-1048276,,Novograd-Volynsk,Novograd-Volynskii,Volhynia,Pale,,Volhynia,Ukraine SSR,Novograd-Volynskii,Zhitomir,Russian Empire,Soviet Union
2304,VLH_LTS_GRDT,-1043042,,Frampol,Kamenets-Podolsk,Podolia,Pale,,Podolia,Ukraine SSR,Kamenets-Podol'sk,Kamenets-Podolski,Russian Empire,Soviet Union
2514,VLH_OVR_KSVR,-2618589,,Urdomin,Kalvariia,Suwalki,Congress Poland,,Suwałki,,Kal'variia,Seinai,Russian Empire,Soviet Union
2307,VLH_ZHT_LVKV,-2929489,,Klintsy,Surazh,Chernigov,Pale,,Chernigov,Russian SSR,Surazh,Oriol,Russian Empire,Soviet Union
2308,VLH_LTS_LSHN,-3013474,,Surazh,Surazh,Chernigov,Pale,,Chernigov,Russian SSR,Surazh,Oriol,Russian Empire,Soviet Union
2309,VLH_RVN_MZHR_2,-526545,,Vladislavov,Konin,Kalisz,Congress Poland,,Kalisz,Łódż,Konin,Konin,Russian Empire,Poland
2515,VLH_KRM_NVYA,-1051094,,Pokotilovka,Kharkov,Kharkov,Mainland Russia,,Kharkov,Ukraine SSR,Khar'kov,Kharkov,Russian Empire,Soviet Union
2516,VLH_STR_OZHG,-1052273,,Rogachev,Novograd-Volynskii,Volhynia,Pale,,Volhynia,Ukraine SSR,Novograd-Volynskii,Zhitomir,Russian Empire,Soviet Union
2305,VLH_KVL_PVRS,-1947241,,Okmianitsa,Novoaleksandrovsk,Kovno,Pale,,Kovno,Wilno,Novoaleksandrovsk,Brasław,Russian Empire,Soviet Union
2306,VLH_OVR_TTRN,-507980,,Klobutsko,Chenstokhov,Piotrkow,Congress Poland,,Piotrków,Kielce,Chenstokhov,Częstochowa,Russian Empire,Poland
2311,VLH_OVR_VYST,-2276195,,Tuzora,Orgieev,Bessarabia,Pale,,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
2312,WRS_GST_GMBN,-514799,,Liututov,Veliun,Kalisz,Congress Poland,,Kalisz,Łódż,Veliun',Wieluń,Russian Empire,Poland
2313,WRS_WRS_GRKH,-1043129,,Birzula,Ananev,Kherson,Pale,,Kherson,Moldavian ASSR,Anan'ev,,Russian Empire,Soviet Union
2314,WRS_PLN_KCHR,-498439,,Chenstokhov,Chenstokhov,Piotrkow,Congress Poland,,Piotrków,Kielce,Chenstokhov,Częstochowa,Russian Empire,Poland
2315,WRS_WRS_PRG,-406411,,Frunzovka,Olgopol,Podolia,Pale,,,,,,,
2316,EKT_NVM_IGRN,-508156,,Klvov,Opoczno,Radom,Congress Poland,,Radom,Kielce,Opochno,Opoczno,Russian Empire,Poland
2517,LBL_KHL_KHLM,-538048,,Zagurov,Sluptsy,Kalisz,Congress Poland,,Kalisz,Łódż,Sluptsy,Słupca,Russian Empire,Poland
2518,WRS_VLT_VLTS,-2615788,,Kriuki,Vladislavov,Suwalki,Congress Poland,,Suwałki,,Vladislavov,Šakiai,Russian Empire,Soviet Union
2319,CRN_MGL_PCHP,-519690,,Olesnitsa,Stopnica,Kielce,Congress Poland,,Kielce,Kielce,Stopnica,Stopnica,,Poland
2320,KLS_VLN_DZLS_2,-2615855,,Kukechiai,Rossieny,Kovno,Pale,,Kovno,,Rossieny,Raseiniai,Russian Empire,Soviet Union
2321,PTR_LDZ_TSHN,-514033,,Lopennik,Krasnostav,Lublin,Congress Poland,,Lublin,Lublin,Krasnostav,Krasnystaw,Russian Empire,Poland
2322,SWL_KLV_URDM,-1947367,,Orekhi,Orsha,Mogilev,Pale,,Mogilev,Belarus SSR,Orsha,Vitebsk,Russian Empire,Soviet Union
2323,KHR_KHR_PKTL,-1949630,,Slavnia,Staro-Bykhov,Mogilev,Pale,,Mogilev,Belarus SSR,Staro-Bykhov,,Russian Empire,Soviet Union
2324,VLH_NVG_RGCH,-1045593,,Malaia Glusha,Kovel,Volhynia,Pale,,Volhynia,Polesie,Kovel',Kamień Koszyrski,Russian Empire,Soviet Union
2325,KLS_SLP_ZGRV,-532887,,Tlushch,Radimin,Warszawa,Congress Poland,,Warszawa,Warszawa,Radimin,Radzymin,Russian Empire,Poland
2328,SWL_VLD_KRK,-2276004,,Ataki,Soroki,Bessarabia,Pale,,Bessarabia,Basarabia,Soroki,Soroca,Russian Empire,Soviet Union
2329,BSS_SRK_ZGRT,-2276050,,Baimakliia,Izmail,Bessarabia,Pale,,Bessarabia,Basarabia,Izmail,Cahul,Russian Empire,Soviet Union
2330,CRL_GLD_GLDN,-1047737,,Bairamcha,Akkerman,Bessarabia,Pale,,Bessarabia,Basarabia,Akkerman,Cetatea Albă,Russian Empire,Soviet Union
2331,CRL_GRB_LBV,-2276674,,Gancheshty,Kishinev,Bessarabia,Pale,,Bessarabia,Basarabia,Kishinev,Chişinău,Russian Empire,Soviet Union
2332,CRL_MTV_MTV,-2276193,,Kagul,Izmail,Bessarabia,Pale,,Bessarabia,Basarabia,Izmail,Cahul,Russian Empire,Soviet Union
2333,CRL_VND_PLTN,-1042180,,Klishkovtsy,Khotin,Bessarabia,Pale,,Bessarabia,Basarabia,Khotin,Hotin,Russian Empire,Soviet Union
2334,CRL_BSK_SHNB,-2276643,,Korneshty,Bieltsy,Bessarabia,Pale,,Bessarabia,Basarabia,Bieltsy,Bălţi,Russian Empire,Soviet Union
2335,EST_VZN_VZNB,-2276246,,Kriulian,Orgieev,Bessarabia,Pale,,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
2336,GRD_KBR_ANTP,-1041922,,Kyliia,Izmail,Bessarabia,Pale,,Bessarabia,Basarabia,Izmail,Ismail,Russian Empire,Soviet Union
2337,GRD_PRZ_BRZ,-2277041,,Olishkany,Orgieev,Bessarabia,Pale,,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
2338,GRD_BLS_BRNS,-2277098,,Petrovka,Bendery,Bessarabia,Pale,,Bessarabia,Basarabia,Bendery,Tighina,Russian Empire,Soviet Union
2339,GRD_SLN_BYTN,-2277117,,Pogorno-Rezesh,Soroki,Bessarabia,Pale,,Bessarabia,Basarabia,Soroki,Soroca,Russian Empire,Soviet Union
2340,GRD_SLN_DRCH,-2277194,,Rezena,Orgieev,Bessarabia,Pale,,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
2341,GRD_KBR_DYVN,-2276041,,Romanovka,Bendery,Bessarabia,Pale,,Bessarabia,Basarabia,Bendery,Tighina,Russian Empire,Soviet Union
2342,GRD_BLST_ISNV,-2277207,,Ruda,Soroki,Bessarabia,Pale,,Bessarabia,Basarabia,Soroki,Soroca,Russian Empire,Soviet Union
2343,GRD_BRS_KMNT,-2277215,,Ryshkonovka,Bieltsy,Bessarabia,Pale,,Bessarabia,Basarabia,Bieltsy,Bălţi,Russian Empire,Soviet Union
2345,GRD_KBR_KHMS,-1056051,,Tatarbunary,Akkerman,Bessarabia,Pale,,Bessarabia,Basarabia,Akkerman,Cetatea Albă,Russian Empire,Soviet Union
2346,GRD_BLS_KLSH,-2277454,,Teleneshty,Orgieev,Bessarabia,Pale,,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
2347,GRD_SKL_KRTS,-2277531,,Ungeny,Bieltsy,Bessarabia,Pale,,Bessarabia,Basarabia,Bieltsy,Bălţi,Russian Empire,Soviet Union
2348,GRD_GRD_KRNK,-1035043,,Baturin,Konotop,Chernigov,Pale,,Chernigov,Ukraine SSR,Konotop,Chernigov,Russian Empire,Soviet Union
2349,GRD_SKL_KZNT,-3211832,,Popervale,Talsen,Courland,Mainland Russia,,Courland,Kurzeme,Tal'sen,Talsi,Russian Empire,Soviet Union
2350,GRD_BLS_LKPR,-3213304,,Subbat,Illukst,Courland,Mainland Russia,,Courland,Zemgale,Illukst,Ilūkste,Russian Empire,Soviet Union
2351,GRD_VLK_LYSK,-2625948,,Tula,Revel,Estland,Mainland Russia,,Estland,,Revel',,Russian Empire,Soviet Union
2352,GRD_BRS_MLRY,-1948550,,Bluden,Pruzhany,Grodno,Pale,,Grodno,Polesie,Pruzhany,Prużana,Russian Empire,Soviet Union
2353,GRD_BRS_MLCH,-1943667,,Ivatsevichi,Slonim,Grodno,Pale,,Grodno,Polesie,Slonim,Kossów,Russian Empire,Soviet Union
2354,GRD_SKL_SKHV,-1946560,,Motol,Kobrin,Grodno,Pale,,Grodno,Polesie,Kobrin,Drohiczyn,Russian Empire,Soviet Union
2355,GRD_BLST_TRST,-516154,,Nezbudka,Bielostok,Grodno,Pale,,Grodno,Białystok,Bielostok,Białystok,Russian Empire,Poland
2356,GRD_BRS_VLCH,-512250,,Lendek,Sluptsy,Kalisz,Congress Poland,,Kalisz,Łódż,Sluptsy,Słupca,Russian Empire,Poland
2357,GRD_BRS_ZMC,-520298,,Osiakov,Veliun,Kalisz,Congress Poland,,Kalisz,Łódż,Veliun',Wieluń,Russian Empire,Poland
2358,KLS_SRD_BRZH,-535503,,Vilchin,Sluptsy,Kalisz,Congress Poland,,Kalisz,Łódż,Sluptsy,Słupca,Russian Empire,Poland
2359,KHR_IZM_KRMT,-2923066,,Kazan,Kazan,Kazan,Mainland Russia,,Kazan,Russian SSR,Kazan',Kazan,Russian Empire,Soviet Union
2360,KHR_ODS_BLYK,-505669,,Andreev,Jedrzejow,Kielce,Congress Poland,,Kielce,Kielce,Jędrzejów,Jędrzejów,,Poland
2361,KHR_ANN_SVTT,-14163029,,Ignatovka,Kiev,Kiev,Pale,,,,,,,
2362,KLC_PNC_KZMR_2,-1040299,,Ivanka,Uman,Kiev,Pale,,Kiev,Ukraine SSR,Uman',Kiev,Russian Empire,Soviet Union
2363,KVN_NVL_ANTL,-1042649,,Konela,Lipovets,Kiev,Pale,,Kiev,Ukraine SSR,Lipovets,Kiev,Russian Empire,Soviet Union
2364,KVN_SHV_NVZH,-1043201,,Koshevata,Tarashcha,Kiev,Pale,,Kiev,Ukraine SSR,Tarashcha,Kiev,Russian Empire,Soviet Union
2365,KVN_SHV_OKMN,-1046393,,Medvin,Kanev,Kiev,Pale,,Kiev,Ukraine SSR,Kanev,Kiev,Russian Empire,Soviet Union
2366,KVN_NVL_OPS,-1051061,,Pogoriela,Uman,Kiev,Pale,,Kiev,Ukraine SSR,Uman',Kiev,Russian Empire,Soviet Union
2367,KVN_PNV_PSHL,-1052418,,Rassava,Kanev,Kiev,Pale,,Kiev,Ukraine SSR,Kanev,Kiev,Russian Empire,Soviet Union
2368,KVN_SHV_SHVK_2,-1055902,,Tagancho,Kanev,Kiev,Pale,,Kiev,Ukraine SSR,Kanev,Kiev,Russian Empire,Soviet Union
2369,KVN_KVN_ZHMY,-2614318,,Gelazhai,Poneviezh,Kovno,Pale,,Kovno,,Poneviezh,Panevėžys,Russian Empire,Soviet Union
2370,LMZ_KLN_EDVB,-2615131,,Iuzhinty,Novoaleksandrovsk,Kovno,Pale,,Kovno,,Novoaleksandrovsk,Rokiškis,Russian Empire,Soviet Union
2371,LBL_INV_KHRZ,-2615336,,Karklenai,Rossieny,Kovno,Pale,,Kovno,,Rossieny,Raseiniai,Russian Empire,Soviet Union
2372,LBL_BLG_KRTV,-2615611,,Kirkliai,Poneviezh,Kovno,Pale,,Kovno,,Poneviezh,Biržai,Russian Empire,Soviet Union
2373,LBL_LBL_TRVN,-2615703,,Klikoli,Shavli,Kovno,Pale,,Kovno,,Shavli,Mažeikiai,Russian Empire,Soviet Union
2374,MNS_NVG_GRD,-2616013,,Kvetki,Novoaleksandrovsk,Kovno,Pale,,Kovno,,Novoaleksandrovsk,Biržai,Russian Empire,Soviet Union
2375,MNS_PNS_LBSH,-2616166,,Liatskovo,Shavli,Kovno,Pale,,Kovno,,Shavli,Mažeikiai,Russian Empire,Soviet Union
2376,MNS_NVG_NVMY,-2616768,,Mikhalishki,Poneviezh,Kovno,Pale,,Kovno,,Poneviezh,Panevėžys,Russian Empire,Soviet Union
2377,MNS_SLT_PGST,-2616998,,Novoe-Miesto,Poneviezh,Kovno,Pale,,Kovno,,Poneviezh,Panevėžys,Russian Empire,Soviet Union
2378,MNS_BRS_SLLV,-2617611,,Pomushy,Shavli,Kovno,Pale,,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
2379,MNS_BBR_UGRC,-2617660,,Popel,Novoaleksandrovsk,Kovno,Pale,,Kovno,,Novoaleksandrovsk,Biržai,Russian Empire,Soviet Union
2380,PTR_BRZ_EZHV,-2618095,,Potsuneli,Shavli,Kovno,Pale,,Kovno,,Shavli,Kėdainiai,Russian Empire,Soviet Union
2381,PTR_LDZ_KNST_2,-2618735,,Shakina,Shavli,Kovno,Pale,,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
2382,PTR_CHN_KRZH,-2619169,,Shubaichai,Shavli,Kovno,Pale,,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
2383,PTR_CHN_OLSH,-2619362,,Smilgiai,Poneviezh,Kovno,Pale,,Kovno,,Poneviezh,Panevėžys,Russian Empire,Soviet Union
2384,PTR_PTR_RSPR,-2619811,,Toviany,Vilkomir,Kovno,Pale,,Kovno,,Vil'komir,Ukmergė,Russian Empire,Soviet Union
2385,PTR_BND_SSNV,-2619930,,Troupy,Vilkomir,Kovno,Pale,,Kovno,,Vil'komir,Ukmergė,Russian Empire,Soviet Union
2386,PLC_PRS_KHRZ,-2620612,,Viliampolskoe,Kovno,Kovno,Pale,,Kovno,,Kovna,Kaunas,Russian Empire,Soviet Union
2387,PLC_MLV_STRZ_2,-1952253,,Zamoshie,Novoaleksandrovsk,Kovno,Pale,,Kovno,Wilno,Novoaleksandrovsk,Brasław,Russian Empire,Soviet Union
2388,PLT_LKH_CHRP,-1952342,,Zarachie,Novoaleksandrovsk,Kovno,Pale,,Kovno,Wilno,Novoaleksandrovsk,Brasław,Russian Empire,Soviet Union
2389,RDM_RDM_EDLN,-2620941,,Zheim,Shavli,Kovno,Pale,,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
2390,RDM_RDM_GLNT,-3210145,,Lazdon,Venden,Livland,Mainland Russia,,Livland,Vidzeme,Venden,Madona,Russian Empire,Soviet Union
2391,RDM_OPT_TSML,-538998,,Zavady,Ostrolenka,Lomza,Congress Poland,,Łomża,Białystok,Ostrolenka,Łomża,Russian Empire,Poland
2392,RDM_ILZ_VVKH,-506025,,Iuzefov,Pulawy,Lublin,Congress Poland,,Lublin,Lublin,Puławy,Puławy,,Poland
2393,SWL_MRM_SPZH,-496776,,Khlaniuv,Krasnostav,Lublin,Congress Poland,,Lublin,Lublin,Krasnostav,Krasnystaw,Russian Empire,Poland
2394,VLN_VLN_BGSL,-524699,,Rakhov,Ianov,Lublin,Congress Poland,,Lublin,Lublin,Ianov,Janów,Russian Empire,Poland
2395,VLN_VLK_BDSL,-515029,,Tatary,Lublin,Lublin,Congress Poland,,Lublin,Lublin,Liublin,Lublin,Russian Empire,Poland
2396,VLN_OSH_DZVN,-534539,,Vonvolnitsa,Pulawy,Lublin,Congress Poland,,Lublin,Lublin,Puławy,Puławy,,Poland
2397,VLN_DSN_IDY,-539336,,Zdilovitse,Ianov,Lublin,Congress Poland,,Lublin,Lublin,Ianov,Janów,Russian Empire,Poland
2398,VLN_SVN_LYNG,-540233,,Zvierinets,Zamosc,Lublin,Congress Poland,,Lublin,Lublin,Zamost'e,Zamość,Russian Empire,Poland
2399,VLN_TRK_OLT,-1941181,,Bielogusha,Pinsk,Minsk,Pale,,Minsk,Polesie,Pinsk,Stolin,Russian Empire,Soviet Union
2400,VLN_SVN_PDBR,-1941442,,Bogushevichi,Igumen,Minsk,Pale,,Minsk,Belarus SSR,Igumen,Minsk,Russian Empire,Soviet Union
2401,VLH_NVG_NVCH,-1942493,,Dolmatovshchina,Novogrudok,Minsk,Pale,,Minsk,Nowogródek,Novogrudok,Stołpce,Russian Empire,Soviet Union
2402,WRS_GST_KRNZ_2,-1038195,,Drozdin,Mozyr,Minsk,Pale,,Minsk,Polesie,Mozyr',Stolin,Russian Empire,Soviet Union
2403,WRS_SKR_SKRN_2,-1951881,,Eremichi,Novogrudok,Minsk,Pale,,Minsk,Nowogródek,Novogrudok,Stołpce,Russian Empire,Soviet Union
2404,,-1942975,,Gaino,Borisov,Minsk,Pale,,Minsk,Belarus SSR,Borisov,Minsk,Russian Empire,Soviet Union
2405,SDL_WGR_KMTS,-1943750,,Kamen,Minsk,Minsk,Pale,,Minsk,Nowogródek,Minsk,Wołożyn,Russian Empire,Soviet Union
2406,BSS_BLT_PRLT,-1946177,,Meleshkovichi,Mozyr,Minsk,Pale,,Minsk,Belarus SSR,Mozyr',Polesie,Russian Empire,Soviet Union
2407,BSS_SRK_STFN,-1047431,,Nobel,Pinsk,Minsk,Pale,,Minsk,Polesie,Pinsk,Pińsk,Russian Empire,Soviet Union
