line_id,jg_id,ejl_line,name,enc_name,jg_name,name1900,name1930,name1945
826,,2691,Kotun,KOTUN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
827,-1944700,2692,Kovchitsy II,KOVCHITSY,Kovchitsy Vtoryye,Kovchitsy Vtoryye,Kovchitsy Vtoryye,Kovchitsy Vtoryye
828,-510236,2693,Kowal,KOWAL,Kowal,Kowal,Kowal,Kowal
829,-510262,2694,Kowale Pańskie,KOWALE PANSKIE,Kowale Panskie,Kowale Pańskie,Kowale Pańskie,Kowale Pańskie
830,-1043191,2695,Kovel,KOWEL,Kovel,Kovel,Kowel,Kovel'
831,-1944729,2696,Kozhan-Gorodok,KOZANGRODEK,Kazhan Haradok,Kozhan Gorodok,Kożangródek,Kozhan-Gorodok
832,-1043235,2697,Kozelets,KOZELETS,Kozelets,Kozelets,Kozelets,Kozelets
833,-1944771,2699,Koziany-I,KOZIANY,Kozyany,Kozyany,Koziany,Kozyany
834,,2700,Kozieglowy,KOZIEGLOWY,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
835,-1043252,2702,Kozin,KOZIN,Kozin,Kozin,Kozin,Kozin
836,-1043268,2704,Kozłów,KOZLOW,Kozliv,Kozłów,Kozłów,Kozlov
837,-1944756,2705,Kozlovshchina,KOZLOWSZCZYZNA,Kozlovshchyna,Kozlovshchina,Kozłowszczyzna,Kozlovshchina
838,-510514,2706,Koschmin,KOZMIN,Kozmin,Koschmin,Koźmin,Koźmin
839,-510517,2707,Koźminek,KOZMINEK,Kozminek,Koźminek,Koźminek,Koźminek
840,-1043283,2708,Kozowa,KOZOWA,Kozova,Kozowa,Kozowa,Kozova
841,-1944908,2709,Kraisk,KRAISK,Kraysk,Kraisk,Kraisk,Kraysk
842,-510614,2710,Krajno,KRAJNO,Krajno,Krajno,Krajno,Krajno
843,-2615723,2711,Kroki,KRAKES,Krakes,Kroki,Krakės,Krakės
844,-1043295,2712,Krakowiec,KRAKOWIEC,Krakovets,Krakowiec,Krakowiec,Krakovets
845,-1037237,2717,Puliny,KRANOARMIEYSK,Chervonoarmiys'k,Puliny,Puliny,Chervonoarmeysk
846,-1043316,2718,Krasilov,KRASILOV,Krasyliv,Krasilov,Krasilov,Krasilov
847,-3209702,2719,Kreslavka,KRASLAVA,Kraslava,Kreslavka,Krāslava,Krāslava
848,-2935823,2720,Popova Gora,KRASNAYA GORA,Krasnaya Gora,Popova Gora,Krasnaya Gora,Krasnaya Gora
849,-1944807,2721,Vyzna,KRASNAYA SLOBODA,Chyrvonaya Slabada,Vyzna,Krasnaya Sloboda,Krasnaya Sloboda
850,-1944857,2723,Krasnoe,KRASNE (II),Krasnae,Krasne,Krasne,Krasnoye
851,-510722,2724,Kraśniczyn,KRASNICZYN,Krasniczyn,Kraśniczyn,Kraśniczyn,Kraśniczyn
852,-9022061,2727,Okny,KRASNIYE OKNA,,,,
853,-1043387,2728,Grishino,KRASNOARMEISK,Krasnoarmiys'k,Grishino,Grishino,Krasnoarmeyskoye
854,-1043421,2733,Konstantinograd,KRASNOGRAD,Krasnohrad,Konstantinograd,Krasnograd,Krasnograd
855,-2908111,2734,Gatchina,KRASNOGVARDEYSK,Gatchina,Gatchina,Krasnogvardeysk,Gatchina
856,-1944840,2735,Krasnoluki,KRASNOLUKI,Krasnoluki,Krasnoluki,Krasnoluki,Krasnoluki
857,-1944842,2737,Krasnopole,KRASNOPOLE,Krasnapollye,Krasnopole,Krasnopole,Krasnopole
858,-1043475,2738,Krasnoselka,KRASNOSELKA,Krasnoselka,Krasnoselka,Krasnoselka,Krasnoselka
859,-510753,2739,Krasnosielc,KRASNOSIELC,Krasnosielc,Krasnosielc,Krasnosielc,Krasnosielc
860,-1043500,2740,Krasnostav,KRASNOSTAV,Krasnostav,Krasnostav,Krasnostav,Krasnostav
861,-1043526,2741,Krasnoe,KRASNOYE (I),Krasne,Krasnoye,Krasnoye,Krasnoye
862,-2615740,2747,Krozhi,KRAZIAI,Kraziai,Krozhi,Kražiai,Kražiai
863,,2748,Krechowice,KRECHOWICE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
864,-2615751,2750,Krakinovo,KREKENAVA,Krekenava,Krakinovo,Krekenava,Krekenava
865,-1043663,2751,Kremenchug,KREMENCHUG,Kremenchuk,Kremenchug,Kremenchug,Kremenchug
866,-2615756,2754,Kretingen,KRETINGA,Kretinga,Kretingen,Kretinga,Kretinga
2747,-508105,2755,Kluczbork,KREUZBURG,Kluczbork,Kreuzburg,Kreuzburg,Kluczbork
867,-1944919,2756,Krevo,KREWO,Krevo,Krevo,Krewo,Krevo
868,-1945017,2757,Krichev,KRICHEV,Krychaw,Krichëv,Krichëv,Krichëv
869,-1055766,2760,Novogeorgievsk,KRILOV,Svitlovods'k,Novogeorgievsk,Novogeorgievsk,Svetlovodsk
870,-2615789,2761,Kruki,KRIUKAI,Kriukai,Kruki,Kriukai,Kriukai
871,-1043968,2765,Krivoi Rog,KRIVOY ROG,Kryvyy Rih,Krivoy Rog,Krivoy Rog,Krivoy Rog
872,-510586,2767,Krojanke,KROJANKE,Krajenka,Krojanke,Krojanke,Krajenka
873,-1043812,2768,Krolevets,KROLEVIETS,Krolevets,Krolevets,Krolevets,Krolevets
874,-510972,2772,Kromołów,KROMOLOW,Kromolow,Kromołów,Kromołów,Kromołów
875,-510988,2775,Krościenko,KROSCIENKO (I),Kroscienko,Krościenko,Krościenko,Krościenko
876,-510987,2776,Krościenko,KROSCIENKO (II),Kroscienko,Krościenko,Krościenko,Krościenko
877,-511007,2777,Krośniewice,KROSNIEWICE,Krosniewice,Krośniewice,Krośniewice,Krośniewice
878,-511028,2779,Krotoschin,KROTOSZYN,Krotoszyn,Krotoschin,Krotoszyn,Krotoszyn
879,-1944971,2780,Krucha,KRUCHA,Krucha,Krucha,Krucha,Krucha
880,-1944976,2781,Krugloe,KRUGLOYE,Kruhlaye,Krugloye,Krugloye,Krugloye
881,,2782,Krukienice,KRUKIENICE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
882,-1944996,2787,Krupka,KRUPKI,Krupki,Krupki,Krupki,Krupki
883,-3209819,2788,Kreitsburg,KRUSTPILS,Krustpils,Kreitsburg,Krustpils,Krustpils
884,-1043713,2789,Krichilsk,KRYCZYLSK,Krichil'sk,Krichil'sk,Kryczylsk,Krichil'sk
885,-1055766,2790,Novogeorgievsk,KRYLOW,Svitlovods'k,Novogeorgievsk,Novogeorgievsk,Svetlovodsk
886,-511182,2792,Krynica,KRYNICA ZDROJ,Krynica Zdroj,Krynica,Krynica-Zdrój,Krynica
887,-1037239,2794,Krystynopol,KRYSTYNOPOL,Chervonohrad,Krystynopol,Krystynopol,Krystynopol
888,-1043802,2795,Krivoe Ozero,KRYVOYE OZERO,Kryve Ozero,Krivoye Ozero,Krivoye Ozero,Krivoye Ozero
889,-1043973,2796,Kryzhopol,KRYZHOPOL,Kryzhopil,Kryzhopol',Kryzhopol',Kryzhopol'
890,-1043668,2797,Kremenets,KRZEMIENIEC,Kremenets,Kremenets,Krzemieniec,Kremenets
891,-511317,2798,Krzepice,KRZEPICE,Krzepice,Krzepice,Krzepice,Krzepice
892,-511344,2799,Krzeszów,KRZESZOW,Krzeszow,Krzeszów,Krzeszów,Krzeszów
893,-511351,2800,Krzeszowice,KRZESZOWICE,Krzeszowice,Krzeszowice,Krzeszowice,Krzeszowice
894,-511445,2801,Krzywcza,KRZYWCZA,Krzywcza,Krzywcza,Krzywcza,Krzywcza
895,-1057967,2802,Krzywcze Górne,KRZYWCZE GORNE,Verkhneye Krivche,Krzywcze Górne,Krzywcze Górne,Verkhneye Krivche
896,-1944944,2803,Krivichi,KRZYWICZE,Kryvichy,Krivichi,Krzywicze,Krivichi
897,-511610,2805,Książ Wielki,KSIONZ WIELKI,Ksiaz Wielki,Książ Wielki,Książ Wielki,Książ Wielki
898,-1945039,2806,Kublichi,KUBLICHI,Kublichi,Kublichi,Kublichi,Kublichi
899,-2615843,2807,Vladislavov,KUDIRKOS-NAUMIESTIS,Kudirkos Naumiestis,Władysławów,Kudirkos Naumiestis,Kudirkos Naumiestis
900,,2813,Kulaczkowce,KULACZKOWCE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
901,-1044080,2815,Kulchiny,KULCHIN,Kulchyny,Kul'chiny,Kul'chiny,Kul'chiny
902,-2615872,2818,Kuli,KULIAI,Kuliai,Kuli,Kuliai,Kuliai
903,-1044096,2819,Kulików,KULIKOW,Kulykiv,Kulików,Kulików,Kulikov
904,-1044131,2822,Kunev,KUNEV,Kuniv,Kunëv,Kunëv,Kunëv
905,-511847,2825,Kunów,KUNOW,Kunow,Kunów,Kunów,Kunów
906,-1044144,2828,Kupel,KUPEL,Kupil,Kupel,Kupel,Kupel'
907,-1044158,2829,Kupiansk,KUPIANSK,Kup'yans'k,Kupiansk,Kupiansk,Kupiansk
908,-1044167,2831,Kupin,KUPIN,Kupyn,Kupin,Kupin,Kupyn
909,-2615942,2832,Kupishki,KUPISKIS,Kupiskis,Kupishki,Kupiškis,Kupiškis
910,-2623022,2834,Arensburg,KURESSAARE,Kuressaare,Arensburg,Kuressaare,Kuressaare
911,-2615963,2837,Kurkle,KURKLIAI,Kurkliai,Kurklyay,Kurkliai,Kurkliai
912,-511922,2839,Kurów,KUROW,Kurow,Kurów,Kurów,Kurów
913,-2615979,2841,Kurshany,KURSENAI,Kursenai,Kurshany,Kuršėnai,Kuršėnai
914,-511964,2843,Kuryłówka,KURYLOWKA,Kurylowka,Kuryłówka,Kuryłówka,Kuryłówka
915,-511973,2844,Kurzelów,KURZELOW,Kurzelow,Kurzelów,Kurzelów,Kurzelów
916,-1945123,2845,Kurenets,KURZENIEC,Kurenets,Kurenets,Kurzeniec,Kurenets
917,-512009,2850,Kutno,KUTNO,Kutno,Kutno,Kutno,Kutno
918,-1044301,2851,Kuty,KUTY,Kuty,Kuty,Kuty,Kuty
919,-1044346,2852,Kuzmin,KUZMIN (I),Kuz'myn,Kuz'min,Kuz'min,Kuz'min
920,-1044335,2853,Kuzmin,KUZMIN (II),Kuz'myn,Kuz'min,Kuz'min,Kuz'min
921,-2616010,2857,Konstantinovo,KVEDARNA,Kvedarna,Konstantinovo,Kvėdarna,Kvėdarna
922,-2616019,2859,Kibarty,KYBARTAI,Kybartai,Kibarty,Kybartai,Kybartai
923,,2864,Labes,LABES,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2674,,2864,Labes,LABES,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
924,,2865,Labiau,LABIAU,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
925,-512169,2867,Labischin,LABISZYN,Labiszyn,Labischin,Łabiszyn,Łabiszyn
926,-514919,2868,Maciejowa,LABOWA,Maciejowa,Maciejowa,Łabowa,Maciejowa
927,-1059835,2869,Labun,LABUN,Yurovshchyna,Labun',Labun',Labun'
928,-1945696,2872,Liakhovichi,LACHOWICZE,Lyakhavichy,Lyakhovichi,Lachowicze,Lyakhovichi
929,-1945204,2873,Lakhva,LACHWA,Lakhva,Lakhva,Łachwa,Lakhva
930,,2875,Lackie Szlacheckie,LACKIE SZLACHECKIE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
931,,2876,Lacko,LACKO,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
932,-1044388,2880,Ladyzhinka,LADYZHENKA,Ladyzhinka,Ladyzhinka,Ladyzhinka,Ladyzhinka
933,-1044387,2881,Ladyzhin,LADYZHYN,Ladyzhyn,Ladyzhin,Ladyzhyn,Ladyzhin
934,-512301,2883,Łagów,LAGOW,Lagow,Łagów,Łagów,Łagów
935,-2616061,2885,Laizhevo,LAIZUVA,Laizuva,Laizhevo,Laižuva,Laižuva
936,-1035206,2887,Liakhovtsy,LAKHOVTSY,Bilohirya,Lakhovtsy,Lakhovtsy,Belogor'ye
937,-512378,2891,Łańcut,LANCUT,Lancut,Łańcut,Łańcut,Łańcut
938,-1044405,2892,Łanczyn,LANCZYN,Lanchyn,Łanczyn,Łanczyn,Lanchyn
2691,-512252,2894,Ladek Zdroj,LANDECK (II),Ladek Zdroj,Landeck,Bad Landeck,Lądek-Zdrój
2742,-506662,2896,Kamienna Gora,LANDESHUT,Kamienna Gora,Landeshut,Landeshut,Kamienna Góra
939,-502540,2897,Landsberg,LANDSBERG,Gorowo Ilaweckie,Landsberg,Landsberg Ostpreussen,Górowo Iławeckie
2709,,2903,Langendorf,LANGENDORF,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
940,,2911,Lapanow,LAPANOW,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
941,-1945221,2912,Lapichi,LAPICHI,Lapichy,Lapichi,Lapichi,Lapichi
942,-512424,2913,Lapy Barviki,LAPY,Lapy,Łapy,Łapy,Łapy
943,-512463,2918,Łask,LASK,Lask,Łask,Łask,Łask
944,-512468,2919,Łaskarzew,LASKARZEW,Laskarzew,Łaskarzew,Łaskarzew,Łaskarzew
945,,2921,Laskowce,LASKOWCE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
946,-512566,2922,Lasocin,LASOCIN,Lasocin,Lasocin,Lasocin,Lasocin
947,-512597,2923,Łaszczów,LASZCZOW,Laszczow,Łaszczów,Łaszczów,Łaszczów
948,,2925,Latowicz,LATOWICZ,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2686,,2927,Lauban,LAUBAN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
949,-512788,2931,Lauenburg,LAUENBURG,,,,
950,-2616131,2934,Lavkovo,LAUKUVA,Laukuva,Lavkova,Laukuva,Laukuva
951,-1044471,2938,Ławoczne,LAWOCZNE,Lavochnoye,Ławoczne,Ławoczne,Lavochnoye
952,-2616153,2939,Lozdzee,LAZDIJAI,Lazdijai,Łoździeje,Lazdijai,Lazdijai
953,-512734,2940,Łazy,LAZY,Lazy,Łazy,Łazy,Łazy
954,-2328506,2941,Lebedin,LEBEDIN,Lebedyn,Lebedin,Lebedin,Lebedin
955,-1945268,2942,Lebedev,LEBEDZIOW,Liebiedzieva,Lebedevo,Lebiedziew,Lebedevo
956,-2616181,2957,Leipuny,LEIPALINGIS,Leipalingis,Lejpuny,Leipalingis,Leipalingis
957,-1945279,2963,Lelchitsy,LELCHITSY,Lyel'chytsy,Lelchitsy,Lelchitsy,Lel’chitsy
958,-512980,2966,Lelów,LELOW,Lelow,Lelów,Lelów,Lelów
959,-512807,2970,Łęczna,LENCZNA,Leczna,Łęczna,Łęczna,Łęczna
960,-512817,2971,Łęczyca,LENCZYCA,Leczyca,Łęczyca,Łęczyca,Łęczyca
961,-1945288,2975,Lenin,LENIN,Lenin,Lenin,Lenin,Lenin
962,-2996338,2977,San Peterburg,LENINGRAD,Sankt Peterburg,Sankt-Peterburg,Leningrad,Leningrad
963,-1945292,2979,Romanovo,LENINO (I),Lenino,Romanovo,Lenino,Lenino
964,-1945293,2980,Lenino,LENINO (II),Lenino,Romanovo,Lenino,Lenino
2697,,2982,Leobschuetz,LEOBSCHUETZ,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
965,,2983,Leoncin,LEONCIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
966,-1945321,2984,Leonpol,LEONOPOL,Leonpol,Leonpol,Leonpol,Leonpol'
967,-2276771,2986,Leovo,LEOVA,Leova,Leovo,Leova,Leovo
968,-1945725,2987,Lepel,LEPEL,Lyepyel,Lepel,Lepel,Lyepyel'
969,-2616275,2988,Leipuny,LEPJUNY,Lieponys,Leypuny,Lejpuny,Lieponys
970,-513076,2992,Lisko,LESKO,Lesko,Lisko,Lisko,Lesko
971,-1044632,2994,Leszniów,LESZNIOW,Leshniv,Leszniów,Leszniów,Leshnev
972,-513225,2995,Lissa,LESZNO (I),Leszno,Lissa,Leszno,Leszno
973,-513228,2996,Leszno,LESZNO (II),Leszno,Leszno,Leszno,Leszno
974,-1044673,2997,Letichev,LETICHEV,Letychiv,Letichev,Letichev,Letichev
975,-513296,3004,Leżajsk,LEZAJSK,Lezajsk,Leżajsk,Leżajsk,Leżajsk
976,,3007,Libuchora,LIBUCHORA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
977,-1945387,3012,Lida,LIDA,Lida,Lida,Lida,Lida
978,-513376,3013,Lautenburg,LIDZBARK,Lidzbark,Lautenburg,Lidzbark,Lidzbark
979,,3015,Liebstadt,LIEBSTADT,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2755,-512877,3017,Legnica,LIEGNITZ,Legnica,Liegnitz,Liegnitz,Legnica
980,-513421,3021,Limanowa,LIMANOWA,Limanowa,Limanowa,Limanowa,Limanowa
981,-3210454,3022,Lemzal,LIMBAZI,Limbazi,Lemzal,Limbaži,Limbaži
982,-2616311,3029,Linkovo,LINKUVA,Linkuva,Linkovo,Linkuva,Linkuva
983,-1945402,3031,Linovo,LINOWA,Linovo,Linevo,Linowo,Linovo
984,-1945404,3035,Liozno,LIOZNO,Lyezna,Liozno,Liozno,Liozno
985,-2276778,3037,Lipkony,LIPCANI,Lipcani,Lipkany,Lipcani-Târg,Lipkany
986,-1945427,3042,Lipnishki,LIPNISZKI,Lipnishki,Lipnishki,Lipniszki,Lipnishki
987,-513679,3043,Lipno,LIPNO,Lipno,Lipno,Lipno,Lipno
988,-1044802,3045,Lipovets,LIPOVETS,Lypovets,Lipovets,Lipovets,Lipovets
989,-513743,3048,Lipsko,LIPSKO (I),Lipsko,Lipsko,Lipsko,Lipsko
990,-513745,3049,Lipsko,LIPSKO (II),Lipsko,Lipsko,Lipsko,Lipsko
991,-1044881,3053,Lisiatycze,LISIATYCZE,Lysyatychi,Lisiatycze,Lisiatycze,Lisyatichi
992,-1044884,3058,Litin,LITIN,Lityn,Litin,Litin,Litin
993,-1945747,3060,Liuban,LIUBAN (I),Lyuban,Lyuban,Lyuban,Lyuban'
994,-2949657,3061,Liuban,LIUBAN (II),Lyuban',Lyuban’,Lyuban’,Lyuban’
995,-2616332,3063,Liudvinovo,LIUDVINAVAS,Liudvinavas,Ludwinów,Liudvinavas,Liudvinavas
996,-3210485,3065,Livengof,LIVANI,Livani,Livengof,Līvāni,Līvāni
997,-513864,3067,Liw,LIW,Liw,Liw,Liw,Liw
998,-513898,3070,Lobsens,LOBZENICA,Lobzenica,Lobsens,Łobżenica,Łobżenica
999,-513922,3072,Łódź,LODZ,Lodz,Łódź,Łódź,Łódź
1000,-501574,3074,Lötzen,LOETZEN,Gizycko,Lötzen,Lötzen,Giżycko
1001,-1945561,3075,Loev,LOEV,Loyew,Loyev,Loyev,Loyev
2740,-513279,3076,Lewin Brzeski,LOEWEN,Lewin Brzeski,Löwen,Löwen,Lewin Brzeski
2752,-514813,3077,Lwowek Slaski,LOEWENBERG,Lwowek Slaski,Löwenberg,Löwenberg,Lwówek Śląski
1002,-1945496,3078,Logoisk,LOGOYSK,Lahoysk,Logoysk,Logoysk,Logoysk
1003,-1945201,3079,Logishin,LOHISZYN,Lahishyn,Logishin,Łohiszyn,Logishin
1004,-1044937,3083,Lokachi,LOKACZE,Lokachi,Lokachi,Łokacze,Lokachi
1005,-1044941,3084,Lokhvitsa,LOKHVITSA,Lokhvytsia,Lokhvitsa,Lokhvitsa,Lokhvitsa
1006,-513960,3087,Łomazy,LOMAZY,Lomazy,Łomazy,Łomazy,Łomazy
1007,,3088,Lomianki Gorne,LOMIANKI GORNE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1008,-1044762,3089,Łomna,LOMNA,Limna,Łomna,Łomna,Lomna
1009,-513991,3090,Lomzha,LOMZHA,Lomza,Łomża,Łomża,Łomża
1010,-1045167,3092,Łąka Rustykalna,LONKA RUSTYKALNA,Luka,Łąka Rustykalna,Łąka Rustykalna,Luka
1011,-1044974,3093,Łopatyń,LOPATYN,Lopatyn,Łopatyń,Łopatyń,Lopatin
1012,-514015,3094,Łopianka,LOPIANKA,Lopianka,Łopianka,Łopianka,Łopianka
1013,-514049,3095,Łopuszno,LOPUSZNO,Lopuszno,Łopuszno,Łopuszno,Łopuszno
1014,-1945527,3098,Losha,LOSHA,Losha,Losha,Losha,Losha
1015,-1045013,3099,Łosiacz,LOSIACZ,Losyach,Łosiacz,Łosiacz,Losyach
1016,-514056,3100,Łosice,LOSICE,Losice,Łosice,Łosice,Łosice
1017,-514113,3107,Łowicz,LOWICZ,Lowicz,Łowicz,Łowicz,Łowicz
1018,-1045058,3109,Lozovaia na zemle V. N. Zarudn,LOZOVAYA,Lozova,Lozovaya,Lozovaya,Lozovaya
1019,-514150,3110,Lubaczów,LUBACZOW,Lubaczow,Lubaczów,Lubaczów,Lubaczów
1020,-3210548,3111,Luban,LUBANA,Lubana,Luban,Lubāna,Lubāna
1021,-1045332,3112,Liubar,LUBAR,Lyubar,Lyubar,Lyubar,Lyubar
1022,-1945756,3114,Liubcha,LUBCZA,Lyubcha,Lyubcha,Lubcz,Lyubcha
1023,-2276916,3121,Lublin,LUBLIN (I),Nimereuca,Lyublin,Nimereuca,Nemirovka
1024,-514340,3122,Lublin,LUBLIN (II),Lublin,Lublin,Lublin,Lublin
2735,-514342,3123,Lubliniec,LUBLINIEC,Lubliniec,Lublinitz,Lubliniec,Lubliniec
1025,-1045095,3124,Lubny,LUBNY,Lubny,Lubny,Lubny,Lubny
1026,-1045397,3125,Liuboml,LUBOML,Lyuboml,Lyuboml,Luboml,Lyuboml'
1027,-514467,3127,Lubraniec,LUBRANIEC,Lubraniec,Lubraniec,Lubraniec,Lubraniec
1028,-1045111,3130,Luchinets,LUCHINETS,Luchynets,Luchinets,Luchinets,Luchinets
1029,-1045249,3131,Lutsk,LUCK,Lutsk,Lutsk,Łuck,Lutsk
1030,-1054771,3138,Liudvipol,LUDWIPOL,Sosnove,Ludvipol,Ludwipol,Sosnovoye
1031,-3210572,3139,Liutsin,LUDZA,Ludza,Liutsin,Ludza,Ludza
1032,-2948350,3149,Luga,LUGA,Luga,Luga,Luga,Luga
1033,-1045139,3150,Luchiny,LUGINI,Luhyny,Luginy,Luginy,Luginy
2637,,3152,Lujeni,LUJENI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1034,-1045183,3153,Lukashevka,LUKASHEVKA,Lukashivka,Lukashëvka,Lukashëvka,Lukashëvka
1035,-1945634,3154,Lukoml,LUKOML,Lukoml,Lukoml',Lukoml',Lukoml'
1036,-514664,3157,Łukowa,LUKOWA,Lukowa,Łukowa,Łukowa,Łukowa
1037,-1945650,3162,Luninets,LUNINIEC,Luninyets,Luninets,Łuniniec,Luninyets
1038,-1945652,3163,Lunka,LUNNA,Lunna,Lunna,Łunna,Lunna
1039,-2616396,3165,Lukniki,LUOKE,Luoke,Lukniki,Luokė,Luokė
1040,-514783,3168,Lutomiersk,LUTOMIERSK,Lutomiersk,Lutomiersk,Lutomiersk,Lutomiersk
1041,-514791,3169,Lutowiska,LUTOWISKA,Lutowiska,Lutowiska,Lutowiska,Lutowiska
1042,-1945674,3173,Luzhki,LUZHKI,Luzhki,Luzhki,Łużki,Luzhki
1043,-1045273,3174,Lvova,LVOVO,Lvove,L'vovo,L'vovo,L'vovo
1044,-1045268,3175,Lemberg,LWOW,Lviv,Lemberg,Lwów,L'vov
1045,-514812,3176,Neustadt bei Pinne,LWOWEK,Lwowek,Neustadt bei Pinne,Lwówek,Lwówek
1046,-1945691,3177,Liady,LYADY,Lyady,Lyady,Lyady,Lyady
1047,-1060209,3178,Liantskorun,LYANTSKORUN,Zarechanka,Lyantskorun,Lyantskorun,Zarechanka
1048,-500737,3179,Lyck,LYCK,Elk,Lyck,Lyck,Ełk
1049,-2616409,3180,Lidoviany,LYDUVENAI,Lyduvenai,Lidovyany,Lyduvėnai,Lyduvėnai
1050,-2616415,3181,Ligumy,LYGUMAI,Lygumai,Ligumy,Lygumai,Lygumai
1051,-1045327,3185,Lysianka,LYSIANKA,Lysyanka,Lysyanka,Lysyanka,Lysyanka
1052,-1044834,3186,Łysiec,LYSIEC,Lysets',Łysiec,Łysiec,Lysets'
1053,-514867,3189,Łysobyki,LYSOBYKI,Jeziorzany,Łysobyki,Łysobyki,Łysobyki
1054,-514879,3190,Łyszkowice,LYSZKOWICE,Lyszkowice,Łyszkowice,Łyszkowice,Łyszkowice
1055,-1945754,3192,Liubashevo,LYUBASHEVKA,Lyubashava,Lyubashëvo,Lubaszewo,Lyubashëvo
1056,-2949670,3193,Liubavichi,LYUBAVICHI,Lyubavichi,Lyubavichi,Lyubavichi,Lyubavichi
1057,-1945766,3194,Liubonichi,LYUBONICHI,Lyubonichi,Lyubonichi,Lyubonichi,Lyubonichi
1058,-1045207,3197,Matsiov,MACIEJOW,Lukov,Matsiov,Maciejów,Lukov
1059,-514926,3198,Maciejowice,MACIEJOWICE,Maciejowice,Maciejowice,Maciejowice,Maciejowice
1060,-3210634,3202,Madon,MADONA,Madona,Madon,Madona,Madona
1061,-516762,3203,Märkisch Friedland,MAERKISCH-FRIEDLAND,Miroslawiec,Märkisch Friedland,Märkisch Friedland,Mirosławiec
1062,-1045468,3205,Magierów,MAGIEROW,Maheriv,Magierów,Magierów,Magerov
1063,-514981,3207,Magnuszew,MAGNUSZEW,Magnuszew,Magnuszew,Magnuszew,Magnuszew
1064,-515047,3215,Majdan,MAJDAN (I),Majdan Krolewski,Majdan,Majdan,Majdan Królewski
1065,-1045481,3217,Makarov,MAKAROV,Makariv,Makarov,Makarov,Makarov
1066,-1045516,3220,Makov,MAKOV,Makiv,Makov,Makov,Makov
1067,-515175,3221,Maków,MAKOW MAZOWIECKI,Makow Mazowiecki,Maków,Maków,Maków Mazowiecki
1068,-515179,3222,Maków,MAKOW PODHALANSKI,Makow Podhalanski,Maków,Maków,Maków Podhalański
1069,-1945891,3227,Malech,MALECZ,Malech,Malech,Malecz,Malech'
1070,-1045702,3232,Malin,MALIN,Malyn,Malin,Malin,Malin
1071,-515385,3233,Malkin Gurna,MALKINIA GORNA,Malkinia Gorna,Małkinia Górna,Małkinia Górna,Małkinia Górna
1072,-515409,3234,Małogoszcz,MALOGOSZCZ,Malogoszcz,Małogoszcz,Małogoszcz,Małogoszcz
1073,-1051539,3243,Manevichi,MANIEWICZE,Prylisne,Manevichi,Maniewicze,Prilesnoye
1074,-2276841,3252,Kot Markuleshty,MARCULESTI-COLONIE,Marculesti,Markuleshty,Mărculeşti,Markuleshty-Kolon
2626,,3254,Mareniceni,MARENICENI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1075,-1045982,3257,Maryampol,MARIAMPOL,Mariyampil,Maryampol,Marjampol Miasto,Marinopol
1076,-512123,3263,Marienwerder,MARIENWERDER,Kwidzyn,Marienwerder,Marienwerder,Kwidzyn
1077,-2616522,3264,Mariampol,MARIJAMPOLE,Marijampole,Marjampol,Marijampolė,Marijampolė
2649,,3267,Maritei,MARITEI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1078,-1045996,3268,Mariupol,MARIUPOL,Mariupol,Mariupol,Mariupol,Zhdanov
1079,-515659,3270,Marki,MARKI-PUSTELNIK,Marki,Marki,Marki,Marki
1080,-1046024,3272,Markovka,MARKOVKA,Markivka,Markovka,Markovka,Markovka
1081,-515668,3273,Markowa,MARKOWA,Markowa,Markowa,Markowa,Markowa
1082,-515689,3279,Markuszów,MARKUSZOW,Markuszow,Markuszów,Markuszów,Markuszów
1083,,3287,Massow,MASSOW,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2672,,3287,Massow,MASSOW,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
