code,id,name,enc_name,prov,country,geomatry,name1900,name1930,name1945,pop1900,prov1900,prov1930,country1910,country1930,country1945,code_prov,code_dist,abbr_name,abbr_prov,abbr_dist,abbr_country,alt_names,pinkas_ref,enc_page,n,dist1930,dist
GRD_SKL_SDR,-527612,Sidra,SIDRA,Grodno,Poland,53.566666666667|23.45,Sidra,Sidra,Sidra,"742 (in 1897), 455 (in 1921)",Grodno,Białystok,Russian Empire,Poland,Poland,11,9,SDR,GRD,SKL,POL,Shidra|Yid]|Sidra [Pol|Sidre|Rus,"Poland, Vol. 8 (2005), pp. 489-490: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sidra"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1176,1,Sokółka,Sokolki
RDM_KZN_SCCH,-527625,Sieciechow,SIECIECHOW,Radom,Poland,51.55|21.75,Sieciechów,Sieciechów,Sieciechów,"125 (in 1897), 118 (in 1921)",Radom,Kielce,Russian Empire,Poland,Poland,58,3,SCCH,RDM,KZN,POL,Shechekhuv|Sietzekhuv|Sieciechów,"Poland, Vol. 7 (1999), p. 577: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sieciechów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1176,1,Kozienice,Kozenitsy
SDL_SDL_SDLC,-527648,Siedlce,SIEDLCE,Siedlce,Poland,52.166666666667|22.3,Siedlce,Siedlce,Siedlce,"11,440 (in 1897), 14,793 (1931)",Siedlce,Lublin,Russian Empire,Poland,Poland,60,1,SDLC,SDL,SDL,POL,Sedlce|Sedlets|Shedlets|Shedlitz|Shedlits|Sedl'tse|Siedlce,"Poland, Vol. 7 (1999), pp. 563-576: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siedlce"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1176,1,Siedlce,Siedlets
GLC_LNC_SDLC,-527668,Siedleczka,,Galicia,Poland,49.966666666667|22.366666666667,Siedleczka,Siedleczka,Siedleczka,"9 (in 1880), 24 (in 1921)",Galicia,Lwów,,Poland,Poland,62,28,SDLC,GLC,LNC,POL,Siedleczka,,,1,Przeworsk,Łańcut
LBL_KHL_SDLS,-527718,Siedliszcze,SIEDLISZCZE,Lublin,Poland,51.2|23.166666666667,Siedliszcze,Siedliszcze,Siedliszcze,"1,331 (in 1897), 1,360 (in 1939)",Lublin,Lublin,Russian Empire,Poland,Poland,55,9,SDLS,LBL,KHL,POL,Shedlishtza|Sedlishche|Shedlishta|Siedliszcze Osada|Siedliszcze,"Poland, Vol. 7 (1999), pp. 561-563: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siedliszcze"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",561,1,Chełm,Kholm
LBL_KHL_SLC,-527779,Sielec,SIELEC (III),Lublin,Poland,51.033333333333|23.516666666667,Sielec,Sielec,Sielec,,Lublin,Lublin,Russian Empire,Poland,Poland,55,9,SLC,LBL,KHL,POL,Shiyeletz|Seletz|Sielec,"Poland, Vol. 7 (1999), p. 576: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sielec"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1176,1,Chełm,Kholm
PRU_SCH_SMNW,-527800,Siemianowice Slaskie,SIEMIANOWICE SLASKIE,Prussia,Poland,50.3|19.033333333333,Siemianowitz / Laurahütte,Siemianowice / Huta Laury,Siemianowice Śląskie,"367 (in 1870), 200 (in 1913)",Preußen,Sląsk,Germany,Poland,Poland,,,SMNW,PRU,SCH,POL,Huta Laury [Pol|Laurahütte|bef 1924]|Siemianowitz|Siemianowice [Pol|Siemianowice Śląskie,,1179,1,Katowice,Schlesien
GRD_BLS_SMTY,-527809,Siemiatycze,SIEMIATYCZE,Grodno,Poland,52.45|22.883333333333,Semiatyche,Siemiatycze,Siemiatycze,"4,638 (in 1897), 3,716 (in 1921)",Grodno,Białystok,Russian Empire,Poland,Poland,11,4,SMTY,GRD,BLS,POL,Semyatich|Semyatitcha|Semyatitsh|Siemiatycze|Semiatyche|Semyatitche|Semyatichi,"Poland, Vol. 8 (2005), pp. 614-620: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siemiatycze"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1179,1,Bielsk,Bielsk
GRD_BLS_SMTY2,-527809,Siemiatycze,SIEMIATYCZE,Grodno,Poland,52.45|22.883333333333,Semiatyche,Siemiatycze,Siemiatycze,"4,638 (in 1897), 3,716 (in 1921)",Grodno,Białystok,Russian Empire,Poland,Poland,11,4,SMTY,GRD,BLS,POL,Semyatich|Semyatitcha|Semyatitsh|Siemiatycze|Semiatyche|Semyatitche|Semyatichi,"Poland, Vol. 8 (2005), pp. 614-620: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siemiatycze"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1179,2,Bielsk,Bielsk
GLC_JRS_SNW,-527848,Sieniawa,SIENIAWA,Galicia,Poland,50.166666666667|22.633333333333,Sieniawa,Sieniawa,Sieniawa,"2,282 (in 1890), 1,071 (in 1921)",Galicia,Lwów,,Poland,Poland,62,24,SNW,GLC,JRS,POL,Shinova|Sieniawa|Shenova,"Poland, Vol. 3 (1984), p. 360: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sieniawa"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1179,1,Jarosław,Jarosław
WRS_NSH_SNNC,-527881,Siennica,SIENNICA,Warsaw,Poland,52.1|21.616666666667,Siennica,Siennica,Siennica,560 (in 1921),Warszawa,Warszawa,Russian Empire,Poland,Poland,51,8,SNNC,WRS,NSH,POL,Shinitza|Siennica,"Poland, Vol. 4 (1989), p. 437: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siennica""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1180,1,Mińsk Mazowiecki,Neshava
RDM_ILZ_SNN,-527888,Sienno,SIENNO,Radom,Poland,51.083333333333|21.466666666667,Sienno,Sienno,Sienno,"1,059 (in 1897), 735 (in 1921)",Radom,Kielce,,Poland,Poland,,,SNN,RDM,ILZ,POL,Senno|Shyena|Seno|Sheno|Syena|Sienno,"Poland, Vol. 7 (1999), p. 577: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sienno"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1180,1,Iłża,Iłża
KLS_SRD_SRDZ,-527905,Sieradz,SIERADZ,Kalisz,Poland,51.6|18.75,Sieradz,Sieradz,Sieradz,"2,357 (in 1897), 2,835 (in 1921)",Kalisz,Łódż,Russian Empire,Poland,Poland,52,7,SRDZ,KLS,SRD,POL,Sheradz|Schieratz|Shiradz|Seradz|Sheredz|Sieradz,,1180,1,Sieradz,Sieradz'
PRU_PSN_SRKW,-527917,Sierakow,,Prussia,Poland,52.65|16.1,Zirke,Sieraków,Sieraków,350 (in 1843),Preußen,Poznań,Germany,Poland,Poland,,,SRKW,PRU,PSN,POL,Zirke|Sieraków|Sieraków Wielkopolski,,,1,Międzychód,Posen
PLC_SRP_SRPC,-527961,Sierpc,SIERPC,Plock,Poland,52.883333333333|19.666666666667,Sierpc,Sierpc,Sierpc,"2,935 (in 1897), 2,861 (in 1921)",Płock,Warszawa,Russian Empire,Poland,Poland,57,6,SRPC,PLC,SRP,POL,Serpetz|Serptz|Serepets|Serpec|Sherpts|Sichelberg [Ger|WWII]|Schirps|Scheps|Sherptz|Sierpc|Scherps|Sheps|Shepsk,"Poland, Vol. 4 (1989), pp. 437-441: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sierpc"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1180,1,Sierpc,Serpets
PTR_BND_SWRZ,-527994,Siewierz,SIEWIERZ,Piotrkow,Poland,50.466666666667|19.233333333333,Siewierz,Siewierz,Siewierz,"~100, 229 (in 1939)",Piotrków,Kielce,Russian Empire,Poland,Poland,56,2,SWRZ,PTR,BND,POL,Sieviezh|Syevyezh|Sewerien|Shevyezh|Siewierz|Sievers,"Poland, Vol. 7 (1999), p. 576: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Siewierz"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1188,1,Zawiercie,Bendin
KLC_OLK_SKL,-528109,Skala,SKALA (II),Kielce,Poland,50.233333333333|19.866666666667,Skała,Skała,Skała,"417 (in 1897), 604 (in 1921)",Kielce,Kielce,Russian Empire,Poland,Poland,53,5,SKL,KLC,OLK,POL,Skała|Skala [Yid|Rus],"Poland, Vol. 7 (1999), pp. 372-373: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skała"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1190,1,Olkusz,Ol'kush
KLC_PNC_SKLB,-528115,Skalbmierz,SKALBMIERZ,Kielce,Poland,50.333333333333|20.416666666667,Skalbmierz,Skalbmierz,Skalbmierz,"359 (in 1897), 609 (in 1921)",Kielce,Kielce,Russian Empire,Poland,Poland,53,6,SKLB,KLC,PNC,POL,Skalbmierz|Skal'bmezh|Skalbmyezh,"Poland, Vol. 7 (1999), p. 371-372: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skalbmierz""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",371,1,Pińczów,Pinchov
RDM_RDM_SKRY,-528179,Skaryszew,SKARYSZEW,Radom,Poland,51.316666666667|21.25,Skaryszew,Skaryszew,Skaryszew,"775 (in 1897), 820 (in 1921)",Radom,Kielce,Russian Empire,Poland,Poland,58,1,SKRY,RDM,RDM,POL,Skaryshev|Skarishov|Skaryszów|Skierishov|Skarishev|Skaryszew,"Poland, Vol. 7 (1999), pp. 377-378: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skaryszew"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1191,1,Radom,Radom
RDM_KNS_SKRZ,-528193,Skarzysko Kamienna,SKARZYSKO-KAMIENNA,Radom,Poland,51.116666666667|20.9,Kamienna,Skarżysko-Kamienna,Skarżysko-Kamienna,"329 (in 1897), 1,590 (in 1921)",Radom,Kielce,Russian Empire,Poland,Poland,58,4,SKRZ,RDM,KNS,POL,Kamienna-Skarzhisko|Kamenna-Skarzhisko|Skarzhisk|until 1928]|Skarżysko Kamienna|Skarżysko-Kamienna|Kamienna [Pol|Skarżysko,"Poland, Vol. 7 (1999), pp. 373-376: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skarżysko-Kamienna"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1191,1,Końskie,Konsk
GLC_WLC_SKWN,-528207,Skawina,SKAWINA,Galicia,Poland,49.983333333333|19.816666666667,Skawina,Skawina,Skawina,"100 (in 1890), 280 (in 1921)",Galicia,Kraków,Austrian Empire,Poland,Poland,62,18,SKWN,GLC,WLC,POL,Skovina|Skawina|Konradshof|Skavin,"Poland, Vol. 3 (1984), pp. 287-288: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skawina"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1192,1,Wieliczka,Wieliczka
PLC_LPN_SKP,-528215,Skepe,SKEPE,Plock,Poland,52.866666666667|19.35,Skępe,Skępe,Skępe,"197 (in 1897), 350 (in 1921)",Płock,Warszawa,Russian Empire,Poland,Poland,57,2,SKP,PLC,LPN,POL,Skempe [Rus|Schemmensee [Ger|1942-45]|Ger]|Skępe,"Poland, Vol. 4 (1989), p. 334: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skępe"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1192,1,Lipno,Lipno
LBL_ZMS_SKRB,-528230,Skierbieszow,SKIERBIESZOW,Lublin,Poland,50.85|23.366666666667,Skierbieszów,Skierbieszów,Skierbieszów,"56 (in 1886), 106 (in 1921)",Lublin,Lublin,,Poland,Poland,,,SKRB,LBL,ZMS,POL,Skierbieshov|Heidenstein [Ger|1939-45]|Skierbieszów|Skierbešov,"Poland, Vol. 7 (1999), p. 371: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skierbieszów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1192,1,Zamość,Zamość
WRS_SKR_SKRN,-528235,Skierniewice,SKIERNIEWICE,Warsaw,Poland,51.966666666667|20.15,Skierniewice,Skierniewice,Skierniewice,"3,069",Warszawa,Warszawa,Russian Empire,Poland,Poland,51,13,SKRN,WRS,SKR,POL,Skiernivitz|Skierniewice|Skernyevits|Skernevitze,"Poland, Vol. 1 (1976), pp. 166-171: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skierniewice"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1192,1,Skierniewice,Skernevitsy
WRS_SKR_SKRN2,-528235,Skierniewice,SKIERNIEWICE,Warsaw,Poland,51.966666666667|20.15,Skierniewice,Skierniewice,Skierniewice,"3,069",Warszawa,Warszawa,Russian Empire,Poland,Poland,51,13,SKRN,WRS,SKR,POL,Skiernivitz|Skierniewice|Skernyevits|Skernevitze,"Poland, Vol. 1 (1976), pp. 166-171: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skierniewice"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1192,2,Skierniewice,Skernevitsy
SLS_PLN_SKCZ,-528259,Skoczow,SKOCZOW,Silesia,Poland,49.8|18.8,Skotschau,Skoczów,Skoczów,"266 (in 1890), 247 (in 1910)",Silesia,Sląsk,,Poland,Poland,,,SKCZ,SLS,PLN,POL,Skotschau|Skočov|Skoczów,"Poland, Vol. 3 (1984), pp. 289-290: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skoczów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1193,1,Cieszyn,Cieszyn
PRU_PSN_SKK,-528268,Skoki,SKOKI,Prussia,Poland,52.666666666667|17.166666666667,Schokken,Skoki,Skoki,182 (in 1895),Preußen,Poznań,Germany,Poland,Poland,,,SKK,PRU,PSN,POL,Schokken|Skoki,"Poland, Vol. 6 (1999), p. 96-97: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skoki"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1193,1,Wągrowiec,Posen
GLC_JRS_SKLS,-528282,Skoloszow,SKOLOSZOW,Galicia,Poland,49.933333333333|22.816666666667,Skołoszów,Skołoszów,Skołoszów,"151 (in 1886), 188 (in 1921)",Galicia,Lwów,,Poland,Poland,62,24,SKLS,GLC,JRS,POL,Skoloshuv|Skołoszów,"Poland, Vol. 3 (1984), p. 368: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skołoszów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1194,1,Jarosław,Jarosław
LBL_HRB_SKRY,-528414,Skryhiczyn,SKRYHICZYN,Lublin,Poland,51|23.916666666667,Skryhiczyn,Skryhiczyn,Skryhiczyn,"78 (in 1897), 188 (in 1921)",Lublin,Lublin,,Poland,Poland,,,SKRY,LBL,HRB,POL,Skryhiczyn|Skrikhichin,"Poland, Vol. 7 (1999), pp. 376-377: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skryhiczyn"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1196,1,Hrubieszów,Hrubieszów
RDM_OPC_SKRZ,-528458,Skrzynno,SKRZYNNO,Radom,Poland,51.366666666667|20.716666666667,Skrzynno,Skrzynno,Skrzynno,191 (in 1897),Radom,Kielce,Russian Empire,Poland,Poland,58,6,SKRZ,RDM,OPC,POL,Skrzynno|Skeshino|Skshinno,"Poland, Vol. 1 (1976), p. 171: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Skrzynno"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1196,1,Opoczno,Opochno
KLS_SLP_SKLS,-528485,Skulsk,SKULSK,Kalisz,Poland,52.483333333333|18.333333333333,Skulsk,Skulsk,Skulsk,"185 (in 1897), 228 (in 1921)",Kalisz,Łódż,Russian Empire,Poland,Poland,52,6,SKLS,KLS,SLP,POL,Skulsk [Pol|Yid]|Skul'sk|Rollensee [Ger|1943-45],,1196,1,Słupca,Sluptsy
PRU_PSN_SKWR,-528506,Skwierzyna,SCHWERIN AN DER WARTHE,Prussia,Poland,52.6|15.5,Schwerin,Schwerin,Skwierzyna,"640 (in 1871), 80 (in 1933)",Preußen,Preußen,Germany,Germany,Poland,,,SKWR,PRU,PSN,POL,Skwierzyna|Schwerin|Schwerin an der Warthe|Skwirzyna,,1154,1,Posen-Westpreußen,Posen
SDL_BL_SLWT,-528544,Slawatycze,SLAWATYCZE,Siedlce,Poland,51.75|23.55,Sławatycze,Sławatycze,Sławatycze,"902 (in 1921), 1,542 (in 1939)",Siedlce,Lublin,Russian Empire,Poland,Poland,60,2,SLWT,SDL,BL,POL,Slovotitch|Slavatiche|Sławatycze|Slavatyche|Slavatich,"Poland, Vol. 7 (1999), pp. 355-356: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sławatycze"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1199,1,Włodawa,Biela
KLC_OLK_SLWK,-528579,Slawkow,SLAWKOW,Kielce,Poland,50.3|19.4,Sławków,Sławków,Sławków,"714 (in 1897), 610 (in 1921)",Kielce,Kielce,Russian Empire,Poland,Poland,53,5,SLWK,KLC,OLK,POL,Slavkov|Sławków|Slavkuv,,1199,1,Olkusz,Ol'kush
KLS_KNN_SLSN,-528636,Slesin,SLESIN,Kalisz,Poland,52.366666666667|18.316666666667,Ślesin,Ślesin,Ślesin,"270 (in 1884), 304 (in 1921)",Kalisz,Łódż,Russian Empire,Poland,Poland,52,4,SLSN,KLS,KNN,POL,Slesin [Rus|Ślesin|Sleshin|Schlüsselsee [Ger 1943-45]|Shleshin|Shlesin|Ger],,1199,1,Konin,Konin
KLC_MKH_SLMN,-528706,Slomniki,SLOMNIKI,Kielce,Poland,50.25|20.1,Słomniki,Słomniki,Słomniki,"904 (in 1897), 1,460 (in 1921)",Kielce,Kielce,Russian Empire,Poland,Poland,53,4,SLMN,KLC,MKH,POL,Słomniki|Slomniki|Slomnik|Solemnik,"Poland, Vol. 7 (1999), pp. 358-362: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Słomniki"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1200,1,Miechów,Miekhov
KLS_SLP_SLPC,-528806,Slupca,SLUPCA,Kalisz,Poland,52.283333333333|17.883333333333,Słupca,Słupca,Słupca,"751 (in 1897), 1,426 (in 1921)",Kalisz,Łódż,Russian Empire,Poland,Poland,52,6,SLPC,KLS,SLP,POL,Rus]|Sluptza [Yid|Słupca,,1202,1,Słupca,Sluptsy
PRU_PMM_SLPS,-528852,Slupsk,STOLP,Prussia,Poland,54.45|17.033333333333,Stolp,Stolp,Słupsk,"958 (in 1880), 470 (in 1933)",Preußen,Preußen,Germany,Germany,Poland,,,SLPS,PRU,PMM,POL,Stolp|Stolpe|Stolpsk|Stolp in Pommern|Słupsk,,1247,1,Pommern,Pommern
WRS_NSH_SLZW,-528870,Sluzewo,SLUZEWO,Warsaw,Poland,52.85|18.65,Służewo,Służewo,Służewo,"560 (in 1857), 252 (in 1921)",Warszawa,Warszawa,Russian Empire,Poland,Poland,51,8,SLZW,WRS,NSH,POL,Sluzhevo|Służewo|Sluzheva,"Poland, Vol. 4 (1989), p. 333: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Służewo"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1203,1,Nieszawa,Neshava
PRU_PSN_SMGL,-528941,Smigiel,,Prussia,Poland,52.016666666667|16.533333333333,Schmiegel,Śmigiel,Śmigiel,13 (in 1921),Preußen,Poznań,Germany,Poland,Poland,,,SMGL,PRU,PSN,POL,Śmigiel|Schmiegel,,,1,Śmigiel,Posen
LMZ_LMZ_SNDW,-529099,Sniadowo,SNIADOWO,Lomza,Poland,53.033333333333|22,Śniadowo,Śniadowo,Śniadowo,"1,081 (in 1857), 624 (in 1897)",Łomża,Białystok,Russian Empire,Poland,Poland,54,1,SNDW,LMZ,LMZ,POL,Sniadovo|Shnodovo|Śniadowo|Shniadove,"Poland, Vol. 4 (1989), pp. 441-442: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Śniadowo"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1206,1,Łomża,Lomzha
SDL_VLD_SBBR,-529142,Sobibor,,Siedlce,Poland,51.483333333333|23.65,Sobibór,Sobibór,Sobibór,,Siedlce,Lublin,Russian Empire,Poland,Poland,60,4,SBBR,SDL,VLD,POL,Sobibór,,,1,Włodawa,Vlodava
SDL_GRV_SBNJ,-529158,Sobienie Jeziory,SOBIENIE JEZIORY,Siedlce,Poland,51.933333333333|21.316666666667,Sobienie Jeziory,Sobienie-Jeziory,Sobienie Jeziory,"1,400 (in 1897), 1,439 (in 1921)",Siedlce,Lublin,Russian Empire,Poland,Poland,60,5,SBNJ,SDL,GRV,POL,Sobin|Sobienie Jeziory|Sabin,"Poland, Vol. 7 (1999), pp. 322-323: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sobienie Jeziory"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1208,1,Garwolin,Garvolin
KLC_PLN_SBKW,-529184,Sobkow,SOBKOW,Kielce,Poland,50.7|20.466666666667,Sobków,Sobków,Sobków,"646 (in 1897), 565 (in 1939)",Kielce,Kielce,,Poland,Poland,,,SBKW,KLC,PLN,POL,Sobkov|Sobków|Sobkuv,"Poland, Vol. 7 (1999), pp. 323-324: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sobków"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1208,1,Jędrzejów,Jędrzejów
SDL_GRV_SBLW,-529193,Sobolew,SOBOLEW-PLACE,Siedlce,Poland,51.733333333333|21.666666666667,Sobolew,Sobolew,Sobolew,561 (in 1921),Siedlce,Lublin,Russian Empire,Poland,Poland,60,5,SBLW,SDL,GRV,POL,Soboleve|Sobolew-Place|Rus]|Sobolewa|Sobolev [Yid|Sobolev Platze|Sobolew,"Poland, Vol. 7 (1999), pp. 321-322: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sobolew-Place"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1208,1,Garwolin,Garvolin
WRS_LVC_SBT,-529207,Sobota,SOBOTA,Warsaw,Poland,52.116666666667|19.683333333333,Sobota,Sobota,Sobota,"279 (in 1856), 325 (in 1897)",Warszawa,Warszawa,Russian Empire,Poland,Poland,51,7,SBT,WRS,LVC,POL,Sobota [Pol|Yid|Rus],"Poland, Vol. 1 (1976), pp. 158-159: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sobota"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1208,1,Łowicz,Lovich
WRS_SKH_SCHC,-529226,Sochaczew,SOCHACZEW,Warsaw,Poland,52.233333333333|20.25,Sochaczew,Sochaczew,Sochaczew,"3,776 (in 1897), 3,011 (in 1931)",Warszawa,Warszawa,Russian Empire,Poland,Poland,51,14,SCHC,WRS,SKH,POL,Sochaczew|Sochoczew|Sochatshev|Sokhachev|Sochatchev,"Poland, Vol. 4 (1989), pp. 311-318: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sochaczew"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1209,1,Sochaczew,Sokhachev
WRS_PLT_SCHC,-529227,Sochocin,SOCHOCIN,Warsaw,Poland,52.683333333333|20.466666666667,Sochocin,Sochocin,Sochocin,449 (in 1897),Warszawa,Warszawa,Russian Empire,Poland,Poland,51,11,SCHC,WRS,PLT,POL,Sochocin|Sochatchin|Sokhatzin,"Poland, Vol. 4 (1989), pp. 318-320: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sochocin"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1209,1,Płońsk,Pultusk
GRD_SKL_SKLK,-529275,Sokolka,SOKOLKA,Grodno,Poland,53.416666666667|23.5,Sokółka,Sokółka,Sokółka,"2,848 (in 1897), 2,821 (in 1921)",Grodno,Białystok,Russian Empire,Poland,Poland,11,9,SKLK,GRD,SKL,POL,Sokulka|Sakulka|Sokolka|Sokolke|Sokółka,"Poland, Vol. 8 (2005), pp. 475-481: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokółka"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1211,1,Sokółka,Sokolki
GLC_KLB_SKLW,-529319,Sokolow Malopolski,SOKOLOW (II),Galicia,Poland,50.233333333333|22.116666666667,Sokołów,Sokołów,Sokołów Małopolski,"2,155 (in 1890), 1,351 (in 1921)",Galicia,Lwów,Austrian Empire,Poland,Poland,62,26,SKLW,GLC,KLB,POL,Sokołów|Sokołów Małopolski|Sokolov,"Poland, Vol. 3 (1984), pp. 276-278: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokołów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1213,1,Kolbuszowa,Kolbuszowa
SDL_SKL_SKLW,-529334,Sokolow Podlaski,SOKOLOW (III),Siedlce,Poland,52.4|22.25,Sokołów,Sokołów,Sokołów,"5,329 (in 1893), 5,027 (in 1931)",Siedlce,Lublin,Russian Empire,Poland,Poland,60,9,SKLW,SDL,SKL,POL,Sokolov|Sokoluv|Sokołów Podlaski|Sokołów,"Poland, Vol. 2 (1980), pp. 356-357: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokołów"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1213,1,Sokołów,Sokolov
LMZ_PLN_SKLY,-529340,Sokoly,SOKOLY,Lomza,Poland,52.983333333333|22.7,Sokoły,Sokoły,Sokoły,"1,723 (in 1897), 1,558 (in 1921)",Łomża,Białystok,,Poland,Poland,,,SKLY,LMZ,PLN,POL,Sekole|Sokoły|Sokoly|Sokoli,"Poland, Vol. 4 (1989), pp. 323-325: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokoły"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1214,1,Wysokie Mazowieckie,Wysokie Mazowieckie
RDM_ILZ_SLC,-529368,Solec,,Radom,Poland,51.133333333333|21.766666666667,Solec,Solec,Solec,829,Radom,Kielce,,Poland,Poland,,,SLC,RDM,ILZ,POL,Solec|Soletz|Solec Sandomierski|Solec nad Wisłą|Soletz an Visla,,,1,Iłża,Iłża
PRU_PSN_SLCK,-529374,Solec Kujawski,,Prussia,Poland,53.083333333333|18.216666666667,Schulitz,Solec Kujawski,Solec Kujawski,"85 (in 2880), 33 (in 1921)",Preußen,Poznań,Germany,Poland,Poland,,,SLCK,PRU,PSN,POL,Solec Kujawski|Schulitz,,,1,Bydgoszcz,Posen
KLS_KL_SMPL,-529418,Sompolno,SOMPOLNO,Kalisz,Poland,52.383333333333|18.516666666667,Sompolno,Sompolno,Sompolno,"641 (in 1897), 1,149 (in 1921)",Kalisz,Łódż,Russian Empire,Poland,Poland,52,3,SMPL,KLS,KL,POL,Sompolna|Sompolno|Sompol'no|Sampolne,"Poland, Vol. 1 (1976), p. 161-162: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sompolno""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",161,1,Koło,Kolo
