code,id,name,dist,prov,code_prov,code_dist
DNV_NV_SHKH,-3000230,Shakhty,Novo-Cherkassk,Don,,
STP_SHL_SHLS,-3002999,Shlisselburg,Shlisselburg,St. Petersburg,,
MGL_KLM_SHMY,-3003763,Shumyachi,Klimovichi,Mogilev,23,5
STP_TSR_SVRS,-3004973,Siverskiy,Tsarskoye Selo,St. Petersburg,,
RYZ_SKP_SKPN,-3005269,Skopin,Skopin,Ryazan,35,11
SML_SML_SMLN,-3006140,Smolensk,Smolensk,Smolensk,40,1
PRU_OST_SVTS,-3008427,Sovetsk,Ostpreußen,Prussia,,
NVG_STR_STRY,-3009831,Staraya Russa,Staraia Russa,Novgorod,26,8
CHR_STR_STRD,-3010130,Starodub,Starodub,Chernigov,48,14
SMR_STV_STVR,-3011273,Stavropol',Stavropol',Samara,36,7
CHR_SRZ_SRZH,-3013474,Surazh,Surazh,Chernigov,48,15
CHR_SRZ_SVYT,-3014503,Svyatsk,Surazh,Chernigov,48,15
SML_SYC_SYCH,-3014643,Sychevka,Sychevka,Smolensk,40,11
DNV_TGN_TGNR,-3015246,Taganrog,Taganrog,Don,12,7
TMB_TMB_TMBV,-3015826,Tambov,Tambov,Tambov,42,1
MGL_MST_TTRS,-3016705,Tatarsk,Mstislavl',Mogilev,23,6
NVG_TKH_TKHV,-3018517,Tikhvin,Tikhvin,Novgorod,26,9
TMS_TMS_TMSK,-3019679,Tomsk,Tomsk,Tomsk,,
PSK_TRP_TRPT,-3020062,Toropets,Toropets,Pskov,34,7
TL_TL_TL,-3022099,Tula,Tula,Tula,,
UF_UF_UF,-3024007,Ufa,Ufa,Ufa,,
ZBK_VRK_ULNU,-3024639,Ulan Ude,Verkhneudinsk,Zabaikal,,
SMB_SMB_ULYN,-3025025,Ul'yanovsk,Simbirsk,Simbirsk,39,1
CHR_SRZ_UNCH,-3025207,Unecha,Surazh,Chernigov,48,15
TMB_USM_USMN,-3026351,Usman,Usman,Tambov,,
VTB_VLZ_USVY,-3027477,Usvyaty,Velizh,Vitebsk,5,2
PSK_VLK_VLKY,-3029851,Velikiye Luki,Velikie Luki,Pskov,34,2
VTB_VLZ_VLZH,-3029984,Velizh,Velizh,Vitebsk,5,2
PRM_VLD_VLDV,-3033871,Vladivostok,Vladivostok,Primorsk,,
SRT_TSR_VLGG,-3034353,Volgograd,Tsaritsyn,Saratov,38,10
VLG_VLG_VLGD,-3034701,Vologda,Vologda,Vologda,7,1
VRN_VRN_VRNZ,-3035173,Voronezh,Voronezh,Voronezh,9,1
CHR_STR_VRNK,-3035275,Voronok,Starodub,Chernigov,48,14
SML_VZM_VYZM,-3036949,Vyazma,Viaz'ma,Smolensk,40,3
VYB_VYB_VYBR,-3037083,Vyborg,Vyborg,Vyborg,,
OLN_VYT_VYTG,-3037761,Vytegra,Vytegra,Olonets,27,2
SML_DKH_YRTS,-3039341,Yartsevo,Dukhovshchina,Smolensk,40,6
PRU_OST_YSNY,-3039599,Yasnoye,Ostpreußen,Prussia,,
PRM_EKT_YKTR,-3040171,Yekaterinburg,Ekaterinburg,Perm,31,3
ORL_YLT_YLTS,-3040507,Yelets,Yelets,Orel,,
SML_ELN_YLNY,-3040811,Yel'nya,El'nia,Smolensk,40,7
MGL_MST_ZKHR,-3044014,Zakharino,Mstislavl',Mogilev,23,6
CHR_NVZ_ZLYN,-3047995,Zlynka,Novozybkov,Chernigov,48,10
PRU_OST_ZNMN,-3048110,Znamensk,Ostpreußen,Prussia,,
CRL_GZN_AZPT,-3206643,Aizpute,Gazenpot,Courland,19,4
KVN_NVL_AKNS,-3206682,Akniste,Novoaleksandrovsk,Kovno,17,3
LVL_VLK_ALKS,-3206721,Aluksne,Valk,Livonia,21,2
LVL_VLK_AP,-3206808,Ape,Valk,Livonia,21,2
CRL_TKK_AC,-3206918,Auce,Tukkum,Courland,19,9
VTB_LTS_BLTN,-3207078,Baltinava,Liutsin,Vitebsk,5,7
VTB_LTS_BLV,-3207095,Balvi,Liutsin,Vitebsk,5,7
CRL_BSK_BSK,-3207144,Bauska,Bausk,Courland,19,2
KVN_PNV_BRNV,-3207496,Brunava,Poneviezh,Kovno,17,4
LVL_VND_CSS,-3207702,Cesis,Venden,Livonia,21,3
VTB_DVN_DGD,-3207800,Dagda,Dvinsk,Vitebsk,5,4
VTB_DVN_DGVP,-3207863,Daugavpils,Dvinsk,Vitebsk,5,4
CRL_MTV_DBL,-3207964,Dobele,Mitava,Courland,19,1
CRL_VND_DNDG,-3208091,Dundaga,Vindava,Courland,19,3
CRL_GRB_DRB,-3208107,Durbe,Grobin,Courland,19,6
CRL_ILL_EGLN,-3208212,Eglaine,Illukst,Courland,19,7
VTB_DVN_GSTN,-3208533,Gostini,Dvinsk,Vitebsk,5,4
CRL_ILL_GRV,-3208597,Griva,Illukst,Courland,19,7
CRL_GRB_GRBN,-3208605,Grobina,Grobin,Courland,19,6
LVL_VLK_GLBN,-3208630,Gulbene,Valk,Livonia,21,2
CRL_ILL_ILKS,-3208716,Ilukste,Illukst,Courland,19,7
CRL_FRD_JNJL,-3208906,Jaunjelgava,Fridrikhshtadt,Courland,19,10
CRL_FRD_JKBP,-3209027,Jekabpils,Fridrikhshtadt,Courland,19,10
CRL_MTV_JLGV,-3209031,Jelgava,Mitava,Courland,19,1
CRL_TLS_KNDV,-3209286,Kandava,Tal'sen,Courland,19,8
VTB_LTS_KRSV,-3209345,Karsava,Liutsin,Vitebsk,5,7
VTB_RZH_KNT,-3209383,Kaunata,Rezhitsa,Vitebsk,,
LVL_RG_KKNS,-3209638,Koknese,Riga,Livonia,21,1
VTB_DVN_KRSL,-3209702,Kraslava,Dvinsk,Vitebsk,5,4
VTB_DVN_KRST,-3209819,Krustpils,Dvinsk,Vitebsk,5,4
CRL_GLD_KLDG,-3209873,Kuldiga,Gol'dingen,Courland,19,5
LVL_VND_LZDN,-3210145,Lazdona,Venden,Livonia,21,3
CRL_GRB_LPJ,-3210389,Liepaja,Grobin,Courland,19,6
LVL_VLM_LMBZ,-3210454,Limbazi,Vol'mar,Livonia,21,5
VTB_DVN_LVN,-3210485,Livani,Dvinsk,Vitebsk,5,4
LVL_VND_LBN,-3210548,Lubana,Venden,Livonia,21,3
VTB_LTS_LDZ,-3210572,Ludza,Liutsin,Vitebsk,5,7
LVL_VND_MDN,-3210634,Madona,Venden,Livonia,21,3
CRL_FRD_NRT,-3211216,Nereta,Fridrikhshtadt,Courland,19,10
LVL_RG_OGR,-3211301,Ogre,Riga,Livonia,21,1
VTB_DRS_PDRJ,-3211634,Piedruja,Drissa,Vitebsk,5,5
CRL_VND_PLTN,-3211682,Piltene,Vindava,Courland,19,3
LVL_RG_PLVN,-3211743,Plavinas,Riga,Livonia,21,1
CRL_TLS_PPRV,-3211832,Popervale,Tal'sen,Courland,19,8
VTB_DVN_PRL,-3211851,Preili,Dvinsk,Vitebsk,5,4
CRL_GRB_PRKL,-3211876,Priekule,Grobin,Courland,19,6
VTB_RZH_RZKN,-3212185,Rezekne,Riezhitsa,Vitebsk,5,10
VTB_RZH_RBN,-3212203,Riebini,Riezhitsa,Vitebsk,5,10
LVL_RG_RG,-3212216,Riga,Riga,Livonia,21,1
LVL_VLM_RJN,-3212384,Rujiena,Vol'mar,Livonia,21,5
CRL_TLS_SBL,-3212456,Sabile,Tal'sen,Courland,19,8
CRL_GLD_SLDS,-3212504,Saldus,Gol'dingen,Courland,19,5
CRL_ILL_SLN,-3212721,Silene,Illukst,Courland,19,7
VTB_RZH_SLML,-3212764,Silmala,Rezhitsa,Vitebsk,,
CRL_BSK_SKST,-3212809,Skaistkalne,Bausk,Courland,19,2
VTB_LTS_SKN,-3212826,Skaune,Liutsin,Vitebsk,5,7
CRL_ILL_SKRD,-3212877,Skrudaliena,Illukst,Courland,19,7
CRL_GLD_SKRN,-3212879,Skrunda,Goldingen,Courland,,
LVL_RG_SLK,-3212960,Sloka,Riga,Livonia,21,1
LVL_VLK_SMLT,-3212995,Smiltene,Valk,Livonia,21,2
CRL_ILL_SBT,-3213304,Subate,Illukst,Courland,19,7
CRL_TLS_TLS,-3213438,Talsi,Tal'sen,Courland,19,8
CRL_TKK_TKMS,-3213646,Tukums,Tukkum,Courland,19,9
CRL_GZN_VND,-3213817,Vainode,Gazenpot,Courland,19,4
CRL_TLS_VLDM,-3213835,Valdemarpils,Tal'sen,Courland,19,8
LVL_VLK_VLK,-3213847,Valka,Valk,Livonia,21,2
VTB_RZH_VRKL,-3213892,Varaklani,Riezhitsa,Vitebsk,5,10
CRL_VND_VNTS,-3214120,Ventspils,Vindava,Courland,19,3
CRL_FRD_VST,-3214217,Viesite,Fridrikhshtat,Courland,,
VTB_RZH_VLN,-3214256,Vilani,Riezhitsa,Vitebsk,5,10
VTB_LTS_VLK,-3214306,Vilaka,Liutsin,Vitebsk,5,7
VTB_DVN_VSK,-3214358,Viski,Dvinsk,Vitebsk,5,4
VTB_LTS_ZLP,-3214592,Zilupe,Liutsin,Vitebsk,5,7
LVL_VLM_VLMR,-3214770,Valmiera,Vol'mar,Livonia,21,5
SDL_LKV_ADMW,-492116,Adamow,Lukov,Siedlce,60,7
WRS_NSH_ALKS,-492229,Aleksandrow Kujawski,Neshava,Warsaw,51,8
PTR_LDZ_ALKS,-492230,Aleksandrow Lodzki,Lodz',Piotrkow,56,5
GLC_WDW_ANDR,-492267,Andrychow,Wadowice,Galicia,62,17
LMZ_OST_ANDR,-492271,Andrzejewo,Ostrov,Lomza,54,5
PTR_LDZ_ANDR,-492280,Andrzejow,Lodz',Piotrkow,56,5
LBL_INV_ANNP,-492321,Annopol,Ianov,Lublin,55,10
SWL_AVG_AGST,-492452,Augustow,Avgustov,Suwalki,59,2
PTR_NVR_ARLW,-492476,Aurelow,Novoradomsk,Piotrkow,56,6
KLS_KL_BBK,-492488,Babiak,Kolo,Kalisz,52,3
PRU_PSN_BBMS,-492527,Babimost,Posen,Prussia,,
SDL_VNG_BCZK,-492601,Baczki,Vengrov,Siedlce,60,3
SWL_SVL_BKLR,-492685,Bakalarzewo,Suvalki,Suwalki,59,1
GLC_LSK_BLGR,-492736,Baligrod,Lisko,Galicia,62,29
PRU_PMM_BN,-492765,Banie,Pommern,Prussia,,
LBL_PLN_BRNW,-492799,Baranow,Puławy,Lublin,,
PLC_PRS_BRNW,-492814,Baranowo,Prasnysh,Plock,57,4
GLC_TRN_BRNW,-492818,Baranow Sandomierski,Tarnobrzeg,Galicia,62,44
PRU_BRN_BRLN2,-492890,Barlinek,Brandenburg,Prussia,,
PRU_OST_BRTS,-492966,Bartoszyce,Ostpreußen,Prussia,,
PTR_BRZ_BDKW,-493057,Bedkow,Breziny,Piotrkow,56,3
PTR_PTR_BLCH,-493112,Belchatow,Petrokov,Piotrkow,56,1
GLC_CSZ_BLZC,-493151,Belzec,Cieszanów,Galicia,62,30
LBL_LBL_BLZY,-493153,Belzyce,Liublin,Lublin,55,1
SWL_SNY_BRZN,-493203,Berzniki,Seiny,Suwalki,59,7
PRU_SCH_BLPR,-493258,Biala Prudnicka,Schlesien,Prussia,,
RDM_OPC_BLCZ,-493288,Bialaczow,Opochno,Radom,58,6
SDL_BL_BLPD,-493309,Biala Podlaska,Biela,Siedlce,60,2
PTR_RV_BLRW,-493313,Biala Rawska,Rava,Piotrkow,56,7
RDM_RDM_BLBR,-493419,Bialobrzegi,Radom,Radom,58,1
PRU_PMM_BLGR,-493427,Bialogard,Pommern,Prussia,,
GRD_PRZ_BLWZ,-493461,Bialowieza,Pruzhany,Grodno,11,7
PRU_WST_BLYB,-493482,Bialy Bor,Westpreußen,Prussia,,
GRD_BLS_BLYS,-493500,Bialystok,Bielostok,Grodno,11,3
GLC_GRL_BCZ,-493535,Biecz,Gorlice,Galicia,62,7
WRS_LVC_BLWY,-493610,Bielawy,Lovich,Warsaw,51,7
PLC_PLT_BLSK,-493693,Bielsk,Plotsk,Plock,57,1
GLC_BL_BLSK,-493705,Bielsko Biala,Biała,Galicia,62,1
GRD_BLS_BLSK,-493706,Bielsk Podlaski,Bielsk,Grodno,11,4
PRU_SCH_BRTW,-493771,Bierutow,Schlesien,Prussia,,
PLC_SRP_BZN,-493830,Biezun,Serpets,Plock,57,6
LBL_BLG_BLGR,-493851,Bilgoraj,Bielgorai,Lublin,55,2
GLC_DBR_BRCZ,-493876,Bircza,Dobromil,Galicia,62,21
LBL_LBL_BSKP,-493910,Biskupice,Liublin,Lublin,55,1
PRU_WST_BSKP,-493923,Biskupiec,Westpreußen,Prussia,,
PRU_OST_BSKP,-493925,Biskupiec,Ostpreußen,Prussia,,
KLS_KLS_BLSZ,-493961,Blaszki,Kalish,Kalisz,52,1
GLC_RZS_BLZW,-493976,Blazowa,Rzeszów,Galicia,62,38
WRS_BLN_BLN,-494066,Blonie,Blony,Warsaw,51,2
PRU_PMM_BBLC,-494121,Bobolice,Pommern,Prussia,,
GLC_GRY_BBW,-494126,Bobowa,Grybów,Galicia,62,8
PRU_SCH_BBRK,-494136,Bobrek,Schlesien,Prussia,,
LBL_PLN_BBRW,-494170,Bobrowniki,Puławy,Lublin,,
GLC_BCH_BCHN,-494208,Bochnia,Bochnia,Galicia,62,2
GRD_BLS_BCK,-494218,Bocki,Bielsk,Grodno,11,4
PLC_PLT_BDZN,-494242,Bodzanow,Plotsk,Plock,57,1
KLC_KLT_BDZN,-494250,Bodzentyn,Kiel'tsy,Kielce,53,1
RDM_SND_BGR,-494301,Bogoria,Sandomir,Radom,58,7
GLC_NSK_BJNW,-494414,Bojanow,Nisko,Galicia,62,33
KLS_VLN_BLSL,-494466,Boleslawiec,Veliun',Kalisz,52,2
PRU_SCH_BLSL,-494467,Boleslawiec,Schlesien,Prussia,,
WRS_LVC_BLMW,-494493,Bolimow,Lovich,Warsaw,51,7
PRU_PSN_BRKW,-494610,Borek Wielkopolski,Posen,Prussia,,
GLC_MLC_BRW,-494726,Borowa,Mielec,Galicia,62,14
PRU_OST_BRNW,-495057,Braniewo,Ostpreußen,Prussia,,
GRD_BLS_BRNS,-495064,Bransk,Bielsk,Grodno,11,4
LMZ_OST_BRNS,-495065,Branszczyk,Ostrov,Lomza,54,5
PRU_WST_BRDN,-495143,Brodnica,Westpreußen,Prussia,,
LMZ_OST_BRK,-495197,Brok,Ostrov,Lomza,54,5
PRU_SCH_BRZG,-495435,Brzeg,Schlesien,Prussia,,
WRS_VLT_BRZS,-495464,Brzesc Kujawski,Vlotslavsk,Warsaw,51,3
GLC_BRZ_BRZS,-495469,Brzesko,Brzesko,Galicia,62,3
PTR_BRZ_BRZZ,-495559,Brzeziny,Breziny,Piotrkow,56,3
PTR_NVR_NWBR,-495592,Nowa Brzeznica,Novoradomsk,Piotrkow,56,6
GLC_PLZ_BRZS,-495653,Brzostek,Pilzno,Galicia,,
GLC_BRZ_BRZZ,-495708,Brzozow,Brzozów,Galicia,62,20
PRU_PSN_BDZY,-496083,Budzyn,Posen,Prussia,,
PRU_PSN_BK,-496135,Buk,Posen,Prussia,,
GLC_SNK_BKWS,-496259,Bukowsko,Sanok,Galicia,62,40
KLS_SRD_BRZN,-496302,Burzenin,Sieradz',Kalisz,52,7
KLC_PLN_BSKZ,-496307,Busko Zdroj,Stopnica,Kielce,,
LBL_LBL_BYCH,-496341,Bychawa,Liublin,Lublin,55,1
PRU_PSN_BYDG,-496361,Bydgoszcz,Posen,Prussia,,
PRU_SCH_BYTM,-496464,Bytom,Schlesien,Prussia,,
PRU_PMM_BYTW,-496474,Bytow,Pommern,Prussia,,
GLC_CSZ_CWKW,-496612,Cewkow,Cieszanów,Galicia,62,30
KLC_MKH_CHRS,-496678,Charsznica,Miekhov,Kielce,53,4
KLC_KLT_CHCN,-496707,Checiny,Kiel'tsy,Kielce,53,1
LBL_KHL_CHLM,-496725,Chelm,Kholm,Lublin,55,9
LBL_KHL_CHLM2,-496725,Chelm,Kholm,Lublin,55,9
PRU_WST_CHLM,-496752,Chelmno,Westpreußen,Prussia,,
PRU_WST_CHLM2,-496761,Chelmza,Westpreußen,Prussia,,
LBL_KRS_CHLN,-496776,Chlaniow,Krasnostav,Lublin,55,5
KLC_PLN_CHML,-496856,Chmielnik,Stopnica,Kielce,,
PRU_PMM_CHCW,-496924,Chociwel,Pommern,Prussia,,
WRS_VLT_CHDC,-496938,Chodecz,Vlotslavsk,Warsaw,51,3
LBL_LBL_CHDL,-496940,Chodel,Liublin,Lublin,55,1
PRU_PSN_CHDZ,-496967,Chodziez,Posen,Prussia,,
PRU_BRN_CHJN,-496987,Chojna,Brandenburg,Prussia,,
PRU_WST_CHJN,-496992,Chojnice,Westpreußen,Prussia,,
PRU_SCH_CHJN,-497008,Chojnow,Schlesien,Prussia,,
GRD_BLS_CHRS,-497072,Choroszcz,Bielostok,Grodno,11,3
PLC_PRS_CHRZ,-497082,Chorzele,Prasnysh,Plock,57,4
PRU_SCH_CHRZ,-497098,Chorzow,Schlesien,Prussia,,
PRU_BRN_CHSZ,-497109,Choszczno,Brandenburg,Prussia,,
GLC_CHR_CHRZ,-497247,Chrzanow,Chrzanów,Galicia,62,4
LBL_INV_CHRZ,-497249,Chrzanow,Ianov,Lublin,55,10
PLC_TSK_CCHN,-497461,Ciechanow,Tsiekhanov,Plock,57,7
GRD_BLS_CCHN,-497464,Ciechanowiec,Bielsk,Grodno,11,4
WRS_NSH_CCHC,-497470,Ciechocinek,Neshava,Warsaw,51,8
RDM_ILZ_CPLW,-497568,Ciepielow,Iłża,Radom,,
GLC_JRS_CPLC,-497579,Cieplice,Jarosław,Galicia,62,24
GLC_CSZ_CSZN,-497632,Cieszanow,Cieszanów,Galicia,62,30
SLS_PLN_CSZY,-497660,Cieszyn,Cieszyn,Silesia,,
GLC_GRY_CZKW,-497672,Ciezkowice,Grybów,Galicia,62,8
GLC_LSK_CSN,-497723,Cisna,Lisko,Galicia,62,29
RDM_OPT_CMLW,-497769,Cmielow,Opatov,Radom,58,5
LBL_KHL_CYCW,-497819,Cycow,Kholm,Lublin,55,9
PRU_PMM_CZPL,-497919,Czaplinek,Pommern,Prussia,,
PRU_WST_CZRN,-498027,Czarne,Westpreußen,Prussia,,
LMZ_KLN_CZRN,-498049,Czarnia,Kolno,Lomza,,
PRU_PSN_CZRN,-498056,Czarnkow,Posen,Prussia,,
GLC_NWY_CZRN,-498126,Czarny Dunajec,Nowy Targ,Galicia,62,16
GLC_BRZ_CZCH,-498188,Czchow,Brzesko,Galicia,62,3
SLS_PLN_CZCH,-498198,Czechowice Dziedzice,Bielsko,Silesia,,
PTR_BND_CZLD,-498232,Czeladz,Bendin,Piotrkow,56,2
LBL_LBR_CZMR,-498238,Czemierniki,Liubartov,Lublin,55,6
PRU_PSN_CZMP,-498240,Czempin,Posen,Prussia,,
LMZ_OST_CZRW,-498374,Czerwin,Ostrolenka,Lomza,54,6
WRS_PLN_CZRW,-498377,Czerwinsk Nad Wisla,Plonsk,Warsaw,51,10
PTR_CHN_CZST,-498439,Czestochowa,Chenstokhov,Piotrkow,56,8
PRU_WST_CZLP,-498453,Czlopa,Westpreußen,Prussia,,
PRU_WST_CZLC,-498456,Czluchow,Westpreußen,Prussia,,
GLC_RZS_CZDC,-498494,Czudec,Rzeszów,Galicia,62,38
LMZ_OST_CZYZ,-498531,Czyzew Osada,Ostrov,Lomza,54,5
KLS_KL_DB,-498576,Dabie,Kolo,Kalisz,52,3
PRU_PMM_DB,-498582,Dabie,Pommern,Prussia,,
GRD_SKL_DBRW,-498704,Dabrowa Bialostocka,Sokolki,Grodno,11,9
PTR_BND_DBRW,-498722,Dabrowa Gornicza,Bendin,Piotrkow,56,2
GLC_DBR_DBRW,-498751,Dabrowa Tarnowska,Dąbrowa,Galicia,62,5
GLC_TRN_DBRW,-498765,Dabrowica,Tarnobrzeg,Galicia,62,44
WRS_KTN_DBRW,-498780,Dabrowice,Kutno,Warsaw,51,6
PRU_OST_DBRW,-498918,Dabrowno,Ostpreußen,Prussia,,
KLC_KLT_DLSZ,-498959,Daleszyce,Kiel'tsy,Kielce,53,1
PTR_BND_DNDW,-498995,Dandowka,Bendin,Piotrkow,56,2
GLC_RPC_DBC,-499114,Debica,Ropczyce,Galicia,,
LBL_PLN_DBLN,-499184,Deblin,Puławy,Lublin,,
PRU_WST_DBRZ,-499313,Debrzno,Westpreußen,Prussia,,
RDM_OPT_DNKW,-499351,Denkow,Opatov,Radom,58,5
LMZ_OST_DLGS,-499462,Dlugosiodlo,Ostrov,Lomza,54,5
GLC_WLC_DBCZ,-499526,Dobczyce,Wieliczka,Galicia,62,18
GLC_LMN_DBR,-499566,Dobra,Limanowa,Galicia,62,11
KLS_TRK_DBR,-499575,Dobra,Turek,Kalisz,52,8
PRU_PMM_DBR,-499579,Dobra,Pommern,Prussia,,
WRS_RDM_DBR,-499599,Dobre,Radimin,Warsaw,51,12
PRU_OST_DBRM,-499604,Dobre Miasto,Ostpreußen,Prussia,,
PRU_SCH_DBRD,-499618,Dobrodzien,Schlesien,Prussia,,
PLC_LPN_DBRZ,-499742,Dobrzyn Nad Wisla,Lipno,Plock,57,2
GLC_BRZ_DMRD,-499858,Domaradz,Brzozów,Galicia,62,20
PRU_PMM_DRWS,-499974,Drawsko Pomorskie,Pommern,Prussia,,
PRU_BRN_DRZD,-500003,Drezdenko,Brandenburg,Prussia,,
PLC_PLT_DRBN,-500009,Drobin,Plotsk,Plock,57,1
GRD_BLS_DRHC,-500036,Drohiczyn,Bielsk,Grodno,11,4
RDM_OPC_DRZW,-500144,Drzewica,Opochno,Radom,58,6
SDL_VLD_DBCZ,-500173,Dubeczno,Vlodava,Siedlce,60,4
GLC_PRZ_DBCK,-500185,Dubiecko,Przemyśl,Galicia,62,34
LBL_GRB_DBNK,-500190,Dubienka,Grubeshov,Lublin,55,3
GLC_KRS_DKL,-500233,Dukla,Krosno,Galicia,62,27
GLC_BRZ_DYNW,-500386,Dynow,Brzozów,Galicia,62,20
KLC_PNC_DZLS,-500433,Dzialoszyce,Pinchov,Kielce,53,6
KLS_VLN_DZLS,-500435,Dzialoszyn,Veliun',Kalisz,52,2
PRU_WST_DZRZ,-500574,Dzierzgon,Westpreußen,Prussia,,
PRU_SCH_DZRZ,-500600,Dzierzoniow,Schlesien,Prussia,,
GLC_CSZ_DZKW,-500650,Dzikow Stary,Cieszanów,Galicia,62,30
GLC_TRK_DZWN,-500692,Dzwiniacz Gorny,Turka,Galicia,62,45
PRU_WST_ELBL,-500718,Elblag,Westpreußen,Prussia,,
PRU_OST_ELK,-500737,Elk,Ostpreußen,Prussia,,
WRS_WRS_FLNC,-500824,Falenica,Warsaw,Warsaw,51,1
SWL_SVL_FLPW,-500899,Filipow,Suvalki,Suwalki,59,1
LBL_LBR_FRLJ,-500910,Firlej,Liubartov,Lublin,55,6
PRU_PSN_FRDN,-500955,Fordon,Posen,Prussia,,
LBL_ZMS_FRMP,-500969,Frampol,Zamost'e,Lublin,55,4
GLC_JSL_FRYS,-501016,Frysztak,Jasło,Galicia,62,9
WRS_GST_GBN,-501031,Gabin,Gostynin,Warsaw,51,4
LMZ_LMZ_GC,-501045,Gac,Lomzha,Lomza,54,1
RDM_KZN_GRBT,-501220,Garbatka,Kozenitsy,Radom,58,3
PRU_WST_GRDJ,-501255,Gardeja,Westpreußen,Prussia,,
SDL_GRV_GRWL,-501293,Garwolin,Garvolin,Siedlce,60,5
PRU_WST_GDNS,-501400,Gdansk,Westpreußen,Prussia,,
GLC_WLC_GDW,-501412,Gdow,Wieliczka,Galicia,62,18
PRU_WST_GDYN,-501414,Gdynia,Westpreußen,Prussia,,
PTR_NVR_GDL,-501466,Gidle,Novoradomsk,Piotrkow,56,6
RDM_OPC_GLNW,-501494,Gielniow,Opoczno,Radom,,
PRU_OST_GZYC,-501574,Gizycko,Ostpreußen,Prussia,,
PLC_TSK_GLNJ,-501761,Glinojeck,Tsiekhanov,Plock,57,7
PRU_SCH_GLWC,-501777,Gliwice,Schlesien,Prussia,,
PRU_SCH_GLGW,-501806,Glogow,Schlesien,Prussia,,
PRU_SCH_GLGW2,-501810,Glogowek,Schlesien,Prussia,,
GLC_RZS_GLGW,-501819,Glogow Malopolski,Rzeszów,Galicia,62,38
RDM_KZN_GLWC,-501834,Glowaczow,Kozenitsy,Radom,58,3
PTR_BRZ_GLWN,-501857,Glowno,Breziny,Piotrkow,56,3
LBL_LBR_GLSK,-501903,Glusk,Liubartov,Lublin,55,6
RDM_KZN_GNWS,-501963,Gniewoszow,Kozenitsy,Radom,58,3
PRU_PSN_GNZN,-501970,Gniezno,Posen,Prussia,,
PRU_PSN_GLNC,-502119,Golancz,Posen,Prussia,,
PRU_PMM_GLCZ,-502163,Golczewo,Pommern,Prussia,,
PRU_OST_GLDP,-502167,Goldap,Ostpreußen,Prussia,,
PRU_PMM_GLNW,-502211,Goleniow,Pommern,Prussia,,
KLS_KNN_GLN,-502233,Golina,Konin,Kalisz,52,4
PTR_BND_GLNG,-502259,Golonog,Bendin,Piotrkow,56,2
PLC_RYP_GLBD,-502272,Golub Dobrzyn,Rypin,Plock,57,5
GRD_BLS_GNDZ,-502306,Goniadz,Bielostok,Grodno,11,3
PRU_SCH_GR,-502328,Gora,Schlesien,Prussia,,
LBL_ZMS_GRJ,-502348,Goraj,Zamost'e,Lublin,55,4
WRS_GRT_GRKL,-502357,Gora Kalwaria,Groitsy,Warsaw,51,5
GLC_GRL_GRLC,-502493,Gorlice,Gorlice,Galicia,62,7
PRU_OST_GRWI,-502540,Gorowo Ilaweckie,Ostpreußen,Prussia,,
LBL_KRS_GRZK,-502638,Gorzkow,Krasnostav,Lublin,55,5
PTR_PTR_GRZK,-502639,Gorzkowice,Petrokov,Piotrkow,56,1
PRU_SCH_GRZW,-502652,Gorzow Slaski,Schlesien,Prussia,,
PRU_BRN_GRZW,-502653,Gorzow Wielkopolski,Brandenburg,Prussia,,
PRU_PSN_GSTY,-502784,Gostyn,Posen,Prussia,,
WRS_GST_GSTY,-502790,Gostynin,Gostynin,Warsaw,51,4
WRS_GRT_GSZC,-502809,Goszczyn,Groitsy,Warsaw,51,5
RDM_KNS_GWRC,-502823,Gowarczow,Konsk,Radom,58,4
LMZ_OST_GWRW,-502836,Goworowo,Ostrolenka,Lomza,54,6
KLS_LNC_GRBW,-502999,Grabow,Lenchitsa,Kalisz,52,5
LBL_GRB_GRBW,-503028,Grabowiec,Grubeshov,Lublin,55,3
PRU_PSN_GRBW,-503067,Grabow Nad Prosna,Posen,Prussia,,
LMZ_SHC_GRJW,-503182,Grajewo,Shchuchin,Lomza,54,7
RDM_KZN_GRNC,-503195,Granica,Kozenitsy,Radom,58,3
PTR_PTR_GRCH,-503292,Grocholice,Petrokov,Piotrkow,56,1
PRU_SCH_GRDK,-503349,Grodkow,Schlesien,Prussia,,
PTR_BND_GRDZ,-503386,Grodziec,Bendin,Piotrkow,56,2
WRS_BLN_GRDZ,-503407,Grodzisk Mazowiecki,Blony,Warsaw,51,2
GLC_LNC_GRDZ,-503425,Grodzisko Dolne,Łańcut,Galicia,62,28
PRU_PSN_GRDZ,-503428,Grodzisk Wielkopolski,Posen,Prussia,,
WRS_GRT_GRJC,-503449,Grojec,Groitsy,Warsaw,51,5
GLC_TRN_GRMN,-503472,Gromnik,Tarnów,Galicia,62,6
GRD_BLS_GRDK,-503535,Grodek,Bielostok,Grodno,11,3
PRU_WST_GRDZ,-503551,Grudziadz,Westpreußen,Prussia,,
GLC_GRY_GRYB,-503592,Grybow,Grybów,Galicia,62,8
PRU_PMM_GRYF,-503594,Gryfice,Pommern,Prussia,,
PRU_PMM_GRYF2,-503595,Gryfino,Pommern,Prussia,,
PRU_BRN_GBN2,-503720,Gubin,Brandenburg,Prussia,,
GRD_PRZ_HJNW,-503896,Hajnowka,Pruzhany,Grodno,11,7
