code,id,name,lon,lat
SWL_KLV_RDMN,-2618589,Rudamina,54.3,23.43333333
VLN_VLN_RDMN,-2618590,Rudamina,54.58333333,25.35
KVN_KVN_RMSS,-2618654,Rumsiskes,54.85,24.2
SWL_VLD_SK,-2618721,Sakiai,54.95,23.05
KVN_SHV_SKYN,-2618735,Sakyna,56.18333333,23.11666667
KVN_NVL_SLKS,-2618738,Salakas,55.58333333,26.13333333
KVN_TLS_SLNT,-2618744,Salantai,56.06666667,21.56666667
VLN_VLN_SLCN,-2618748,Salcininkai,54.3,25.38333333
KVN_PNV_SLC,-2618761,Salociai,56.21666667,24.4
KVN_SHV_SKN,-2618871,Saukenai,55.8,22.88333333
KVN_SHV_SKTS,-2618874,Saukotas,55.58333333,23.41666667
KVN_TLS_SD,-2618898,Seda,56.16666667,22.1
KVN_SHV_SDV,-2618904,Seduva,55.76666667,23.76666667
SWL_SNY_SRJ,-2618917,Seirijai,54.23333333,23.81666667
VLN_TRK_SMLS,-2618933,Semeliskes,54.66666667,24.66666667
KVN_KVN_SRDZ,-2618970,Seredzius,55.08333333,23.41666667
VLN_VLN_SSL,-2618994,Sesuoliai,55.18333333,24.95
KVN_VL'_ST,-2618999,Seta,55.28333333,24.25
SWL_VLD_SDN,-2619010,Siaudine,55.06666667,22.8
KVN_SHV_SLN,-2619022,Siaulenai,55.68333333,23.4
KVN_SHV_SL,-2619027,Siauliai,55.93333333,23.31666667
KVN_VL'_SSK,-2619057,Siesikai,55.3,24.5
KVN_RSS_SLL,-2619074,Silale,55.46666667,22.2
PRU_OST_SLT,-2619111,Silute,55.35,21.48333333
KVN_RSS_SLV,-2619114,Siluva,55.53333333,23.23333333
KVN_RSS_SMKC,-2619124,Simkaiciai,55.23333333,23
SWL_KLV_SMNS,-2619128,Simnas,54.4,23.65
KVN_VL'_SMNY,-2619135,Simonys,55.73333333,25.15
VLN_VLN_SRVN,-2619161,Sirvintos,55.05,24.95
KVN_SHV_SBC,-2619169,Siubaiciai,55.91666667,23.5
KVN_NVL_SKPS,-2619198,Skapiskis,55.88333333,25.2
KVN_RSS_SKDV,-2619206,Skaudvile,55.41666667,22.61666667
KVN_VL'_SKMN,-2619219,Skiemonys,55.41666667,25.26666667
KVN_RSS_SKRS,-2619232,Skirsnemune,55.1,22.9
KVN_TLS_SKDS,-2619282,Skuodas,56.26666667,21.53333333
PRU_OST_SMLN,-2619341,Smalininkai,55.08333333,22.58333333
KVN_PNV_SMLG,-2619362,Smilgiai,55.8,24.01666667
VLN_SVN_STJT,-2619463,Stajetiske,55.18333333,26.51666667
VLN_TRK_STKL,-2619467,Stakliskes,54.6,24.31666667
KVN_VL'_SBCS,-2619597,Subacius,55.76666667,24.75
SWL_VLD_SDRG,-2619601,Sudargas,55.05,22.63333333
KVN_NVL_SVNS,-2619680,Suvainiskis,56.16666667,25.28333333
KVN_VL'_SVDS,-2619694,Svedasai,55.68333333,25.36666667
KVN_RSS_SVKS,-2619698,Sveksna,55.51666667,21.61666667
VLN_SVN_SVNC,-2619703,Svencioneliai,55.16666667,26
VLN_SVN_SVNC2,-2619706,Svencionys,55.15,26.16666667
KVN_VL'_TJN,-2619811,Taujenai,55.4,24.75
KVN_RSS_TRG,-2619816,Taurage,55.25,22.28333333
KVN_NVL_TRGN,-2619819,Tauragnai,55.45,25.81666667
KVN_TLS_TLS,-2619849,Telsiai,55.98333333,22.25
KVN_TLS_TRKS,-2619878,Tirksliai,56.26666667,22.31666667
VLN_TRK_TRK,-2619904,Trakai,54.63333333,24.93333333
KVN_VL'_TRPS,-2619930,Traupis,55.51666667,24.75
KVN_VL'_TRSK,-2619954,Troskunai,55.6,24.85
KVN_SHV_TRYS,-2619972,Tryskiai,56.06666667,22.58333333
KVN_TLS_TVR,-2620008,Tverai,55.73333333,22.15
KVN_RSS_TYTV,-2620027,Tytuvenai,55.6,23.2
KVN_VL'_UKMR,-2620042,Ukmerge,55.25,24.75
KVN_RSS_UPYN,-2620071,Upyna,55.45,22.45
KVN_VL'_UTN,-2620103,Utena,55.5,25.6
KVN_VL'_UZPL,-2620151,Uzpaliai,55.65,25.58333333
KVN_SHV_UZVN,-2620203,Uzventis,55.78333333,22.65
KVN_PNV_VBLN,-2620214,Vabalninkas,55.96666667,24.75
KVN_RSS_VNTS,-2620269,Vainutas,55.36666667,21.83333333
VLN_TRK_VLKN,-2620337,Valkininkai,54.35,24.83333333
KVN_KVN_VNDZ,-2620353,Vandziogala,55.11666667,23.96666667
VLN_TRK_VRN,-2620370,Varena,54.21666667,24.56666667
KVN_TLS_VRN,-2620398,Varniai,55.75,22.36666667
KVN_PNV_VSK,-2620415,Vaskai,56.16666667,24.2
KVN_SHV_VGR,-2620435,Vegeriai,56.4,22.95
SWL_SNY_VSJ,-2620438,Veisiejai,54.1,23.7
SWL_MRM_VVR,-2620440,Veiveriai,54.76666667,23.71666667
KVN_RSS_VVRZ,-2620442,Veivirzenai,55.6,21.6
KVN_KVN_VLN,-2620454,Veliuona,55.08333333,23.28333333
KVN_VL'_VDSK,-2620548,Vidiskiai,55.3,24.86666667
KVN_RSS_VDKL,-2620552,Vidukle,55.4,22.9
KVN_SHV_VKSN,-2620560,Vieksniai,56.23333333,22.51666667
KVN_VL'_VSNT,-2620573,Viesintos,55.7,24.98333333
VLN_TRK_VVS,-2620587,Vievis,54.76666667,24.8
KVN_KVN_VLJM,-2620612,Vilijampole,54.91666667,23.88333333
SWL_VLK_VLKV,-2620625,Vilkaviskis,54.65,23.03333333
KVN_KVN_VLKJ,-2620634,Vilkija,55.05,23.58333333
VLN_VLN_VLNS,-2620663,Vilnius,54.68333333,25.31666667
SWL_VLK_VRBL,-2620693,Virbalis,54.63333333,22.81666667
SWL_MRM_VSKR,-2620721,Visakio Ruda,54.8,23.43333333
SWL_VLK_VSTY,-2620738,Vistytis,54.45,22.71666667
KVN_VL'_VYZN,-2620819,Vyzuonos,55.6,25.5
KVN_TLS_YLK,-2620821,Ylakiai,56.28333333,21.85
KVN_SHV_ZGR,-2620841,Zagare,56.35,23.25
KVN_SHV_ZGR2,-2620841,Zagare,56.35,23.25
SWL_MRM_ZPYS,-2620890,Zapyskis,54.91666667,23.66666667
KVN_NVL_ZRS,-2620892,Zarasai,55.73333333,26.25
KVN_TLS_ZRN,-2620899,Zarenai,55.83333333,22.2
VLN_TRK_ZSL,-2620911,Zasliai,54.86666667,24.6
KVN_PNV_ZMLS,-2620933,Zeimelis,56.28333333,24
KVN_KVN_ZM,-2620938,Zeimiai,55.18333333,24.21666667
KVN_SHV_ZM,-2620941,Zeimiai,55.96666667,23.41666667
KVN_VL'_ZLV,-2620949,Zelva,55.21666667,25.1
KVN_TLS_ZMCK,-2620954,Zemaiciu Kalvarija,56.11666667,22.01666667
KVN_RSS_ZMCN,-2620955,Zemaiciu Naumiestis,55.36666667,21.7
KVN_TLS_ZDK,-2620996,Zidikai,56.31666667,22.01666667
VLN_TRK_ZZMR,-2621005,Ziezmariai,54.8,24.45
LVL_ARN_KRSS,-2623022,Kuressaare,58.25,22.5
STP_IMB_NRV,-2623958,Narva,59.38333333,28.18333333
EST_VSN_PD,-2624293,Paide,58.88333333,25.55
LVL_PRN_PRN,-2624430,Parnu,58.36666667,24.51666667
EST_VZN_RKVR,-2624869,Rakvere,59.35,26.35
EST_RVL_TLLN,-2625660,Tallinn,59.43333333,24.73333333
LVL_IRV_TRT,-2625737,Tartu,58.36666667,26.73333333
EST_RVL_TL,-2625948,Tuula,59.26666667,24.45
LVL_VLK_VLG,-2626209,Valga,57.76666667,26.05
LVL_FLL_VLJN,-2626515,Viljandi,58.36666667,25.58333333
LVL_VRR_VR,-2626645,Voru,57.83333333,27.01666667
SMB_ALT_ALTY,-2875499,Alatyr',54.85,46.6
ARK_ARK_ARKH,-2879191,Arkhangel'sk,64.56666667,40.53333333
KBN_LBN_ARMV,-2879357,Armavir,44.98333333,41.11666667
AST_AST_ASTR,-2880021,Astrakhan,46.35,48.05
DNV_RST_AZV,-2880822,Azov,47.11666667,39.41666667
TL_BLV_BLV,-2883907,Belev,53.81666667,36.13333333
KRS_BLG_BLGR,-2883930,Belgorod,50.6,36.58333333
SML_BLY_BLYY,-2884636,Belyy,55.83333333,32.93333333
ORL_BRN_BZHT,-2886141,Bezhitsa,53.31666667,34.3
TMB_BRS_BRSG,-2892090,Borisoglebsk,51.36666667,42.08333333
ORL_BRN_BRYN,-2893495,Bryansk,53.25,34.35
DGS_TMR_BYNK,-2895072,Buynaksk,42.83333333,47.11666667
ORN_CHL_CHLY,-2896749,Chelyabinsk,55.16666667,61.4
PRU_OST_CHRN,-2898062,Chernyakhovsk,54.63333333,21.81666667
PRU_OST_CHRN2,-2898152,Chernyshevskoye,54.63333333,22.73333333
ZBK_CHT_CHT,-2899145,Chita,52.03333333,113.5
NVG_NVG_CHDV,-2899444,Chudovo,59.11666667,31.68333333
CHR_NVZ_CHRV,-2899947,Churovichi,52.16666667,32
SML_PRC_DMDV,-2901087,Demidov,55.26666667,31.51666667
KRS_DMT_DMTR,-2902061,Dmitriyev L'govskiy,52.13333333,35.08333333
SML_DRG_DRGB,-2903120,Dorogobuzh,54.91666667,33.3
SML_DKH_DKHV,-2904309,Dukhovshchina,55.18333333,32.4
ORL_BRN_DYTK,-2904888,Dyatkovo,53.6,34.33333333
SML_GZH_GGRN,-2907579,Gagarin,55.55,35
STP_TSR_GTCH,-2908111,Gatchina,59.58333333,30.13333333
STP_GDV_GDV,-2908393,Gdov,58.73333333,27.81666667
PRU_OST_GSV,-2913313,Gusev,54.6,22.2
MGL_ORS_GSN,-2913430,Gusino,54.73333333,31.36666667
PRU_OST_GVRD,-2913552,Gvardeysk,54.65,21.06666667
VTB_VLZ_ILN,-2914421,Il'ino,55.95,31.66666667
GRD_GRD_INDR,-2915671,Indura,53.45,23.88333333
IRK_IRK_IRKT,-2916144,Irkutsk,52.3,104.3
MGL_MST_KDN,-2918359,Kadino,54.3,31.46666667
PRU_OST_KLNN,-2918852,Kaliningrad,54.71666667,20.5
KLG_KLG_KLG,-2919283,Kaluga,54.53333333,36.26666667
YNS_KNS_KNSK,-2920558,Kansk,56.2,95.71666667
KZN_KZN_KZN,-2923066,Kazan,55.75,49.13333333
PRM_KHB_KHBR,-2924116,Khabarovsk,48.48333333,135.1
MGL_MST_KHSL,-2925583,Khislavichi,54.18333333,32.15
KLG_ZHZ_KRV,-2928278,Kirov,54.08333333,34.3
TMB_KRS_KRSN,-2928408,Kirsanov,52.65,42.71666667
CHR_NVZ_KLMV,-2929365,Klimovo,52.38333333,32.18333333
CHR_SRZ_KLNT,-2929489,Klintsy,52.76666667,32.23333333
KST_KST_KSTR,-2934420,Kostroma,57.76666667,40.93333333
CHR_SRZ_KRSN,-2935823,Krasnaya Gora,53,31.6
KBN_YKT_KRSN,-2936262,Krasnodar,45.03333333,38.98333333
YNS_KRS_KRSN,-2936665,Krasnoyarsk,56.01666667,92.78333333
STP_PTR_KRNS,-2938485,Kronshtadt,60,29.76666667
KRS_KRS_KRSK,-2941648,Kursk,51.73333333,36.2
TBL_KNS_KYBY,-2942402,Kuybyshev,55.45,78.31666667
ORL_LVN_LVNY,-2947107,Livny,52.41666667,37.6
PSK_NVR_LKNY,-2947453,Loknya,56.83333333,30.15
STP_PTR_LMNS,-2947561,Lomonosov,59.9,29.76666667
STP_LG_LG,-2948350,Luga,58.73333333,29.85
NVG_NVG_LYBN,-2949657,Lyuban',59.35,31.25
MGL_ORS_LYBV,-2949670,Lyubavichi,54.83333333,30.96666667
KLG_ZHZ_LYDN,-2949867,Lyudinovo,53.86666667,34.45
ORN_VRK_MGNT,-2950121,Magnitogorsk,53.45,59.06666667
CHR_MGL_MGLN,-2957321,Mglin,53.06666667,32.85
TMB_KZL_MCHR,-2957360,Michurinsk,52.9,40.48333333
MGL_ORS_MKLN,-2958143,Mikulino,55.03333333,31.11666667
MGL_MST_MNST,-2959841,Monastyrshchina,54.35,31.83333333
TMB_MRS_MRSH,-2960252,Morshansk,53.45,41.81666667
MSV_MSC_MSKV,-2960561,Moskva,55.75,37.58333333
NKC_NLC_NLCH,-2962666,Nalchik,43.5,43.61666667
ZBK_NRC_NRCH,-2964107,Nerchinsk,51.98333333,116.5833333
PRU_OST_NSTR,-2964260,Nesterov,54.63333333,22.56666667
VTB_NVL_NVL,-2964395,Nevel,56.03333333,29.91666667
NZH_NZH_NZHN,-2966853,Nizhniy Novgorod,56.33333333,44
NVG_NVG_VLKY,-2968530,Velikiy Novgorod,58.51666667,31.28333333
CHR_NVR_NVRS,-2970141,Novorossiysk,44.71666667,37.76666667
PSK_NVR_NVRZ,-2970183,Novorzhev,57.03333333,29.33333333
TMS_RSS_NVSB,-2970528,Novosibirsk,55.03333333,82.91666667
PSK_VLK_NVSK,-2970575,Novosokol'niki,56.35,30.15
CHR_NVZ_NVZY,-2971417,Novozybkov,52.53333333,31.93333333
OMS_OMS_OMSK,-2974462,Omsk,55,73.4
PSK_OPC_OPCH,-2974712,Opochka,56.71666667,28.68333333
ORL_ORL_ORL,-2974908,Orel,52.96666667,36.08333333
ORN_ORN_ORNB,-2974927,Orenburg,51.78333333,55.05
PSK_OST_OSTR,-2976171,Ostrov,57.33333333,28.36666667
PRU_OST_OZRS,-2977271,Ozersk,54.41666667,22.01666667
STP_TSR_PVLV,-2979082,Pavlovsk,59.68333333,30.43333333
PSK_PSK_PCHR,-2979412,Pechory,57.81666667,27.6
PNZ_PNZ_PNZ,-2979687,Penza,53.2,45
PRM_PRM_PRM,-2980155,Perm,58,56.25
MGL_KLM_PTRV,-2981595,Petrovichi,53.98333333,32.15
CHR_MGL_PCHP,-2983519,Pochep,52.93333333,33.46666667
CHR_MGL_PCHP2,-2983519,Pochep,52.93333333,33.46666667
SML_ELN_PCHN,-2983573,Pochinok,54.4,32.45
CHR_STR_PGR,-2984446,Pogar,52.55,33.26666667
PRU_OST_PRVD,-2987502,Pravdinsk,54.45,21.01666667
PSK_PSK_PSKV,-2989168,Pskov,57.83333333,28.33333333
STP_TSR_PSHK,-2989612,Pushkin,59.71666667,30.41666667
PSK_OST_PYTL,-2990437,Pytalovo,57.06666667,27.9
SML_RSL_RSLV,-2993079,Roslavl,53.95,32.86666667
DNV_RST_RSTV,-2993218,Rostov Na-Donu,47.23333333,39.71666667
MGL_ORS_RDNY,-2993839,Rudnya,54.95,31.1
RYZ_RZN_RYZN,-2994531,Ryazan,54.61666667,39.73333333
SMR_SMR_SMR,-2995930,Samara,53.2,50.15
STP_SNT_SNKT,-2996338,Sankt Peterburg,59.9,30.26666667
SRT_SRT_SRTV,-2996563,Saratov,51.56666667,46.03333333
VTB_SBZ_SBZH,-2997511,Sebezh,56.28333333,28.48333333
DNV_NV_SHKH,-3000230,Shakhty,47.71666667,40.2
STP_SHL_SHLS,-3002999,Shlisselburg,59.95,31.03333333
MGL_KLM_SHMY,-3003763,Shumyachi,53.85,32.41666667
STP_TSR_SVRS,-3004973,Siverskiy,59.35,30.08333333
RYZ_SKP_SKPN,-3005269,Skopin,53.81666667,39.55
SML_SML_SMLN,-3006140,Smolensk,54.78333333,32.03333333
PRU_OST_SVTS,-3008427,Sovetsk,55.06666667,21.88333333
NVG_STR_STRY,-3009831,Staraya Russa,57.98333333,31.36666667
CHR_STR_STRD,-3010130,Starodub,52.58333333,32.76666667
SMR_STV_STVR,-3011273,Stavropol',45.03333333,41.96666667
CHR_SRZ_SRZH,-3013474,Surazh,53.01666667,32.4
CHR_SRZ_SVYT,-3014503,Svyatsk,52.66666667,31.55
SML_SYC_SYCH,-3014643,Sychevka,55.83333333,34.26666667
DNV_TGN_TGNR,-3015246,Taganrog,47.21666667,38.91666667
TMB_TMB_TMBV,-3015826,Tambov,52.71666667,41.43333333
MGL_MST_TTRS,-3016705,Tatarsk,54.25,31.56666667
NVG_TKH_TKHV,-3018517,Tikhvin,59.65,33.51666667
TMS_TMS_TMSK,-3019679,Tomsk,56.5,84.96666667
PSK_TRP_TRPT,-3020062,Toropets,56.5,31.63333333
TL_TL_TL,-3022099,Tula,54.2,37.61666667
UF_UF_UF,-3024007,Ufa,54.73333333,55.93333333
ZBK_VRK_ULNU,-3024639,Ulan Ude,51.83333333,107.6166667
SMB_SMB_ULYN,-3025025,Ul'yanovsk,54.33333333,48.4
CHR_SRZ_UNCH,-3025207,Unecha,52.85,32.68333333
TMB_USM_USMN,-3026351,Usman,52.05,39.73333333
VTB_VLZ_USVY,-3027477,Usvyaty,55.75,30.75
PSK_VLK_VLKY,-3029851,Velikiye Luki,56.33333333,30.53333333
VTB_VLZ_VLZH,-3029984,Velizh,55.6,31.2
PRM_VLD_VLDV,-3033871,Vladivostok,43.13333333,131.9
SRT_TSR_VLGG,-3034353,Volgograd,48.8,44.58333333
VLG_VLG_VLGD,-3034701,Vologda,59.21666667,39.9
VRN_VRN_VRNZ,-3035173,Voronezh,51.66666667,39.16666667
CHR_STR_VRNK,-3035275,Voronok,52.36666667,32.68333333
SML_VZM_VYZM,-3036949,Vyazma,55.2,34.3
VYB_VYB_VYBR,-3037083,Vyborg,60.7,28.75
OLN_VYT_VYTG,-3037761,Vytegra,60,36.45
SML_DKH_YRTS,-3039341,Yartsevo,55.06666667,32.7
PRU_OST_YSNY,-3039599,Yasnoye,55.18333333,21.55
PRM_EKT_YKTR,-3040171,Yekaterinburg,56.85,60.6
ORL_YLT_YLTS,-3040507,Yelets,52.61666667,38.5
SML_ELN_YLNY,-3040811,Yel'nya,54.56666667,33.18333333
MGL_MST_ZKHR,-3044014,Zakharino,54.11666667,32.31666667
CHR_NVZ_ZLYN,-3047995,Zlynka,52.43333333,31.73333333
PRU_OST_ZNMN,-3048110,Znamensk,54.61666667,21.21666667
CRL_GZN_AZPT,-3206643,Aizpute,56.71666667,21.6
KVN_NVL_AKNS,-3206682,Akniste,56.16666667,25.75
LVL_VLK_ALKS,-3206721,Aluksne,57.41666667,27.05
LVL_VLK_AP,-3206808,Ape,57.53333333,26.66666667
CRL_TKK_AC,-3206918,Auce,56.46666667,22.88333333
VTB_LTS_BLTN,-3207078,Baltinava,56.95,27.65
VTB_LTS_BLV,-3207095,Balvi,57.13333333,27.25
CRL_BSK_BSK,-3207144,Bauska,56.4,24.18333333
KVN_PNV_BRNV,-3207496,Brunava,56.36666667,24.4
LVL_VND_CSS,-3207702,Cesis,57.3,25.25
VTB_DVN_DGD,-3207800,Dagda,56.1,27.53333333
VTB_DVN_DGVP,-3207863,Daugavpils,55.88333333,26.53333333
CRL_MTV_DBL,-3207964,Dobele,56.61666667,23.26666667
CRL_VND_DNDG,-3208091,Dundaga,57.51666667,22.35
CRL_GRB_DRB,-3208107,Durbe,56.58333333,21.35
CRL_ILL_EGLN,-3208212,Eglaine,55.95,26.13333333
VTB_DVN_GSTN,-3208533,Gostini,56.61666667,25.78333333
CRL_ILL_GRV,-3208597,Griva,55.85,26.5
CRL_GRB_GRBN,-3208605,Grobina,56.55,21.16666667
LVL_VLK_GLBN,-3208630,Gulbene,57.18333333,26.75
CRL_ILL_ILKS,-3208716,Ilukste,55.96666667,26.3
CRL_FRD_JNJL,-3208906,Jaunjelgava,56.61666667,25.08333333
CRL_FRD_JKBP,-3209027,Jekabpils,56.48333333,25.85
CRL_MTV_JLGV,-3209031,Jelgava,56.65,23.7
CRL_TLS_KNDV,-3209286,Kandava,57.03333333,22.76666667
VTB_LTS_KRSV,-3209345,Karsava,56.78333333,27.66666667
VTB_RZH_KNT,-3209383,Kaunata,56.33333333,27.53333333
LVL_RG_KKNS,-3209638,Koknese,56.65,25.43333333
VTB_DVN_KRSL,-3209702,Kraslava,55.9,27.16666667
VTB_DVN_KRST,-3209819,Krustpils,56.53333333,25.88333333
CRL_GLD_KLDG,-3209873,Kuldiga,56.96666667,21.98333333
LVL_VND_LZDN,-3210145,Lazdona,56.83333333,26.25
CRL_GRB_LPJ,-3210389,Liepaja,56.51666667,21.01666667
LVL_VLM_LMBZ,-3210454,Limbazi,57.51666667,24.7
VTB_DVN_LVN,-3210485,Livani,56.36666667,26.18333333
LVL_VND_LBN,-3210548,Lubana,56.9,26.71666667
VTB_LTS_LDZ,-3210572,Ludza,56.55,27.71666667
LVL_VND_MDN,-3210634,Madona,56.85,26.21666667
CRL_FRD_NRT,-3211216,Nereta,56.16666667,25.3
LVL_RG_OGR,-3211301,Ogre,56.81666667,24.6
VTB_DRS_PDRJ,-3211634,Piedruja,55.8,27.45
CRL_VND_PLTN,-3211682,Piltene,57.21666667,21.66666667
LVL_RG_PLVN,-3211743,Plavinas,56.61666667,25.71666667
CRL_TLS_PPRV,-3211832,Popervale,57.41666667,22.58333333
VTB_DVN_PRL,-3211851,Preili,56.3,26.71666667
CRL_GRB_PRKL,-3211876,Priekule,56.43333333,21.58333333
VTB_RZH_RZKN,-3212185,Rezekne,56.5,27.31666667
VTB_RZH_RBN,-3212203,Riebini,56.33333333,26.8
LVL_RG_RG,-3212216,Riga,56.95,24.1
LVL_VLM_RJN,-3212384,Rujiena,57.9,25.31666667
CRL_TLS_SBL,-3212456,Sabile,57.05,22.58333333
CRL_GLD_SLDS,-3212504,Saldus,56.66666667,22.5
CRL_ILL_SLN,-3212721,Silene,55.75,26.78333333
VTB_RZH_SLML,-3212764,Silmala,56.4,27.1
CRL_BSK_SKST,-3212809,Skaistkalne,56.38333333,24.65
VTB_LTS_SKN,-3212826,Skaune,56.13333333,28
CRL_ILL_SKRD,-3212877,Skrudaliena,55.81666667,26.71666667
CRL_GLD_SKRN,-3212879,Skrunda,56.68333333,22.01666667
LVL_RG_SLK,-3212960,Sloka,56.95,23.6
LVL_VLK_SMLT,-3212995,Smiltene,57.43333333,25.9
CRL_ILL_SBT,-3213304,Subate,56.01666667,25.9
CRL_TLS_TLS,-3213438,Talsi,57.25,22.6
CRL_TKK_TKMS,-3213646,Tukums,56.95,23.15
CRL_GZN_VND,-3213817,Vainode,56.43333333,21.86666667
CRL_TLS_VLDM,-3213835,Valdemarpils,57.36666667,22.58333333
LVL_VLK_VLK,-3213847,Valka,57.76666667,26
VTB_RZH_VRKL,-3213892,Varaklani,56.61666667,26.73333333
CRL_VND_VNTS,-3214120,Ventspils,57.38333333,21.56666667
CRL_FRD_VST,-3214217,Viesite,56.35,25.55
VTB_RZH_VLN,-3214256,Vilani,56.55,26.95
VTB_LTS_VLK,-3214306,Vilaka,57.18333333,27.68333333
VTB_DVN_VSK,-3214358,Viski,56.05,26.78333333
VTB_LTS_ZLP,-3214592,Zilupe,56.38333333,28.11666667
LVL_VLM_VLMR,-3214770,Valmiera,57.55,25.4
SDL_LKV_ADMW,-492116,Adamow,51.73333333,22.26666667
WRS_NSH_ALKS,-492229,Aleksandrow Kujawski,52.86666667,18.7
PTR_LDZ_ALKS,-492230,Aleksandrow Lodzki,51.81666667,19.3
GLC_WDW_ANDR,-492267,Andrychow,49.85,19.35
LMZ_OST_ANDR,-492271,Andrzejewo,52.85,22.16666667
PTR_LDZ_ANDR,-492280,Andrzejow,51.73333333,19.68333333
LBL_INV_ANNP,-492321,Annopol,50.88333333,21.85
SWL_AVG_AGST,-492452,Augustow,53.85,23
PTR_NVR_ARLW,-492476,Aurelow,50.91666667,19.35
KLS_KL_BBK,-492488,Babiak,52.35,18.66666667
PRU_PSN_BBMS,-492527,Babimost,52.16666667,15.81666667
SDL_VNG_BCZK,-492601,Baczki,52.53333333,21.78333333
SWL_SVL_BKLR,-492685,Bakalarzewo,54.1,22.65
GLC_LSK_BLGR,-492736,Baligrod,49.33333333,22.28333333
PRU_PMM_BN,-492765,Banie,53.1,14.66666667
LBL_PLN_BRNW,-492799,Baranow,51.56666667,22.15
PLC_PRS_BRNW,-492814,Baranowo,53.18333333,21.3
GLC_TRN_BRNW,-492818,Baranow Sandomierski,50.48333333,21.53333333
PRU_BRN_BRLN2,-492890,Barlinek,52.98333333,15.2
PRU_OST_BRTS,-492966,Bartoszyce,54.25,20.81666667
PTR_BRZ_BDKW,-493057,Bedkow,51.58333333,19.75
PTR_PTR_BLCH,-493112,Belchatow,51.36666667,19.38333333
GLC_CSZ_BLZC,-493151,Belzec,50.38333333,23.43333333
LBL_LBL_BLZY,-493153,Belzyce,51.18333333,22.28333333
SWL_SNY_BRZN,-493203,Berzniki,54.08333333,23.46666667
PRU_SCH_BLPR,-493258,Biala Prudnicka,50.38333333,17.65
RDM_OPC_BLCZ,-493288,Bialaczow,51.3,20.3
SDL_BL_BLPD,-493309,Biala Podlaska,52.03333333,23.13333333
PTR_RV_BLRW,-493313,Biala Rawska,51.8,20.48333333
RDM_RDM_BLBR,-493419,Bialobrzegi,51.65,20.95
PRU_PMM_BLGR,-493427,Bialogard,54,16
GRD_PRZ_BLWZ,-493461,Bialowieza,52.68333333,23.81666667
PRU_WST_BLYB,-493482,Bialy Bor,53.88333333,16.83333333
GRD_BLS_BLYS,-493500,Bialystok,53.13333333,23.15
GLC_GRL_BCZ,-493535,Biecz,49.73333333,21.25
WRS_LVC_BLWY,-493610,Bielawy,52.06666667,19.65
PLC_PLT_BLSK,-493693,Bielsk,52.66666667,19.8
GLC_BL_BLSK,-493705,Bielsko Biala,49.81666667,19.03333333
GRD_BLS_BLSK,-493706,Bielsk Podlaski,52.76666667,23.2
PRU_SCH_BRTW,-493771,Bierutow,51.11666667,17.53333333
PLC_SRP_BZN,-493830,Biezun,52.96666667,19.91666667
LBL_BLG_BLGR,-493851,Bilgoraj,50.55,22.7
GLC_DBR_BRCZ,-493876,Bircza,49.68333333,22.46666667
LBL_LBL_BSKP,-493910,Biskupice,51.13333333,22.95
PRU_WST_BSKP,-493923,Biskupiec,53.5,19.35
PRU_OST_BSKP,-493925,Biskupiec,53.86666667,20.96666667
KLS_KLS_BLSZ,-493961,Blaszki,51.66666667,18.45
GLC_RZS_BLZW,-493976,Blazowa,49.88333333,22.1
WRS_BLN_BLN,-494066,Blonie,52.2,20.61666667
PRU_PMM_BBLC,-494121,Bobolice,53.95,16.6
GLC_GRY_BBW,-494126,Bobowa,49.7,20.93333333
PRU_SCH_BBRK,-494136,Bobrek,50.33333333,18.86666667
LBL_PLN_BBRW,-494170,Bobrowniki,51.56666667,21.93333333
GLC_BCH_BCHN,-494208,Bochnia,49.96666667,20.43333333
GRD_BLS_BCK,-494218,Bocki,52.65,23.05
PLC_PLT_BDZN,-494242,Bodzanow,52.5,20.01666667
KLC_KLT_BDZN,-494250,Bodzentyn,50.95,20.96666667
RDM_SND_BGR,-494301,Bogoria,50.66666667,21.26666667
GLC_NSK_BJNW,-494414,Bojanow,50.4,21.95
KLS_VLN_BLSL,-494466,Boleslawiec,51.2,18.2
PRU_SCH_BLSL,-494467,Boleslawiec,51.26666667,15.56666667
WRS_LVC_BLMW,-494493,Bolimow,52.08333333,20.16666667
PRU_PSN_BRKW,-494610,Borek Wielkopolski,51.91666667,17.25
GLC_MLC_BRW,-494726,Borowa,50.38333333,21.36666667
PRU_OST_BRNW,-495057,Braniewo,54.38333333,19.83333333
GRD_BLS_BRNS,-495064,Bransk,52.73333333,22.85
LMZ_OST_BRNS,-495065,Branszczyk,52.63333333,21.6
PRU_WST_BRDN,-495143,Brodnica,53.25,19.4
LMZ_OST_BRK,-495197,Brok,52.7,21.85
PRU_SCH_BRZG,-495435,Brzeg,50.85,17.46666667
WRS_VLT_BRZS,-495464,Brzesc Kujawski,52.6,18.9
GLC_BRZ_BRZS,-495469,Brzesko,49.96666667,20.61666667
PTR_BRZ_BRZZ,-495559,Brzeziny,51.8,19.75
PTR_NVR_NWBR,-495592,Nowa Brzeznica,51.08333333,19.18333333
GLC_PLZ_BRZS,-495653,Brzostek,49.88333333,21.41666667
GLC_BRZ_BRZZ,-495708,Brzozow,49.7,22.01666667
PRU_PSN_BDZY,-496083,Budzyn,52.88333333,16.98333333
