code,id,name,enc_name,enc_page
PLC_PLT_DRBN,-500009,Drobin,DROBIN,332
GRD_BLS_DRHC,-500036,Drohiczyn,DROHICZYN (II),333
RDM_OPC_DRZW,-500144,Drzewica,DRZEWICA,335
SDL_VLD_DBCZ,-500173,Dubeczno,DUBECZNO (II),335
GLC_PRZ_DBCK,-500185,Dubiecko,DUBIECKO,335
LBL_GRB_DBNK,-500190,Dubienka,DUBIENKA,335
GLC_KRS_DKL,-500233,Dukla,DUKLA,344
GLC_BRZ_DYNW,-500386,Dynow,DYNOW,348
KLC_PNC_DZLS,-500433,Dzialoszyce,DZIAŁOSZYCE,135
KLS_VLN_DZLS,-500435,Dzialoszyn,DZIALOSZYN,88
PRU_WST_DZRZ,-500574,Dzierzgon,CHRISTBURG,257
PRU_SCH_DZRZ,-500600,Dzierzoniow,REICHENBACH (II),1068
GLC_CSZ_DZKW,-500650,Dzikow Stary,DZIKOW STARY,350
GLC_TRK_DZWN,-500692,Dzwiniacz Gorny,DZWINIACZ GORNY,351
PRU_WST_ELBL,-500718,Elblag,ELBING,359
PRU_OST_ELK,-500737,Elk,,
WRS_WRS_FLNC,-500824,Falenica,FALENICA,376
SWL_SVL_FLPW,-500899,Filipow,FILIPOW,382
LBL_LBR_FRLJ,-500910,Firlej,FIRLEJ,396
PRU_PSN_FRDN,-500955,Fordon,FORDON,389
LBL_ZMS_FRMP,-500969,Frampol,,
GLC_JSL_FRYS,-501016,Frysztak,FRYSZTAK,406
WRS_GST_GBN,-501031,Gabin,GABIN,154
LMZ_LMZ_GC,-501045,Gac,GACH,412
RDM_KZN_GRBT,-501220,Garbatka,GARBATKA,416
PRU_WST_GRDJ,-501255,Gardeja,,
SDL_GRV_GRWL,-501293,Garwolin,GARWOLIN,417
PRU_WST_GDNS,-501400,Gdansk,GDANSK,419
GLC_WLC_GDW,-501412,Gdow,GDOW,420
PRU_WST_GDYN,-501414,Gdynia,GDYNIA,420
PTR_NVR_GDL,-501466,Gidle,GIDLE,430
RDM_OPC_GLNW,-501494,Gielniow,GIELNIOW,430
PRU_OST_GZYC,-501574,Gizycko,LOETZEN,745
PLC_TSK_GLNJ,-501761,Glinojeck,,
PRU_SCH_GLWC,-501777,Gliwice,GLEIWITZ,433
PRU_SCH_GLGW,-501806,Glogow,GLOGAU,434
PRU_SCH_GLGW2,-501810,Glogowek,OBERGLOGAU,920
GLC_RZS_GLGW,-501819,Glogow Malopolski,GLOGOW,434
RDM_KZN_GLWC,-501834,Glowaczow,GLOWACZOW,435
PTR_BRZ_GLWN,-501857,Glowno,GLOWNO,435
LBL_LBR_GLSK,-501903,Glusk,GLUSK,436
RDM_KZN_GNWS,-501963,Gniewoszow,GNIEWOSZOW,436
PRU_PSN_GNZN,-501970,Gniezno,GNIEZNO,436
PRU_PSN_GLNC,-502119,Golancz,GOLANCZ,438
PRU_PMM_GLCZ,-502163,Golczewo,GUELZOW,467
PRU_OST_GLDP,-502167,Goldap,GOLDAP,438
PRU_PMM_GLNW,-502211,Goleniow,GOLLNOW,439
KLS_KNN_GLN,-502233,Golina,GOLINA,439
PTR_BND_GLNG,-502259,Golonog,,
PLC_RYP_GLBD,-502272,Golub Dobrzyn,"DOBRZYN NAD DRWENCA""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""; PP. 439-440: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""GOLUB-DOBRZYN",318
GRD_BLS_GNDZ,-502306,Goniadz,GONIONDZ,441
PRU_SCH_GR,-502328,Gora,GUHRAU,469
LBL_ZMS_GRJ,-502348,Goraj,GORAJ,441
WRS_GRT_GRKL,-502357,Gora Kalwaria,GORA KALWARIA,441
GLC_GRL_GRLC,-502493,Gorlice,GORLICE,93
PRU_OST_GRWI,-502540,Gorowo Ilaweckie,LANDSBERG,703
LBL_KRS_GRZK,-502638,Gorzkow,GORZKOW,118
PTR_PTR_GRZK,-502639,Gorzkowice,GOZHKOWICE,449
PRU_SCH_GRZW,-502652,Gorzow Slaski,,
PRU_BRN_GRZW,-502653,Gorzow Wielkopolski,LANDSBERG AN DER WARTHE,703
PRU_PSN_GSTY,-502784,Gostyn,,
WRS_GST_GSTY,-502790,Gostynin,GOSTYNIN,447
WRS_GRT_GSZC,-502809,Goszczyn,GOSZCZYN,447
RDM_KNS_GWRC,-502823,Gowarczow,GOWARCHOW,449
LMZ_OST_GWRW,-502836,Goworowo,GOWOROWO,449
KLS_LNC_GRBW,-502999,Grabow,GRABOW,449
LBL_GRB_GRBW,-503028,Grabowiec,GRABOWIEC (II),449
PRU_PSN_GRBW,-503067,Grabow Nad Prosna,GRABOW NAD PROSNA,449
LMZ_SHC_GRJW,-503182,Grajewo,GRAJEWO,450
RDM_KZN_GRNC,-503195,Granica,GRANICA (II),450
PTR_PTR_GRCH,-503292,Grocholice,GROKHOLICA,460
PRU_SCH_GRDK,-503349,Grodkow,GROTTKAU,464
PTR_BND_GRDZ,-503386,Grodziec,GRODZIEC,458
WRS_BLN_GRDZ,-503407,Grodzisk Mazowiecki,GRODZISK,458
GLC_LNC_GRDZ,-503425,Grodzisko Dolne,GRODZISKO DOLNE,459
PRU_PSN_GRDZ,-503428,Grodzisk Wielkopolski,GRODZISK WIELKOPOLSKI,459
WRS_GRT_GRJC,-503449,Grojec,GROJEC,459
GLC_TRN_GRMN,-503472,Gromnik,GROMNIK,460
GRD_BLS_GRDK,-503535,Grodek,GRODEK SOKOLSKI,455
PRU_WST_GRDZ,-503551,Grudziadz,GRUDZIONDZ,465
GLC_GRY_GRYB,-503592,Grybow,GRYBOW,466
PRU_PMM_GRYF,-503594,Gryfice,GREIFENBERG,451
PRU_PMM_GRYF2,-503595,Gryfino,GREIFENHAGEN,451
PRU_BRN_GBN2,-503720,Gubin,GUBEN,467
GRD_PRZ_HJNW,-503896,Hajnowka,HAJNOWKA,483
LBL_GRB_HRDL,-504128,Horodlo,HORODLO,145
GLC_CSZ_HRYN,-504138,Horyniec,HORYNIEC,530
LBL_GRB_HRBS,-504158,Hrubieszow,,
PRU_WST_ILW,-504402,Ilawa,DEUTSCH EYLAU,307
RDM_ILZ_ILZ,-504428,Ilza,ILZHA,547
PTR_RV_INWL,-504451,Inowlodz,INOWLODZ,549
PRU_PSN_INWR,-504453,Inowroclaw,INOWROCŁAW,549
LBL_PLW_IRN,-504460,Irena,DEMBLIN-IRENA,302
RDM_OPT_IWNS,-504472,Iwaniska,IWANISKA,552
LBL_KRS_IZBC,-504515,Izbica,IZBICA,554
KLS_KL_IZBC,-504518,Izbica Kujawska,IZBICA KUJAWSKA,554
SLV_ARV_JBLN,-504566,Jablonka,,
LMZ_PLN_JBLN,-504571,Jablonka,JABLONKA KOSCIELNA,556
WRS_WRS_JBLN,-504592,Jablonna,JABLONNA,556
WRS_RDM_JDW,-504667,Jadow,JADOW,557
GRD_VLK_JLWK,-504803,Jalowka,JALOWKA,558
GRD_SKL_JNWS,-505021,Janow Sokolski,JANOW SOKOLSKI,563
RDM_KZN_JNWC,-505075,Janowiec,JANOWIEC (II),563
PRU_PSN_JNWC,-505080,Janowiec Wielkopolski,JANOWIEC (I),563
LBL_INV_JNWL,-505100,Janow Lubelski,JANOW (III),560
PLC_PRZ_JNW,-505120,Janowo,,
SDL_KNS_JNWP,-505127,Janow Podlaski,JANOW PODLASKI,561
PRU_PSN_JRCZ,-505160,Jaraczewo,,
LBL_TMS_JRCZ,-505175,Jarczow,JARCZOW,563
PRU_PSN_JRCN,-505200,Jarocin,JAROCIN,563
GLC_JRS_JRSL,-505210,Jaroslaw,JAROSLAW,563
GLC_BRZ_JSNC,-505302,Jasienica Rosielna,JASIENICA ROSIELNA,565
GRD_BLS_JSNW,-505356,Jasionowka,,
GLC_SNK_JSLS,-505388,Jasliska,JASLISKA,566
GLC_JSL_JSL,-505390,Jaslo,JASLO,566
PRU_WST_JSTR,-505405,Jastrowie,JASTROW,567
RDM_RDM_JSTR,-505410,Jastrzab,JASTRZĄB,586
PRU_SCH_JWR,-505516,Jawor,JAUER,568
GLC_RZS_JWRN,-505538,Jawornik Polski,JAWORNIK POLSKI,569
GLC_CHR_JWRZ,-505580,Jaworzno,JAWORZNO,569
GLC_KRS_JDLC,-505641,Jedlicze,JEDLICZE,570
RDM_RDM_JDLN,-505648,Jedlinsk,JEDLINSK,570
KLC_PLN_JDRZ,-505669,Jedrzejow,,
LMZ_KLN_JDWB,-505687,Jedwabne,JEDWABNE,241
PRU_SCH_JLNG,-505724,Jelenia Gora,HIRSCHBERG IM RIESENGEBIRGE,515
SWL_SVL_JLNW,-505734,Jeleniewo,JELENIEWO,571
PRU_OST_JZRN,-505858,Jeziorany,,
WRS_WRS_JZRN,-505898,Jeziorna Krolewska,JEZIORNA KROLEWSKA,574
PTR_BRZ_JZW,-505930,Jezow,JEZOW,574
GLC_NSK_JZW,-505933,Jezowe,JEZOWE,575
GLC_PLZ_JDLW,-505957,Jodlowa,JODLOWA,575
GLC_MYS_JRDN,-505983,Jordanow,JORDANOW,577
LBL_BLG_JZFW,-506020,Jozefow,JOZEFOW,578
LBL_PLN_JZFW,-506025,Jozefow Nad Wisla,,
LMZ_OST_KDZD,-506327,Kadzidlo,KADZIDLO,582
SWL_SVL_KLTN,-506410,Kaletnik,,
KLS_KLS_KLSZ,-506479,Kalisz,KALISZ,586
WRS_NV_KLSZ,-506519,Kaluszyn,KALUSZYN,589
GLC_WDW_KLWR,-506529,Kalwaria Zebrzydowska,,
GLC_NSK_KMN,-506552,Kamien,KAMIEN,592
SDL_VNG_KMNC,-506582,Kamienczyk,KAMIENCZYK,592
PRU_SCH_KMNN,-506662,Kamienna Gora,LANDESHUT,703
PRU_PMM_KMNP,-506688,Kamien Pomorski,CAMMIN,232
PTR_PTR_KMNS,-506692,Kamiensk,KAMIENSK,592
LBL_LBR_KMNK,-506741,Kamionka,KAMIONKA (III),592
PTR_CHN_KMYK,-506816,Kamyk,KAMYK,594
GLC_LNC_KNCZ,-506823,Kanczuga,KANCZUGA,594
WRS_NV_KRCZ,-506916,Karczew,KARCZEW,406
PRU_PSN_KRGW,-506952,Kargowa,,
PRU_SCH_KTWC,-507224,Katowice,KATOWICE,309
RDM_ILZ_KZNW,-507341,Kazanow,KAZANOW,610
GLC_KRK_KZMR,-507367,Kazimierz,,
KLC_PNC_KZMR,-507369,Kazimierza Wielka,KAZIMIERZA WIELKA,610
LBL_PLN_KZMR,-507371,Kazimierz Dolny,KAZIMIERZ DOLNY,610
PRU_PSN_KPN,-507497,Kepno,,
PRU_OST_KTRZ,-507512,Ketrzyn,RASTENBURG,1059
GLC_BL_KTY,-507514,Kety,KÊTY,616
KLC_KLT_KLC,-507561,Kielce,KIELCE,621
WRS_GST_KRNZ,-507637,Kiernozia,,
PLC_LPN_KKL,-507725,Kikol,KIKOL,627
PRU_WST_KSLC,-507757,Kisielice,FREYSTADT,404
KLS_SLP_KLCZ,-507843,Kleczew,KLECZEW,633
GRD_BLS_KLSZ,-507892,Kleszczele,KLESZCZELE,558
RDM_SND_KLMN,-507955,Klimontow,KLIMONTOW,636
PTR_CHN_KLBC,-507980,Klobuck,,
KLS_KL_KLDW,-507997,Klodawa,KLODAWA,637
PRU_SCH_KLDZ,-508027,Klodzko,GLATZ,432
PRU_SCH_KLCZ,-508105,Kluczbork,KREUZBURG,677
RDM_OPC_KLWW,-508156,Klwow,KLWÓW,244
GRD_BLS_KNYS,-508184,Knyszyn,KNYSZYN,638
PRU_PSN_KBYL,-508221,Kobyla Gora,,
PRU_PSN_KBYL2,-508267,Kobylin,KOBYLIN,639
SDL_LKV_KCK,-508378,Kock,KOCK,640
SDL_BL_KDN,-508399,Koden,KODEN,640
GLC_JSL_KLCZ,-508446,Kolaczyce,KOLACZYCE,645
WRS_NV_KLBL,-508476,Kolbiel,KOLBIEL,645
GLC_KLB_KLBS,-508481,Kolbuszowa,KOLBUSZOWA,645
LMZ_KLN_KLN,-508530,Kolno,KOLNO,646
KLS_KL_KL,-508539,Kolo,KOLO,230
PRU_PMM_KLBR,-508542,Kolobrzeg,KOLBERG,645
LBL_TMS_KMRW,-509366,Komarow,KOMAROW,652
SDL_RDZ_KMRW,-509370,Komarowka Podlaska,,
PTR_NVR_KNCP,-509520,Koniecpol,KONIECPOL,653
KLS_KNN_KNN,-509537,Konin,KONIN,235
RDM_KNS_KNSK,-509610,Konskie,KONSKIE,240
LBL_PLN_KNSK,-509611,Konskowola,KOŃSKOWOLA,471
SDL_KNS_KNST,-509626,Konstantynow,KONSTANTYNOWO (II),655
PTR_LDZ_KNST,-509635,Konstantynow Lodzki,KONSTANTYNOW,654
RDM_OPT_KPRZ,-509734,Koprzywnica,KOPRZYWNICA,656
GLC_KRS_KRCZ,-509777,Korczyna,KORCZYNA,326
PRU_PSN_KRNK,-509802,Kornik,KORNIK,659
PRU_PSN_KRNW,-509807,Koronowo,KORONOWO,659
GRD_SKL_KRYC,-509820,Korycin,KORYCIN,548
PRU_PSN_KSCN,-509898,Koscian,KOSCIAN,134
PRU_WST_KSCR,-509929,Koscierzyna,,
LMZ_LMZ_KSW,-509957,Kosewo,KOSSEWO,664
GLC_PRZ_KSNC,-509965,Kosienice,,
SDL_SKL_KSWL,-510039,Kosow Lacki,KOSOW (II),663
PRU_PMM_KSZL,-510109,Koszalin,KOESLIN,644
KLC_PNC_KSZY,-510152,Koszyce,KOSZYCE,483
WRS_VLT_KWL,-510236,Kowal,KOWAL,666
KLS_TRK_KWLP,-510262,Kowale Panskie,KOWALE PANSKIE,666
RDM_KZN_KZNC,-510414,Kozienice,KOZIENICE,668
PRU_PSN_KZMN,-510514,Kozmin,KOZMIN,669
KLS_KLS_KZMN,-510517,Kozminek,KOZMINEK,669
PRU_WST_KRJN,-510586,Krajenka,KROJANKE,679
KLC_KLC_KRJN,-510614,Krajno,KRAJNO,670
GLC_KRK_KRKW,-510625,Krakow,KRAKOW,1
PRU_SCH_KRPK,-510650,Krapkowice,,
GLC_PRZ_KRSC,-510661,Krasiczyn,,
LBL_KRS_KRSN,-510722,Krasniczyn,KRASNICZYN,672
LBL_INV_KRSN,-510726,Krasnik,KRAŚNIK,519
LBL_ZMS_KRSN,-510736,Krasnobrod,KRASNOBROD,513
SWL_SNY_KRSN,-510751,Krasnopol,,
LMZ_MKV_KRSN,-510753,Krasnosielc,KRASNOSIELC,674
LBL_KRS_KRSN2,-510756,Krasnystaw,KRASNYSTAW,515
KLC_OLK_KRML,-510972,Kromolow,KROMOLOW,680
GLC_NWY_KRSC,-510987,Kroscienko,KROSCIENKO (II),680
GLC_DBR_KRSC,-510988,Kroscienko,KROSCIENKO (I),680
WRS_KTN_KRSN,-511007,Krosniewice,KROSNIEWICE,680
GLC_KRS_KRSN,-511010,Krosno,KROSNO,681
PRU_BRN_KRSN,-511017,Krosno Odrzanskie,CROSSEN,282
PRU_PSN_KRTS,-511028,Krotoszyn,KROTOSZYN,114
LBL_GRB_KRYL,-511181,Krylow,,
GLC_NWY_KRYN,-511182,Krynica Zdroj,KRYNICA-ZDROJ,683
GRD_GRD_KRYN,-511203,Krynki,KRYNKI,568
PTR_CHN_KRZP,-511317,Krzepice,KRZEPICE,685
LBL_BLG_KRZS,-511344,Krzeszow,KRZESZOW,686
GLC_CHR_KRZS,-511351,Krzeszowice,KRZESZOWICE,686
GLC_PRZ_KRZY,-511445,Krzywcza,KRZYWCZA,686
KLC_MKH_KSZW,-511610,Ksiaz Wielki,KSIĄŻ WIELKI,523
WRS_PLN_KCHR,-511673,Kuchary Zydowskie,,
PLC_MLV_KCZB,-511687,Kuczbork,,
RDM_SND_KNW,-511847,Kunow,KUNOW,690
LBL_PLN_KRW,-511922,Kurow,KURÓW,480
KLC_PLN_KRZW,-511951,Kurozweki,KUROZWĘKI,483
GLC_LNC_KRYL,-511964,Kurylowka,KURYŁÓWKA,692
KLC_PLN_KRZL,-511973,Kurzelow,KURZELOW,693
WRS_KTN_KTN,-512009,Kutno,KUTNO,693
GRD_SKL_KZNC,-512039,Kuznica,KUŹNICA,543
PRU_WST_KWDZ,-512123,Kwidzyn,MARIENWERDER,795
PRU_PSN_LBSZ,-512169,Labiszyn,LABISZYN,697
KLS_SLP_LDK,-512250,Ladek,,
PRU_SCH_LDKZ,-512252,Ladek Zdroj,LANDECK (I),703
RDM_OPT_LGW,-512301,Lagow,LAGOW,700
GLC_LNC_LNCT,-512378,Lancut,LANCUT,702
SLV_SZP_LPSZ,-512421,Lapsze Nizne,,
LMZ_LMZ_LPY,-512424,Lapy,LAPY,705
PRU_WST_LSN,-512458,Lasin,LASIN,132
PTR_LSK_LSK,-512463,Lask,LASK,707
SDL_GRV_LSKR,-512468,Laskarzew,LASKARZEW,708
RDM_OPT_LSCN,-512566,Lasocin,LASOCIN,709
LBL_GRB_LSZC,-512597,Laszczow,LASZCZOW,708
PTR_BND_LZY,-512734,Lazy,LAZY,711
LBL_LBR_LCZN,-512807,Leczna,LENCZNA,718
KLS_LNC_LCZY,-512817,Leczyca,LENCZYCA,718
PRU_SCH_LGNC,-512877,Legnica,LIEGNITZ,728
KLC_PLN_LLW,-512980,Lelow,LELOW,718
GLC_LSK_LSK,-513076,Lesko,LESKO,724
PRU_PSN_LSZN,-513225,Leszno,LESZNO (I),724
WRS_BLN_LSZN,-513228,Leszno,LESZNO (II),725
PRU_SCH_LWNB,-513279,Lewin Brzeski,LOEWEN,745
GLC_LNC_LZJS,-513296,Lezajsk,LEZAJSK,726
PRU_WST_LDZB,-513376,Lidzbark,LIDZBARK,728
PRU_OST_LDZB,-513377,Lidzbark Warminski,HEILSBERG,507
GLC_LMN_LMNW,-513421,Limanowa,LIMANOWA,731
PLC_LPN_LPN,-513679,Lipno,,
SWL_AVG_LPSK,-513739,Lipsk,,
GLC_CSZ_LPSK,-513743,Lipsko,LIPSKO (I),736
RDM_ILZ_LPSK,-513745,Lipsko,LIPSKO (II),736
SDL_WGR_LW,-513864,Liw,LIW,739
PRU_PSN_LBZN,-513898,Lobzenica,LOBZENICA,739
PTR_LDZ_LDZ,-513922,Lodz,LODZ,740
SDL_BL_LMZY,-513960,Lomazy,LOMAZY,746
LMZ_LMZ_LMZ,-513991,Lomza,LOMZHA,747
SDL_WGR_LPNK,-514015,Lopianka,LOPIANKA,748
LBL_KRS_LPNN,-514033,Lopiennik Gorny,,
POL_PLN_LPSZ,-514047,Lopuszna,,
KLC_KLT_LPSZ,-514049,Lopuszno,LOPUSZNO,748
SDL_KNS_LSC,-514056,Losice,LOSICE,748
WRS_LVC_LWCZ,-514113,Lowicz,LOWICZ,749
GLC_CSZ_LBCZ,-514150,Lubaczow,LUBACZOW,750
LBL_LBR_LBRT,-514165,Lubartow,LUBARTOW,750
PRU_WST_LBW,-514175,Lubawa,LUBAWA,132
PLC_LPN_LBCZ,-514235,Lubicz,LUBICZ,751
WRS_VLT_LBNK,-514283,Lubien Kujawski,LUBIEN,751
LBL_LBL_LBLN,-514340,Lublin,LUBLIN (II),752
PRU_SCH_LBLN,-514342,Lubliniec,LUBLINIEC,756
WRS_VLT_LBRN,-514467,Lubraniec,LUBRANIEC,756
GLC_RW_LBYC,-514490,Lubycza Krolewska,LUBYCZA KROLEWSKA,757
SDL_LKV_LKW,-514660,Lukow,LUKOW,765
LBL_BLG_LKW,-514664,Lukowa,LUKOWA,766
PTR_BRZ_LTMR,-514783,Lutomiersk,LUTOMIERSK,148
GLC_LSK_LTWS,-514791,Lutowiska,LUTOWISKA,296
KLS_VLN_LTTW,-514799,Lututow,LUTUTOW,768
PRU_PSN_LWWK,-514812,Lwowek,LWOWEK,775
PRU_SCH_LWWK,-514813,Lwowek Slaski,LOEWENBERG,745
SDL_LKV_JZRZ,-514867,Jeziorzany,LYSOBYKI,777
WRS_LVC_LYSZ,-514879,Lyszkowice,,
GLC_NWY_MCJW,-514919,Maciejowa,LABOWA,698
SDL_GRV_MCJW,-514926,Maciejowice,MACIEJOWICE,314
RDM_KZN_MGNS,-514981,Magnuszew,MAGNUSZEW,293
LBL_LBL_MJDN,-515029,Majdanek,,
GLC_KLB_MJDN,-515047,Majdan Krolewski,MAJDAN (I),786
LMZ_MKV_MKWM,-515175,Makow Mazowiecki,MAKÓW MAZOWIECKI,264
GLC_MYS_MKWP,-515179,Makow Podhalanski,MAKOW PODHALANSKI,788
RDM_OPC_MLNC,-515305,Maleniec,MALENIEC,586
LMZ_OST_MLKN,-515385,Malkinia Gorna,MALKINIA GORNA,789
KLC_PLN_MLGS,-515409,Malogoszcz,MALOGOSZCZ,789
PRU_PSN_MRGN,-515577,Margonin,,
WRS_WRS_MRK,-515659,Marki,MARKI-PUSTELNIK,796
GLC_LNC_MRKW,-515668,Markowa,MARKOWA,796
LBL_PLN_MRKS,-515689,Markuszow,MARKUSZOW,797
PRU_PSN_MSTC,-516056,Miasteczko Krajenskie,,
GRD_BLS_MCHL,-516154,Michalowo,MICHAŁOWO,417
LBL_LBR_MCHW,-516169,Michow,MICHOW,300
KLC_MKH_MCHW,-516183,Miechow,MIECHOW,297
SDL_VNG_MDZN,-516253,Miedzna,MIEDZNA,819
PTR_CHN_MDZN,-516257,Miedzno,MIEDZNO,820
SDL_RDN_MDZY,-516296,Miedzyrzec Podlaski,MIENDZYRZEC PODLASKI,821
PRU_PSN_MDZY,-516297,Miedzyrzecz,MESERITZ,812
PRU_SCH_MJSC,-516309,Miejsce,,
GLC_MLC_MLC,-516329,Mielec,MIELEC,820
GRD_BLS_MLNK,-516355,Mielnik,MIELNIK,821
PRU_SCH_MRSZ,-516397,Mieroszow,,
PRU_SCH_MKLW,-516528,Mikolow,,
PRU_PSN_MKST,-516545,Mikstat,MIKSTAT,822
GRD_BRS_MLJC,-516588,Milejczyce,MILEJCZYCE,422
PRU_PSN_MLSL,-516667,Miloslaw,MILOSLAW,132
WRS_NV_MNSK,-516724,Minsk Mazowiecki,MINSK MAZOWIECKI,830
PRU_WST_MRSL,-516762,Miroslawiec,MAERKISCH-FRIEDLAND,781
PLC_MLV_MLW,-516819,Mlawa,MLAWA,832
RDM_KZN_MNSZ,-516962,Mniszew,MNISZEW,834
LBL_INV_MDLB,-517039,Modliborzyce,MODLIBORZYCE,835
PTR_BND_MDRZ,-517062,Modrzejow,,
WRS_GRT_MGLN,-517096,Mogielnica,MOGIELNICA,839
PRU_PSN_MGLN,-517108,Mogilno,MOGILNO (I),841
SDL_SDL_MKBD,-517125,Mokobody,MOKOBODY,842
SDL_SDL_MRDY,-517273,Mordy,MORDY,846
GLC_RW_MSTY,-517402,Mosty Male,MOSTY MALE,848
PRU_PSN_MRCZ,-517465,Mrocza,MROCZA,133
PTR_CHN_MSTW,-517524,Mstow,MSTOW,851
GLC_LMN_MSZN,-517537,Mszana Dolna,MSZANA DOLNA,251
WRS_BLN_MSZC,-517546,Mszczonow,MSZCZONÓW,288
PRU_PSN_MRWN,-517584,Murowana Goslina,MUROWANA GOSLINA,132
GLC_NWY_MSZY,-517607,Muszyna,MUSZYNA,862
GLC_MYS_MYSL,-517651,Myslenice,MYSLENICE,863
PRU_SCH_MYSL,-517680,Myslowice,MYSLOWICE,864
PTR_BND_MYSZ,-517704,Myszkow,MYSZHKOW NOWY,864
LMZ_OST_MYSZ,-517712,Myszyniec,MYSZYNIEC,864
WRS_BLN_NDRZ,-517739,Nadarzyn,NADARZYN,866
PRU_PSN_NKLN,-517826,Naklo Nad Notecia,NAKLO,870
PRU_SCH_NMYS,-517848,Namyslow,NAMSLAU,872
GRD_BLS_NRW,-517875,Narew,NAREV,874
GRD_PRZ_NRWK,-517877,Narewka,NAREWKA MALA,874
GLC_CSZ_NRL,-517886,Narol,NAROL,875
WRS_PLT_NSLS,-517913,Nasielsk,NASIELSK,876
PRU_OST_NDZC,-518022,Nidzica,NEIDENBURG,880
GLC_RZS_NBYL,-518042,Niebylec,NIEBYLEC,888
PTR_BND_NMC,-518213,Niemce,NIEMCE,891
GRD_BLS_NMRW,-518245,Niemirow,NIEMIROW (II),891
GLC_BCH_NPLM,-518285,Niepolomice,NIEPOLOMICE,892
WRS_NSH_NSZW,-518342,Nieszawa,NIESZAWA,892
GLC_NSK_NSK,-518436,Nisko,NISKO,894
PTR_BND_NWK,-518458,Niwka,NIWKA,896
KLC_KLT_NWSL,-518599,Nowa Slupia,SLUPIA NOWA,1202
PRU_SCH_NWSL,-518601,Nowa Sol,NEUSALZ,884
KLC_MKH_NWBR,-518798,Nowe Brzesko,BRZESKO NOWE,206
WRS_PLN_NWMS,-518853,Nowe Miasto,NOWE MIASTO (III),908
PRU_WST_NWMS,-518856,Nowe Miasto Lubawskie,,
PTR_RV_NWMS,-518857,Nowe Miasto Nad Pilica,NOWE MIASTO (I),907
PRU_PSN_NWMS,-518858,Nowe Miasto Nad Warta,,
LMZ_LMZ_NWGR,-518975,Nowogrod,NOWOGROD,908
GRD_SKL_NWYD,-519062,Nowy Dwor,NOWY DWOR (IV),911
WRS_WRS_NWYD,-519071,Nowy Dwor Mazowiecki,NOWY DWOR (III),909
KLC_PLN_NWYK,-519097,Nowy Korczyn,NOWY KORCZYN,911
GLC_NWY_NWYS,-519123,Nowy Sacz,NOWY SONCZ,911
GLC_NWY_NWYT,-519152,Nowy Targ,NOWY TARG,912
GLC_BCH_NWYW,-519160,Nowy Wisnicz,WISNICZ NOWY,1449
GLC_JSL_NWYZ,-519166,Nowy Zmigrod,ZHMIGROD NOWY,1507
LMZ_OST_NR,-519177,Nur,NUR,913
PRU_SCH_NYS,-519190,Nysa,NEISSE,880
PRU_PSN_OBRN,-519253,Oborniki,OBORNIKI,923
PRU_PSN_OBRZ,-519313,Obrzycko,OBRZYCKO,923
PRU_PSN_ODLN,-519402,Odolanow,ODOLANOW,131
RDM_OPC_ODRZ,-519430,Odrzywol,ODRZYWOL,928
WRS_WRS_OKNW,-519589,Okuniew,OKUNIEW,931
KLC_PLN_OLSN,-519690,Olesnica,OLEŚNICA,585
PRU_SCH_OLSN,-519691,Olesnica,OELS,929
PRU_SCH_OLSN2,-519708,Olesno,ROSENBERG (I),1092
GLC_CSZ_OLSZ,-519718,Oleszyce,OLESZYCE,933
KLC_OLK_OLKS,-519731,Olkusz,OLKUSZ,934
PTR_CHN_OLSZ,-519858,Olsztyn,,
PRU_OST_OLSZ,-519859,Olsztyn,ALLENSTEIN,29
PRU_OST_OLSZ2,-519862,Olsztynek,HOHENSTEIN,522
RDM_OPT_OPTW,-519939,Opatow,OPATOW,937
KLC_PNC_OPTW,-519946,Opatowiec,OPATOWIEC,938
RDM_OPC_OPCZ,-519966,Opoczno,OPOCZNO,938
PRU_SCH_OPL,-519973,Opole,OPPELN,939
LBL_PLN_OPLL,-519976,Opole Lubelskie,OPOLE,939
GRD_BLS_ORL,-520022,Orla,ORLA (I),943
PRU_OST_ORNT,-520078,Orneta,WORMDITT,1463
WRS_NSH_OSCN,-520176,Osieciny,OSIENCINY,946
SDL_GRV_OSCK,-520178,Osieck,OSIECK,945
RDM_SND_OSK,-520199,Osiek,OSIEK,68
GLC_JSL_OSKJ,-520233,Osiek Jasielski,OSIEK (I),945
KLS_VLN_OSJK,-520298,Osjakow,,
PRU_BRN_OSNL,-520328,Osno Lubuskie,DROSSEN,334
SDL_VLD_OSW,-520343,Osowa,,
PRU_OST_OSTR,-520439,Ostroda,OSTERODE,949
LMZ_OST_OSTR,-520447,Ostroleka,OSTROLENKA,950
RDM_OPT_OSTR,-520544,Ostrowiec Swietokrzyski,OSTROWIEC,952
SDL_VLD_OSTR,-520581,Ostrow Lubelski,OSTROW,952
LMZ_OST_OSTR2,-520582,Ostrow Mazowiecka,OSTROW-MAZOWIECKA,953
PRU_PSN_OSTR,-520608,Ostrow Wielkopolski,OSTRÓW WIELKOPOLSKI,953
PRU_PSN_OSTR2,-520642,Ostrzeszow,OSTRZESZOW,954
